latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.553602,87.55701,36.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,12.3,0.00,96,1012.4,7.3,18.1,279,283
2024-01-01T01:00,11.8,0.00,98,1013.7,6.8,16.6,288,297
2024-01-01T02:00,12.6,0.00,96,1014.3,9.2,17.3,281,291
2024-01-01T03:00,14.2,0.00,88,1015.0,8.4,13.6,277,282
2024-01-01T04:00,16.2,0.00,80,1015.2,8.7,12.0,275,279
2024-01-01T05:00,18.3,0.00,71,1014.5,10.1,12.7,276,278
2024-01-01T06:00,19.8,0.00,65,1013.2,10.1,12.6,272,273
2024-01-01T07:00,20.8,0.00,61,1011.7,9.8,12.3,262,263
2024-01-01T08:00,21.2,0.00,60,1010.6,10.7,13.6,258,259
2024-01-01T09:00,21.3,0.00,58,1009.9,11.3,14.5,261,263
2024-01-01T10:00,20.8,0.00,59,1009.4,11.3,15.5,263,265
2024-01-01T11:00,19.0,0.00,68,1009.7,8.1,17.8,249,256
2024-01-01T12:00,16.9,0.00,75,1010.2,8.8,20.9,251,259
2024-01-01T13:00,15.1,0.00,83,1011.9,9.1,21.3,261,265
2024-01-01T14:00,14.2,0.00,88,1012.2,8.3,20.2,265,273
2024-01-01T15:00,13.4,0.00,91,1012.6,8.3,20.2,268,275
2024-01-01T16:00,13.0,0.00,92,1012.9,9.0,21.4,270,278
2024-01-01T17:00,12.5,0.00,93,1012.9,8.6,20.7,270,278
2024-01-01T18:00,12.1,0.00,94,1012.7,8.3,20.1,272,280
2024-01-01T19:00,11.8,0.00,94,1012.2,8.3,20.3,268,277
2024-01-01T20:00,11.5,0.00,94,1012.0,8.3,20.3,268,276
2024-01-01T21:00,11.2,0.00,95,1011.4,7.9,19.4,273,280
2024-01-01T22:00,10.8,0.00,96,1011.4,7.2,18.5,267,278
2024-01-01T23:00,10.5,0.00,96,1011.4,7.2,18.2,270,278
2024-01-02T00:00,10.2,0.00,96,1012.0,6.5,17.5,273,279
2024-01-02T01:00,9.8,0.00,98,1013.5,5.8,15.5,277,282
2024-01-02T02:00,10.9,0.00,95,1014.2,9.2,16.9,281,286
2024-01-02T03:00,12.8,0.00,88,1014.9,7.1,14.5,285,289
2024-01-02T04:00,15.0,0.00,80,1015.1,7.5,10.2,287,288
2024-01-02T05:00,17.2,0.00,73,1014.3,8.3,10.4,288,290
2024-01-02T06:00,19.0,0.00,68,1013.0,8.4,10.8,290,291
2024-01-02T07:00,20.4,0.00,63,1011.6,9.2,11.4,296,298
2024-01-02T08:00,21.3,0.00,60,1010.5,8.5,10.3,298,299
2024-01-02T09:00,21.6,0.00,58,1009.8,7.9,10.0,294,296
2024-01-02T10:00,21.3,0.00,59,1009.4,7.5,9.9,287,289
2024-01-02T11:00,18.6,0.00,79,1009.4,7.6,9.5,267,281
2024-01-02T12:00,16.2,0.00,84,1010.1,8.7,10.0,265,285
2024-01-02T13:00,15.2,0.00,89,1011.6,8.4,9.8,260,276
2024-01-02T14:00,14.6,0.00,91,1012.1,7.2,12.6,264,273
2024-01-02T15:00,13.9,0.00,93,1012.5,7.2,13.9,273,280
2024-01-02T16:00,13.2,0.00,94,1012.8,8.2,14.3,285,298
2024-01-02T17:00,12.8,0.00,95,1012.7,8.0,14.5,306,312
2024-01-02T18:00,12.3,0.00,95,1012.4,7.6,13.8,315,321
2024-01-02T19:00,12.1,0.00,96,1012.2,6.2,14.2,324,333
2024-01-02T20:00,11.7,0.00,97,1011.9,6.0,14.0,327,337
2024-01-02T21:00,11.1,0.00,98,1011.5,6.5,13.4,326,340
2024-01-02T22:00,10.5,0.00,99,1011.4,6.6,11.7,299,326
2024-01-02T23:00,10.3,0.00,99,1011.5,6.5,11.1,276,306
