latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.435852,77.01136,227.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,5.7,100,0.00,990.7,2.9,300,7.5,343
2024-01-01T01:00,8.7,99,0.00,992.2,4.0,360,7.9,3
2024-01-01T02:00,9.3,95,0.00,992.7,3.6,354,8.0,10
2024-01-01T03:00,10.3,90,0.00,993.4,3.3,347,6.2,7
2024-01-01T04:00,11.5,83,0.00,994.0,5.1,4,6.5,6
2024-01-01T05:00,12.5,76,0.00,994.0,4.3,5,5.1,8
2024-01-01T06:00,13.6,72,0.00,993.3,3.1,339,3.3,347
2024-01-01T07:00,14.5,71,0.00,992.2,4.3,312,4.8,312
2024-01-01T08:00,15.2,69,0.00,991.2,6.4,308,7.1,311
2024-01-01T09:00,15.6,68,0.00,990.3,7.4,313,8.9,317
2024-01-01T10:00,15.7,68,0.00,989.8,8.3,326,10.2,328
2024-01-01T11:00,15.1,70,0.00,989.7,7.7,332,10.5,333
2024-01-01T12:00,12.0,86,0.00,989.5,8.9,328,11.3,333
2024-01-01T13:00,9.6,92,0.00,990.9,7.0,339,14.2,344
2024-01-01T14:00,8.4,94,0.00,991.4,9.0,337,13.8,340
2024-01-01T15:00,7.9,95,0.00,991.6,8.0,333,13.6,338
2024-01-01T16:00,7.0,96,0.00,991.7,8.8,341,13.3,341
2024-01-01T17:00,6.2,97,0.00,991.8,9.5,349,12.4,343
2024-01-01T18:00,6.1,98,0.00,991.5,9.1,353,12.1,343
2024-01-01T19:00,6.1,98,0.00,991.2,7.9,3,10.7,348
2024-01-01T20:00,6.4,99,0.00,990.7,6.9,351,9.5,349
2024-01-01T21:00,6.6,100,0.00,990.6,5.9,313,8.7,336
2024-01-01T22:00,4.9,100,0.00,990.2,6.8,302,9.4,328
2024-01-01T23:00,4.9,100,0.00,990.1,4.1,308,11.0,328
2024-01-02T00:00,4.6,99,0.00,990.0,5.7,325,13.2,338
2024-01-02T01:00,6.1,99,0.00,991.5,5.2,326,9.7,345
2024-01-02T02:00,6.1,99,0.00,992.3,3.9,326,7.5,343
2024-01-02T03:00,6.5,98,0.00,993.1,3.8,319,4.5,331
2024-01-02T04:00,7.4,97,0.00,993.9,3.2,297,2.8,310
2024-01-02T05:00,9.9,81,0.00,994.0,2.0,315,2.6,326
2024-01-02T06:00,11.4,74,0.00,992.9,1.8,307,2.0,315
2024-01-02T07:00,12.8,70,0.00,991.7,2.5,315,2.8,320
2024-01-02T08:00,13.9,66,0.00,990.6,3.1,306,3.3,311
2024-01-02T09:00,14.6,65,0.00,989.8,4.0,297,4.5,299
2024-01-02T10:00,14.7,66,0.00,989.4,5.4,307,6.4,313
2024-01-02T11:00,14.1,70,0.00,989.1,6.1,315,7.7,319
2024-01-02T12:00,10.8,88,0.00,989.1,7.7,298,10.0,311
2024-01-02T13:00,8.9,92,0.00,990.2,6.8,335,14.2,344
2024-01-02T14:00,7.9,94,0.00,990.6,6.2,350,15.2,355
2024-01-02T15:00,6.8,96,0.00,990.6,8.7,355,14.4,359
2024-01-02T16:00,7.2,95,0.00,990.9,7.0,339,10.0,347
2024-01-02T17:00,6.7,96,0.00,990.9,7.2,323,9.2,334
2024-01-02T18:00,6.0,97,0.00,990.5,7.9,336,10.2,337
2024-01-02T19:00,4.9,99,0.00,990.2,8.9,339,10.7,340
2024-01-02T20:00,4.4,100,0.00,990.1,8.5,348,10.7,346
2024-01-02T21:00,4.4,100,0.00,990.0,7.6,5,10.1,360
2024-01-02T22:00,4.8,100,0.00,989.8,6.4,16,8.7,17
2024-01-02T23:00,4.8,100,0.00,989.7,5.2,12,7.6,31
2024-01-03T00:00,4.5,100,0.00,989.7,3.7,11,7.7,41
2024-01-03T01:00,5.4,99,0.00,990.8,4.0,355,8.2,23
2024-01-03T02:00,5.8,100,0.00,991.4,3.5,24,6.2,36
2024-01-03T03:00,6.9,99,0.00,992.2,3.1,54,3.9,68
2024-01-03T04:00,8.4,97,0.00,993.1,3.0,104,3.1,111
2024-01-03T05:00,10.3,91,0.00,993.4,2.3,162,2.8,140
2024-01-03T06:00,12.8,81,0.00,992.6,2.9,187,3.6,174
2024-01-03T07:00,14.5,71,0.00,991.5,2.1,211,2.7,203
2024-01-03T08:00,15.3,69,0.00,990.3,4.1,308,4.3,312
2024-01-03T09:00,15.7,68,0.00,989.6,6.0,327,6.9,332
2024-01-03T10:00,15.8,66,0.00,989.5,6.4,333,7.3,340
2024-01-03T11:00,14.9,70,0.00,989.4,8.2,331,10.0,334
2024-01-03T12:00,12.5,81,0.00,989.3,7.1,330,14.7,335
2024-01-03T13:00,10.5,83,0.00,990.0,8.4,317,19.7,325
2024-01-03T14:00,9.2,90,0.00,990.2,6.4,333,17.1,345
2024-01-03T15:00,7.7,95,0.00,990.3,8.6,345,13.7,358
2024-01-03T16:00,7.1,97,0.00,990.5,7.7,332,10.8,358
2024-01-03T17:00,6.4,98,0.00,990.6,7.7,319,10.4,346
2024-01-03T18:00,5.8,100,0.00,990.4,7.4,309,11.0,337
2024-01-03T19:00,5.4,100,0.00,990.1,7.7,311,11.6,334
2024-01-03T20:00,5.3,100,0.00,989.9,5.9,313,13.7,330
2024-01-03T21:00,4.8,100,0.00,990.0,7.2,307,12.6,329
2024-01-03T22:00,5.0,100,0.00,989.8,4.3,312,12.6,329
2024-01-03T23:00,5.0,100,0.00,989.7,4.6,309,12.8,328
2024-01-04T00:00,4.6,99,0.00,990.0,4.2,301,11.3,329
2024-01-04T01:00,7.4,96,0.00,991.6,5.5,293,11.8,329
2024-01-04T02:00,7.5,96,0.00,992.3,5.4,290,10.8,323
2024-01-04T03:00,8.1,95,0.00,993.1,5.5,293,8.7,318
2024-01-04T04:00,10.1,88,0.00,994.1,5.7,288,7.1,300
2024-01-04T05:00,11.9,82,0.00,994.1,6.7,286,8.3,288
2024-01-04T06:00,13.7,76,0.00,993.0,7.9,286,9.4,288
2024-01-04T07:00,15.1,71,0.00,991.7,8.0,288,9.6,290
2024-01-04T08:00,16.0,67,0.00,990.7,3.6,307,3.8,311
2024-01-04T09:00,16.4,65,0.00,989.8,3.4,328,3.9,338
2024-01-04T10:00,16.6,64,0.00,989.4,2.8,320,3.2,333
2024-01-04T11:00,16.4,65,0.00,989.1,5.6,297,6.0,303
2024-01-04T12:00,14.1,76,0.00,989.0,9.5,279,16.9,286
2024-01-04T13:00,13.4,82,0.00,990.1,5.9,346,12.0,351
2024-01-04T14:00,12.9,84,0.00,990.5,7.6,352,15.5,357
2024-01-04T15:00,12.6,85,0.00,990.6,8.6,2,17.3,2
2024-01-04T16:00,11.4,90,0.00,990.7,7.2,360,16.6,360
2024-01-04T17:00,10.1,95,0.00,990.9,6.1,360,15.5,1
2024-01-04T18:00,9.6,97,0.00,990.4,5.8,356,15.1,359
2024-01-04T19:00,9.8,97,0.00,990.1,6.0,343,14.2,351
2024-01-04T20:00,9.5,98,0.00,989.9,4.3,336,12.4,343
2024-01-04T21:00,9.5,98,0.00,989.9,3.6,323,11.8,337
2024-01-04T22:00,9.4,98,0.00,989.8,4.3,318,12.9,333
2024-01-04T23:00,9.4,98,0.00,989.6,5.4,323,14.3,332
2024-01-05T00:00,8.5,99,0.00,989.8,6.5,326,13.4,329
2024-01-05T01:00,10.2,95,0.00,991.3,6.0,343,12.7,352
2024-01-05T02:00,10.2,95,0.00,991.8,5.1,356,12.2,2
2024-01-05T03:00,10.8,92,0.00,992.4,5.1,356,11.2,6
2024-01-05T04:00,11.7,89,0.00,993.3,4.0,5,6.2,10
2024-01-05T05:00,12.7,85,0.00,993.4,3.3,6,4.5,14
2024-01-05T06:00,14.3,79,0.00,992.4,3.1,339,3.7,349
2024-01-05T07:00,16.0,71,0.00,991.2,1.0,45,1.3,56
2024-01-05T08:00,16.3,68,0.10,990.2,2.2,90,2.9,97
2024-01-05T09:00,16.7,66,0.00,989.8,0.8,207,1.1,162
2024-01-05T10:00,16.7,65,0.00,989.6,2.5,262,3.0,256
2024-01-05T11:00,16.5,65,0.00,990.2,6.5,289,8.0,288
2024-01-05T12:00,15.5,71,0.00,990.2,7.6,301,13.6,302
2024-01-05T13:00,11.6,89,0.00,990.7,6.2,353,14.6,350
2024-01-05T14:00,10.0,93,0.00,991.4,7.0,348,16.1,350
2024-01-05T15:00,9.6,94,0.00,992.1,6.1,357,17.0,355
2024-01-05T16:00,8.4,97,0.00,992.2,7.3,11,13.7,3
2024-01-05T17:00,7.8,98,0.00,992.1,7.8,22,14.8,13
2024-01-05T18:00,7.7,98,0.00,991.6,7.9,16,12.1,12
2024-01-05T19:00,7.7,99,0.00,991.3,7.0,12,10.6,10
2024-01-05T20:00,6.9,100,0.00,991.0,7.2,360,10.1,4
2024-01-05T21:00,6.5,100,0.00,990.8,7.3,340,9.7,360
2024-01-05T22:00,5.5,100,0.00,990.5,8.7,318,10.4,346
2024-01-05T23:00,6.3,100,0.00,990.6,4.3,336,12.0,344
2024-01-06T00:00,6.7,99,0.00,990.9,4.8,333,11.9,346
2024-01-06T01:00,8.4,99,0.00,992.5,5.5,349,11.9,355
2024-01-06T02:00,8.7,99,0.00,993.3,5.1,352,11.9,2
2024-01-06T03:00,9.9,94,0.00,994.3,4.3,360,7.4,14
2024-01-06T04:00,11.2,89,0.00,995.0,3.1,339,4.9,17
2024-01-06T05:00,13.3,78,0.00,994.9,2.6,34,3.8,49
2024-01-06T06:00,14.9,64,0.00,993.9,6.6,68,8.4,70
2024-01-06T07:00,15.8,61,0.00,992.7,6.0,73,7.4,76
2024-01-06T08:00,16.4,60,0.00,991.7,3.5,66,4.6,72
2024-01-06T09:00,16.8,60,0.00,990.9,3.0,14,3.9,22
2024-01-06T10:00,16.9,60,0.00,990.5,5.8,353,6.8,360
2024-01-06T11:00,16.3,62,0.00,990.8,8.4,353,10.5,356
2024-01-06T12:00,14.1,72,0.00,991.0,7.6,341,14.3,348
2024-01-06T13:00,12.6,75,0.00,992.3,9.2,339,16.9,344
2024-01-06T14:00,12.3,76,0.00,992.9,7.4,346,14.6,344
2024-01-06T15:00,12.4,75,0.00,993.4,7.0,348,12.1,350
2024-01-06T16:00,11.7,79,0.00,993.8,5.5,349,11.2,2
2024-01-06T17:00,10.0,87,0.00,993.4,6.4,333,7.8,13
2024-01-06T18:00,9.5,86,0.00,993.0,4.4,279,4.1,345
2024-01-06T19:00,8.7,91,0.00,992.6,4.8,257,4.8,318
2024-01-06T20:00,8.0,93,0.00,991.8,5.8,266,7.1,315
2024-01-06T21:00,7.2,93,0.00,991.8,6.3,283,9.4,320
