latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.685411,76.83962,338.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,8.1,95,0.00,977.5,5.9,317,14.3,326
2024-01-01T01:00,8.6,96,0.00,979.3,5.8,300,7.7,307
2024-01-01T02:00,8.7,96,0.00,979.7,5.6,297,6.3,301
2024-01-01T03:00,9.1,96,0.00,980.1,4.5,299,5.4,312
2024-01-01T04:00,9.6,97,0.00,980.4,3.7,299,3.6,307
2024-01-01T05:00,10.4,95,0.00,980.5,4.3,270,4.0,270
2024-01-01T06:00,11.9,88,0.00,980.1,4.5,256,5.2,258
2024-01-01T07:00,13.7,79,0.00,979.2,4.3,270,5.1,274
2024-01-01T08:00,15.0,74,0.00,978.4,5.9,281,7.1,285
2024-01-01T09:00,15.7,72,0.00,977.6,7.6,289,9.4,293
2024-01-01T10:00,15.8,71,0.00,977.1,9.3,298,11.8,301
2024-01-01T11:00,15.1,74,0.00,976.8,9.2,301,13.2,305
2024-01-01T12:00,12.8,84,0.00,976.5,7.9,300,17.7,308
2024-01-01T13:00,10.3,90,0.00,977.5,9.4,310,18.6,314
2024-01-01T14:00,9.6,92,0.00,978.0,9.4,310,19.9,314
2024-01-01T15:00,9.0,93,0.00,978.4,9.2,318,20.5,322
2024-01-01T16:00,8.6,94,0.00,978.3,8.2,319,19.0,331
2024-01-01T17:00,8.1,95,0.00,978.2,6.6,315,17.0,328
2024-01-01T18:00,7.4,97,0.00,977.7,6.6,315,15.5,324
2024-01-01T19:00,6.7,98,0.00,977.4,8.2,319,14.0,325
2024-01-01T20:00,6.3,98,0.00,976.9,8.9,320,13.2,325
2024-01-01T21:00,6.1,98,0.00,976.8,8.9,317,13.1,323
2024-01-01T22:00,6.4,97,0.00,976.7,6.9,317,12.7,325
2024-01-01T23:00,6.6,96,0.00,976.6,6.4,322,11.6,330
2024-01-02T00:00,6.7,95,0.00,976.6,6.1,315,9.1,326
2024-01-02T01:00,7.8,97,0.00,978.0,3.7,281,5.6,297
2024-01-02T02:00,8.0,97,0.00,978.8,2.6,286,3.4,302
2024-01-02T03:00,8.4,96,0.00,979.4,2.2,270,2.4,297
2024-01-02T04:00,8.9,95,0.00,980.0,2.2,270,1.8,281
2024-01-02T05:00,9.4,95,0.00,980.2,3.4,238,3.1,234
2024-01-02T06:00,11.0,87,0.00,979.7,3.6,225,3.8,221
2024-01-02T07:00,12.8,78,0.00,978.6,2.8,220,3.1,225
2024-01-02T08:00,14.1,73,0.00,977.8,2.7,247,3.3,257
2024-01-02T09:00,14.9,71,0.00,976.9,3.7,281,4.5,284
2024-01-02T10:00,15.0,70,0.00,976.6,5.5,293,6.9,298
2024-01-02T11:00,14.4,73,0.00,976.3,7.6,301,9.9,303
2024-01-02T12:00,11.6,86,0.00,976.2,6.5,304,15.1,308
2024-01-02T13:00,9.8,90,0.00,977.0,7.9,309,16.3,315
2024-01-02T14:00,9.0,93,0.00,977.1,7.9,313,17.7,321
2024-01-02T15:00,8.2,95,0.00,977.2,7.1,319,17.1,330
2024-01-02T16:00,7.4,96,0.00,977.2,6.1,315,13.8,332
2024-01-02T17:00,6.8,97,0.00,977.1,7.1,300,9.2,329
2024-01-02T18:00,6.9,97,0.00,977.2,5.8,292,6.3,329
2024-01-02T19:00,6.5,98,0.00,977.1,5.9,313,5.7,342
2024-01-02T20:00,5.9,100,0.00,976.9,7.0,325,5.7,342
2024-01-02T21:00,5.9,99,0.00,976.8,7.1,319,5.8,330
