latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.365553,76.92395,255.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,5.6,100,0.00,987.5,1.9,248,7.6,355
2024-01-01T01:00,8.2,99,0.00,988.8,3.9,22,8.4,10
2024-01-01T02:00,9.0,97,0.00,989.4,4.2,31,8.0,18
2024-01-01T03:00,10.3,91,0.00,990.1,5.3,28,7.4,23
2024-01-01T04:00,10.9,86,0.00,990.7,5.2,16,6.5,19
2024-01-01T05:00,12.1,78,0.00,990.9,4.5,14,5.6,15
2024-01-01T06:00,13.1,73,0.00,990.1,3.0,346,3.6,354
2024-01-01T07:00,14.1,70,0.00,989.0,3.9,326,4.2,329
2024-01-01T08:00,14.8,68,0.00,987.9,5.4,323,6.2,324
2024-01-01T09:00,15.3,65,0.00,987.1,6.3,329,7.7,332
2024-01-01T10:00,15.4,67,0.00,986.6,7.4,337,9.2,339
2024-01-01T11:00,14.9,70,0.00,986.4,7.6,341,10.2,342
2024-01-01T12:00,11.8,87,0.00,986.3,8.9,339,10.9,343
2024-01-01T13:00,9.3,93,0.00,987.7,7.6,355,14.1,357
2024-01-01T14:00,8.2,95,0.00,988.1,9.5,349,12.6,355
2024-01-01T15:00,7.6,96,0.00,988.3,8.9,333,12.5,348
2024-01-01T16:00,6.8,97,0.00,988.4,9.5,335,11.9,346
2024-01-01T17:00,6.6,97,0.00,988.4,8.1,339,11.2,345
2024-01-01T18:00,7.1,97,0.00,988.2,6.9,351,10.4,346
2024-01-01T19:00,7.2,97,0.00,987.9,6.0,25,9.7,356
2024-01-01T20:00,6.9,98,0.00,987.4,4.7,32,7.9,360
2024-01-01T21:00,6.9,98,0.00,987.3,2.9,277,5.9,346
2024-01-01T22:00,4.9,100,0.00,986.9,4.7,279,6.9,332
2024-01-01T23:00,5.1,100,0.00,986.7,3.7,299,9.0,331
2024-01-02T00:00,4.8,100,0.00,986.8,5.1,321,11.5,340
2024-01-02T01:00,5.9,99,0.00,988.2,4.6,342,8.0,352
2024-01-02T02:00,5.9,99,0.00,988.9,3.7,349,6.6,351
2024-01-02T03:00,6.4,99,0.00,989.7,3.2,333,4.2,340
2024-01-02T04:00,7.5,94,0.00,990.6,2.8,310,2.8,310
2024-01-02T05:00,9.5,82,0.00,990.7,3.1,324,3.4,328
2024-01-02T06:00,10.9,75,0.00,989.7,3.1,339,3.4,342
2024-01-02T07:00,12.2,72,0.00,988.5,3.7,349,4.4,351
2024-01-02T08:00,13.3,67,0.00,987.5,3.4,342,3.8,343
2024-01-02T09:00,14.0,64,0.00,986.6,3.6,323,4.2,329
2024-01-02T10:00,14.2,63,0.00,986.1,5.0,330,5.8,330
2024-01-02T11:00,13.7,68,0.00,985.9,5.5,328,7.1,330
2024-01-02T12:00,10.5,87,0.00,985.8,8.4,317,9.0,323
2024-01-02T13:00,8.8,92,0.00,986.8,7.4,331,12.3,339
2024-01-02T14:00,8.2,93,0.00,987.3,7.1,345,15.7,351
2024-01-02T15:00,6.9,95,0.00,987.3,8.3,360,15.1,3
2024-01-02T16:00,7.4,93,0.00,987.6,6.9,351,10.8,360
2024-01-02T17:00,7.2,94,0.00,987.6,6.9,332,10.0,347
2024-01-02T18:00,6.7,95,0.00,987.2,7.6,335,10.8,345
2024-01-02T19:00,5.6,97,0.00,986.9,7.7,332,10.7,346
2024-01-02T20:00,5.1,99,0.00,986.8,7.4,337,10.6,350
2024-01-02T21:00,4.7,100,0.00,986.8,6.9,6,10.4,2
2024-01-02T22:00,5.3,100,0.00,986.5,5.7,18,8.9,14
2024-01-02T23:00,4.9,100,0.00,986.4,5.1,8,7.8,22
2024-01-03T00:00,4.0,100,0.00,986.4,4.0,360,7.3,33
2024-01-03T01:00,5.2,100,0.00,987.4,3.6,354,8.4,20
2024-01-03T02:00,5.5,99,0.00,988.0,3.5,24,5.3,28
2024-01-03T03:00,6.6,99,0.00,988.8,2.6,56,4.0,63
2024-01-03T04:00,7.9,98,0.00,989.8,2.9,120,2.7,113
2024-01-03T05:00,9.7,91,0.00,990.1,2.2,171,2.6,146
2024-01-03T06:00,12.3,82,0.00,989.3,2.9,180,3.3,167
2024-01-03T07:00,14.0,72,0.00,988.3,1.9,202,2.5,188
2024-01-03T08:00,14.9,69,0.00,987.1,3.6,315,4.1,322
2024-01-03T09:00,15.2,68,0.00,986.4,6.3,336,7.4,337
2024-01-03T10:00,15.1,69,0.00,986.3,7.3,340,8.6,345
2024-01-03T11:00,14.5,71,0.00,986.2,7.6,335,9.7,338
2024-01-03T12:00,12.0,84,0.00,986.0,5.8,338,13.0,341
2024-01-03T13:00,10.1,84,0.00,986.8,8.7,318,20.2,325
2024-01-03T14:00,8.8,91,0.00,986.8,6.5,326,16.7,341
2024-01-03T15:00,7.8,94,0.00,987.0,6.6,338,14.5,354
2024-01-03T16:00,6.8,96,0.00,987.2,7.9,330,11.2,360
2024-01-03T17:00,6.2,98,0.00,987.3,7.1,315,10.6,350
2024-01-03T18:00,5.7,99,0.00,987.1,7.4,309,10.6,342
2024-01-03T19:00,5.2,100,0.00,986.7,7.3,303,11.0,337
2024-01-03T20:00,5.0,100,0.00,986.6,6.7,306,13.0,332
2024-01-03T21:00,4.8,100,0.00,986.7,7.1,300,11.6,334
2024-01-03T22:00,4.5,100,0.00,986.5,6.1,298,11.9,331
2024-01-03T23:00,4.6,100,0.00,986.4,3.5,294,11.8,329
2024-01-04T00:00,4.4,100,0.00,986.7,3.6,270,10.3,331
2024-01-04T01:00,6.0,99,0.00,988.3,4.7,270,11.3,329
2024-01-04T02:00,6.2,99,0.00,988.9,4.7,279,10.3,324
2024-01-04T03:00,7.0,99,0.00,989.7,5.0,291,8.4,313
2024-01-04T04:00,8.8,92,0.00,990.7,5.0,291,6.2,306
2024-01-04T05:00,10.7,85,0.00,990.9,5.7,288,7.4,293
