From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
10-03-2025 00:00,11-03-2025 00:00,20.02,54.81,10.78,6.34,7.7,0.6
11-03-2025 00:00,12-03-2025 00:00,24.52,52.63,12.12,5.91,6.91,0.6
12-03-2025 00:00,13-03-2025 00:00,22.74,46.14,11.84,6.96,7.79,0.86
13-03-2025 00:00,14-03-2025 00:00,16.1,51.08,11.04,7.73,8.55,1.22
14-03-2025 00:00,15-03-2025 00:00,17.62,46.68,10.68,6.19,27.7,0.96
15-03-2025 00:00,16-03-2025 00:00,18.93,44.41,11.45,6,45.18,0.93
16-03-2025 00:00,17-03-2025 00:00,20.84,39.71,11.42,7.04,45.2,1.1
17-03-2025 00:00,18-03-2025 00:00,15.68,40.82,10.53,6.26,45.95,0.97
18-03-2025 00:00,19-03-2025 00:00,18.42,38.37,11.06,7.6,46.21,1.2
19-03-2025 00:00,20-03-2025 00:00,24.65,44.1,11.54,6.45,46.12,1
20-03-2025 00:00,21-03-2025 00:00,21.91,43.7,11.06,8.05,46.16,1.27
21-03-2025 00:00,22-03-2025 00:00,29.97,46.36,11.28,6.6,46.75,1.03
22-03-2025 00:00,23-03-2025 00:00,29.77,53.96,11.6,7.45,46.64,1.17
23-03-2025 00:00,24-03-2025 00:00,22.05,49.35,10.69,7.17,46.77,1.12
24-03-2025 00:00,25-03-2025 00:00,21.95,52.62,12.04,6.83,46.04,1.07
25-03-2025 00:00,26-03-2025 00:00,27.85,58.02,11.66,6.48,45.31,1.01
26-03-2025 00:00,27-03-2025 00:00,33.55,71.25,11.85,6.84,45.65,1.07
27-03-2025 00:00,28-03-2025 00:00,43.36,94.82,11.86,7,46.95,1.1
28-03-2025 00:00,29-03-2025 00:00,31.24,79.04,10.9,6.5,46.85,1.01
29-03-2025 00:00,30-03-2025 00:00,36.59,77.89,11.67,7.49,47.91,1.18
30-03-2025 00:00,31-03-2025 00:00,28.24,69.15,10.45,6.76,45.71,1.06
31-03-2025 00:00,01-04-2025 00:00,25.86,74.36,10.88,7.38,45.33,1.16
01-04-2025 00:00,02-04-2025 00:00,35.51,77.49,11.17,5.99,45.71,0.93
02-04-2025 00:00,03-04-2025 00:00,28.26,62.75,10.44,6.24,46.62,0.97
03-04-2025 00:00,04-04-2025 00:00,19.74,47.14,10.82,7.22,44.79,1.13
04-04-2025 00:00,05-04-2025 00:00,21.94,50.86,11.31,7.04,46.05,1.1
05-04-2025 00:00,06-04-2025 00:00,20.4,44.35,10.83,6.17,45.94,0.96
06-04-2025 00:00,07-04-2025 00:00,18.52,42.04,10.41,7.51,46.65,1.18
07-04-2025 00:00,08-04-2025 00:00,18.47,39.55,10.64,6.95,47.07,1.09
08-04-2025 00:00,09-04-2025 00:00,19.48,35.57,10.54,7.18,46.49,1.13
09-04-2025 00:00,10-04-2025 00:00,21.48,44.04,11.39,7.79,46.43,1.23
10-04-2025 00:00,11-04-2025 00:00,27.79,62.14,10.81,7.61,47.56,1.2
11-04-2025 00:00,12-04-2025 00:00,33.46,74.21,11.4,6.26,47.52,0.97
12-04-2025 00:00,13-04-2025 00:00,35.14,76.66,12.31,7.18,48.59,1.13
13-04-2025 00:00,14-04-2025 00:00,28.53,66.6,11.06,7.28,48.18,1.14
14-04-2025 00:00,15-04-2025 00:00,18.69,49.23,11.01,7,47.48,1.1
15-04-2025 00:00,16-04-2025 00:00,27.77,55.95,11.02,6.7,47.3,1.04
16-04-2025 00:00,17-04-2025 00:00,28.81,54.64,12.13,7.64,45.12,1.2
17-04-2025 00:00,18-04-2025 00:00,27.13,59.38,12.11,5.93,46.87,0.92
18-04-2025 00:00,19-04-2025 00:00,25.63,63.14,11.05,7.69,47.46,1.21
19-04-2025 00:00,20-04-2025 00:00,31.12,68.57,10.75,6.3,48.04,0.98
20-04-2025 00:00,21-04-2025 00:00,27.23,64.63,11.5,6.63,48.47,1.03
21-04-2025 00:00,22-04-2025 00:00,28.73,60.92,11.8,6.83,48.06,1.07
22-04-2025 00:00,23-04-2025 00:00,22.78,60.42,10.95,5.55,47.64,0.85
23-04-2025 00:00,24-04-2025 00:00,26.33,51.49,11.78,7.13,47.9,1.12
24-04-2025 00:00,25-04-2025 00:00,17.58,55.46,None,7.94,48.29,1.25
25-04-2025 00:00,26-04-2025 00:00,23.97,56.5,10.58,7.37,48.4,1.16
26-04-2025 00:00,27-04-2025 00:00,24.72,50.75,11.49,6.57,47.97,1.02
27-04-2025 00:00,28-04-2025 00:00,20.38,43.67,11.59,6.01,47.76,0.93
28-04-2025 00:00,29-04-2025 00:00,17.6,38.72,None,5.71,47.15,0.88
29-04-2025 00:00,30-04-2025 00:00,16.47,43,10.24,7.37,47.78,1.16
30-04-2025 00:00,01-05-2025 00:00,18.11,50.94,10.37,6.44,48.31,1
01-05-2025 00:00,02-05-2025 00:00,23.82,53.04,10.46,6.9,48.32,1.08
02-05-2025 00:00,03-05-2025 00:00,26.99,50.79,10.43,5.95,48.44,0.92
03-05-2025 00:00,04-05-2025 00:00,31.62,62.18,10.89,6.98,48.82,1.09
04-05-2025 00:00,05-05-2025 00:00,26.29,61.65,10.61,6.6,47.16,1.03
05-05-2025 00:00,06-05-2025 00:00,28.95,59.21,11.21,6.13,46.33,0.95
06-05-2025 00:00,07-05-2025 00:00,25.9,55.73,11.78,7.19,47.65,1.13
07-05-2025 00:00,08-05-2025 00:00,27.15,60.12,11.03,6.76,46.79,1.06
08-05-2025 00:00,09-05-2025 00:00,29.48,70.17,11.04,7.04,48.07,1.1
09-05-2025 00:00,10-05-2025 00:00,21.27,67.67,10.8,6.41,47.96,1
10-05-2025 00:00,11-05-2025 00:00,29.56,72.45,10.92,7.18,48.66,1.13
11-05-2025 00:00,12-05-2025 00:00,28.83,74.11,10.4,6.04,48.71,0.93
12-05-2025 00:00,13-05-2025 00:00,27.58,74.61,10.53,6.79,49.69,1.06
13-05-2025 00:00,14-05-2025 00:00,35.01,81.38,10.65,6.58,49.46,1.03
14-05-2025 00:00,15-05-2025 00:00,33.46,69.38,11.4,5.73,49.2,0.88
15-05-2025 00:00,16-05-2025 00:00,33.77,69.44,10.42,6.27,49.45,0.97
16-05-2025 00:00,17-05-2025 00:00,37.16,71.19,11.58,7.3,48.71,1.15
17-05-2025 00:00,18-05-2025 00:00,34.12,65.59,11.85,6.05,46.47,0.94
18-05-2025 00:00,19-05-2025 00:00,21.81,57.41,11.59,7.61,47.14,1.2
19-05-2025 00:00,20-05-2025 00:00,28.85,48.02,11.11,6.64,45.1,1.04
20-05-2025 00:00,21-05-2025 00:00,30.14,59.74,11.39,5.87,45.75,0.91
21-05-2025 00:00,22-05-2025 00:00,19.94,50,10.79,6.16,47.34,0.95
22-05-2025 00:00,23-05-2025 00:00,25.87,82.83,11,6.67,48.53,1.04
23-05-2025 00:00,24-05-2025 00:00,31.31,82.28,11.37,6.32,48.56,0.98
24-05-2025 00:00,25-05-2025 00:00,27.73,48.62,11.41,7.07,47.2,1.11
25-05-2025 00:00,26-05-2025 00:00,19.12,46.59,10.45,6.36,47.84,0.99
26-05-2025 00:00,27-05-2025 00:00,17.45,40.96,10.25,6.25,47.27,0.97
27-05-2025 00:00,28-05-2025 00:00,23.64,47.82,13.8,6.69,47.69,1.04
28-05-2025 00:00,29-05-2025 00:00,19.56,62.52,13.96,7.19,49.26,1.13
29-05-2025 00:00,30-05-2025 00:00,20.16,51.31,13.09,7.41,49.05,1.16
30-05-2025 00:00,31-05-2025 00:00,23.4,58.83,12.09,8.02,45.21,1.27
