city,latitude,longitude,pollutant,value,last_updated
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,no2,11.96,2026-03-03T12:30:00Z
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,pm25,35.11,2026-03-03T12:30:00Z
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,co,0.18,2026-03-03T12:30:00Z
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,so2,35.49,2026-03-03T12:30:00Z
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,o3,14.03,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,o3,13.41,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,pm10,148.2,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,no2,75.72,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,pm25,67.2,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,so2,16.66,2026-03-03T12:30:00Z
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,co,1.358,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,co,0.39,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,no2,24.0,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,o3,15.9,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,pm25,15.0,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,pm10,27.0,2026-03-03T12:30:00Z
"Central University, Hyderabad - TSPCB",17.460103,78.334361,so2,8.4,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,co,0.79,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,no2,5.0,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,pm10,59.0,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,so2,40.8,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,o3,16.4,2026-03-03T12:30:00Z
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,pm25,47.0,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,so2,32.57,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,co,1.87,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,no2,19.23,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,pm10,102.27,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,o3,32.0,2026-03-03T12:30:00Z
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,pm25,48.21,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,so2,26.15,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,pm25,40.21,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,co,0.3,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,pm10,94.89,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,no2,37.27,2026-03-03T12:30:00Z
"DTU, New Delhi - CPCB",28.7500499,77.1112615,o3,32.1,2026-03-03T12:30:00Z
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,no2,74.08,2026-03-03T12:15:00Z
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,pm10,121.53,2026-03-03T12:15:00Z
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,pm25,45.69,2026-03-03T12:15:00Z
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,o3,46.48,2026-03-03T12:15:00Z
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,co,0.61,2026-03-03T12:15:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,pm25,36.0,2026-03-03T12:30:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,o3,34.3,2026-03-03T12:30:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,co,0.38,2026-03-03T12:30:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,pm10,71.0,2026-03-03T12:30:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,so2,0.4,2026-03-03T12:30:00Z
"GVM Corporation, Visakhapatnam - APPCB",17.722682,83.308197,no2,48.3,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,o3,31.77,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,no2,41.75,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,co,0.779,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,so2,11.2,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,pm25,72.0,2026-03-03T12:30:00Z
"Shadipur, Delhi - CPCB",28.6514781,77.1473105,pm10,111.7,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,co,0.8,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,no2,83.04549999999999,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,pm10,90.23,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,so2,31.413800000000002,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,pm25,39.39,2026-03-03T12:30:00Z
"Maninagar, Ahmedabad - GPCB",23.002657,72.591912,o3,70.8554,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,pm25,68.0,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,so2,201.0,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,pm10,160.0,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,no2,118.4,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,co,1.03,2026-03-03T12:30:00Z
"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,o3,31.0,2026-03-03T12:30:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,pm10,44.3,2026-03-03T12:15:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,so2,22.97,2026-03-03T12:15:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,pm25,35.5,2026-03-03T12:15:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,co,2.07,2026-03-03T12:15:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,o3,57.85,2026-03-03T12:15:00Z
"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,no2,33.81,2026-03-03T12:15:00Z
"Lodhi Road, New Delhi - IMD",28.5918245,77.2273074,pm10,136.6,2026-03-03T12:15:00Z
"Lodhi Road, New Delhi - IMD",28.5918245,77.2273074,no2,13.78,2026-03-03T12:15:00Z
"Lodhi Road, New Delhi - IMD",28.5918245,77.2273074,o3,87.41,2026-03-03T12:15:00Z
"Lodhi Road, New Delhi - IMD",28.5918245,77.2273074,co,0.41,2026-03-03T12:15:00Z
"Lodhi Road, New Delhi - IMD",28.5918245,77.2273074,pm25,42.5,2026-03-03T12:15:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,pm10,83.6,2026-03-03T12:30:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,co,0.37,2026-03-03T12:30:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,o3,53.95,2026-03-03T12:30:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,no2,17.68,2026-03-03T12:30:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,so2,22.84,2026-03-03T12:30:00Z
"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,pm25,34.3,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,o3,25.46,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,no2,8.61,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,co,0.44,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,pm10,97.2,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,so2,6.46,2026-03-03T12:30:00Z
"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,pm25,54.7,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,no2,25.66,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,o3,78.99,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,co,0.21,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,pm25,35.7,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,so2,8.35,2026-03-03T12:30:00Z
"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,pm10,68.3,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,no2,21.72,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,o3,85.31,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,pm10,68.8,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,pm25,39.09,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,so2,5.15,2026-03-03T12:30:00Z
"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,co,0.48,2026-03-03T12:30:00Z
"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385,no2,14.67,2026-03-03T09:15:00Z
"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385,pm10,55.12,2026-03-03T09:15:00Z
"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385,so2,5.09,2026-03-03T09:15:00Z
"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385,co,0.57,2026-03-03T09:15:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,no2,12.6,2026-03-03T12:30:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,so2,6.6,2026-03-03T12:30:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,co,0.57,2026-03-03T12:30:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,pm10,62.0,2026-03-03T12:30:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,pm25,26.0,2026-03-03T12:30:00Z
"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,o3,65.7,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,so2,12.5,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,pm25,25.0,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,o3,44.8,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,no2,0.0,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,co,0.31,2026-03-03T12:30:00Z
"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,pm10,63.0,2026-03-03T12:30:00Z
"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,co,0.78,2026-03-03T12:30:00Z
"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,pm25,29.0,2026-03-03T12:30:00Z
"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,no2,25.9,2026-03-03T12:30:00Z
"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,o3,15.9,2026-03-03T12:30:00Z
"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,so2,13.9,2026-03-03T12:30:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,co,1.125,2026-03-03T12:15:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,so2,15.01,2026-03-03T12:15:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,o3,55.58,2026-03-03T12:15:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,no2,14.42,2026-03-03T12:15:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,pm10,85.07,2026-03-03T12:15:00Z
"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,pm25,44.29,2026-03-03T12:15:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,pm10,85.0,2026-03-03T12:30:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,co,0.4,2026-03-03T12:30:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,so2,10.8,2026-03-03T12:30:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,o3,67.1,2026-03-03T12:30:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,no2,17.9,2026-03-03T12:30:00Z
"Tirumala, Tirupati - APPCB",13.67,79.35,pm25,44.0,2026-03-03T12:30:00Z
"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,co,0.40075,2026-03-03T12:15:00Z
"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,pm10,112.0,2026-03-03T12:15:00Z
"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,pm25,31.5,2026-03-03T12:15:00Z
"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,o3,51.1364,2026-03-03T12:15:00Z
"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,no2,40.269600000000004,2026-03-03T12:15:00Z
"IGSC Planetarium Complex, Patna - BSPCB",25.5941,85.1376,so2,3.2,2026-03-03T12:30:00Z
"IGSC Planetarium Complex, Patna - BSPCB",25.5941,85.1376,pm25,30.0,2026-03-03T12:30:00Z
"IGSC Planetarium Complex, Patna - BSPCB",25.5941,85.1376,co,0.21,2026-03-03T12:30:00Z
"IGSC Planetarium Complex, Patna - BSPCB",25.5941,85.1376,o3,48.3,2026-03-03T12:30:00Z
"IGSC Planetarium Complex, Patna - BSPCB",25.5941,85.1376,no2,1.1,2026-03-03T12:30:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,pm10,24.67,2026-03-03T12:45:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,co,0.0,2026-03-03T12:45:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,o3,7.43,2026-03-03T12:45:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,no2,10.97,2026-03-03T12:45:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,so2,4.51,2026-03-03T12:45:00Z
"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,pm25,89.48,2026-03-03T12:45:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,pm10,157.5,2026-03-03T12:30:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,o3,26.01,2026-03-03T12:30:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,co,1.698,2026-03-03T12:30:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,so2,6.15,2026-03-03T12:30:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,no2,29.6,2026-03-03T12:30:00Z
"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,pm25,99.1,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,o3,5.7,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,pm10,18.0,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,pm25,12.0,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,so2,11.9,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,no2,38.0,2026-03-03T12:30:00Z
"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,co,1.29,2026-03-03T12:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,pm25,35.0,2026-03-03T12:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,co,1.18,2026-03-03T12:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,pm10,140.0,2026-03-03T12:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,so2,0.6,2026-03-03T11:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,no2,36.8,2026-03-03T12:30:00Z
"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,o3,60.7,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,no2,76.6,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,so2,19.4,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,pm25,14.0,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,o3,37.8,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,co,0.48,2026-03-03T12:30:00Z
"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,pm10,55.0,2026-03-03T12:30:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,co,1.87,2026-03-03T12:45:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,pm10,200.0,2026-03-03T12:45:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,no2,81.9,2026-03-03T12:45:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,so2,8.4,2026-03-03T12:45:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,pm25,56.0,2026-03-03T12:45:00Z
"Pusa, Delhi - DPCC",28.639645,77.146262,o3,69.2,2026-03-03T12:45:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,pm10,124.0,2026-03-03T12:45:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,o3,76.0,2026-03-03T12:45:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,so2,26.5,2026-03-03T12:45:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,pm25,8.0,2026-03-03T08:15:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,no2,29.5,2026-03-03T12:45:00Z
"Mandir Marg, New Delhi - DPCC",28.636429,77.201067,co,0.17,2026-03-03T12:45:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,o3,23.89,2026-03-03T12:15:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,co,1.205,2026-03-03T12:15:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,no2,21.97,2026-03-03T12:15:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,pm25,61.2,2026-03-03T12:15:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,pm10,0.0,2026-03-03T12:15:00Z
"IHBAS, Dilshad Garden,New Delhi - CPCB",28.6811736,77.3025234,so2,23.61,2026-03-03T12:15:00Z
"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,pm25,5.68,2026-03-03T12:15:00Z
"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,so2,8.14,2026-03-03T12:15:00Z
"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,no2,0.0,2026-03-03T12:15:00Z
"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,co,0.59,2026-03-03T12:15:00Z
"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,pm10,11.92,2026-03-03T12:15:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,so2,16.34,2026-03-03T12:45:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,o3,2783.31,2026-02-19T08:15:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,pm25,31.35,2026-03-03T12:45:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,co,0.55,2026-03-03T12:45:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,pm10,71.77,2026-03-03T12:45:00Z
"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,no2,9.98,2026-03-03T12:45:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,so2,9.7,2026-03-03T12:30:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,o3,93.79,2026-03-03T12:30:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,no2,17.0,2026-03-03T12:30:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,co,1.31,2026-03-03T12:30:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,pm10,122.0,2026-03-03T12:30:00Z
"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,pm25,29.0,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,pm25,28.0,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,no2,13.3,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,pm10,140.0,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,so2,12.4,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,o3,48.51,2026-03-03T12:30:00Z
"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,co,0.72,2026-03-03T12:30:00Z
"Colaba, Mumbai - MPCB",18.91,72.82,pm25,27.69,2026-03-03T12:15:00Z
"Colaba, Mumbai - MPCB",18.91,72.82,o3,10.85,2026-03-03T10:30:00Z
"Colaba, Mumbai - MPCB",18.91,72.82,so2,16.77,2026-03-03T10:30:00Z
"Colaba, Mumbai - MPCB",18.91,72.82,pm10,55.51,2026-03-03T12:15:00Z
"Colaba, Mumbai - MPCB",18.91,72.82,co,1.22,2026-03-03T12:15:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,pm25,35.0,2026-03-03T12:45:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,co,1.34,2026-03-03T12:45:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,so2,21.5,2026-03-03T12:45:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,o3,82.1,2026-03-03T12:45:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,pm10,136.0,2026-03-03T12:45:00Z
"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,no2,41.0,2026-03-03T12:45:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,pm25,105.1,2026-03-03T12:15:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,so2,8.05,2026-03-03T12:15:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,pm10,210.3,2026-03-03T12:15:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,o3,14.07,2026-03-03T12:15:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,co,1.01,2026-03-03T12:15:00Z
"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,no2,29.21,2026-03-03T12:15:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,so2,18.3,2026-03-03T12:45:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,co,0.55,2026-03-03T12:45:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,no2,71.0,2026-03-03T12:45:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,pm10,162.0,2026-03-03T12:45:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,o3,74.8,2026-03-03T12:45:00Z
"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,pm25,45.0,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,pm25,45.0,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,pm10,136.0,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,co,0.49,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,so2,5.4,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,no2,13.6,2026-03-03T12:45:00Z
"Alipur, Delhi - DPCC",28.815329,77.15301,o3,41.5,2026-03-03T12:45:00Z
"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981,pm10,82.68,2026-03-03T12:30:00Z
"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981,so2,29.38,2026-03-03T12:30:00Z
"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981,pm25,7.64,2026-03-03T12:30:00Z
"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981,no2,17.01,2026-03-03T12:30:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,co,0.06,2026-03-03T12:45:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,pm10,152.0,2026-03-03T12:45:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,pm25,31.0,2026-03-03T12:45:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,o3,100.8,2026-03-03T12:45:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,no2,1.0,2026-03-03T12:45:00Z
"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,so2,5.9,2026-03-03T12:45:00Z
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,co,0.67,2026-03-03T12:30:00Z
