latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.17926,83.49845,275.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,14.2,0.00,84,983.6,6.0,9.2,57,69
2024-01-01T01:00,13.1,0.00,92,984.7,4.6,3.1,51,36
2024-01-01T02:00,15.2,0.00,82,985.5,6.8,4.6,58,45
2024-01-01T03:00,18.9,0.00,71,986.6,2.9,4.3,60,66
2024-01-01T04:00,22.2,0.00,59,987.1,1.8,2.6,360,16
2024-01-01T05:00,24.0,0.00,54,986.6,3.4,4.0,288,297
2024-01-01T06:00,25.2,0.00,48,985.9,5.4,6.6,270,279
2024-01-01T07:00,26.2,0.00,44,984.4,7.2,9.1,273,279
2024-01-01T08:00,26.9,0.00,39,983.2,8.3,10.2,272,278
2024-01-01T09:00,27.3,0.00,36,982.4,8.4,10.9,280,287
2024-01-01T10:00,27.0,0.00,36,982.0,8.7,11.6,287,292
2024-01-01T11:00,25.4,0.00,44,981.9,6.9,14.8,261,271
2024-01-01T12:00,22.6,0.00,51,982.0,6.7,17.0,254,264
2024-01-01T13:00,20.4,0.00,65,983.2,6.2,8.4,350,310
2024-01-01T14:00,19.4,0.00,63,984.0,5.3,10.9,62,44
2024-01-01T15:00,18.7,0.00,73,984.4,6.8,14.7,90,112
2024-01-01T16:00,17.1,0.00,86,984.4,6.6,9.0,81,143
2024-01-01T17:00,16.7,0.00,87,984.6,5.4,3.6,48,127
2024-01-01T18:00,16.6,0.00,84,984.3,4.3,5.1,48,86
2024-01-01T19:00,16.2,0.00,81,983.8,5.7,7.4,55,76
2024-01-01T20:00,15.4,0.00,80,983.4,7.1,9.4,60,86
2024-01-01T21:00,15.1,0.00,78,982.7,7.5,9.1,55,81
2024-01-01T22:00,14.9,0.00,79,982.5,7.3,10.8,57,75
2024-01-01T23:00,14.6,0.00,82,982.6,6.3,10.7,66,78
2024-01-02T00:00,14.5,0.00,82,983.1,6.4,11.3,63,81
2024-01-02T01:00,14.1,0.00,88,984.5,6.1,9.9,62,80
2024-01-02T02:00,15.9,0.00,79,985.2,8.2,12.7,61,82
2024-01-02T03:00,19.6,0.00,67,986.3,5.2,13.0,56,76
2024-01-02T04:00,22.7,0.00,58,986.8,4.3,6.5,85,87
2024-01-02T05:00,24.4,0.00,53,986.3,3.9,4.9,112,107
2024-01-02T06:00,25.5,0.00,50,985.0,1.8,2.3,143,129
2024-01-02T07:00,26.3,0.00,47,983.7,2.6,2.9,214,210
2024-01-02T08:00,26.6,0.00,45,982.8,4.3,4.8,228,228
2024-01-02T09:00,26.7,0.00,44,982.2,4.3,4.8,246,243
2024-01-02T10:00,26.4,0.00,44,981.8,5.0,6.0,249,245
2024-01-02T11:00,25.3,0.00,53,981.6,3.3,7.2,257,252
2024-01-02T12:00,21.9,0.00,63,981.5,7.2,8.9,186,207
2024-01-02T13:00,22.0,0.00,61,983.0,7.4,14.5,141,161
2024-01-02T14:00,20.1,0.00,72,983.6,5.2,13.6,146,169
2024-01-02T15:00,18.8,0.00,78,983.8,5.2,9.0,115,185
2024-01-02T16:00,18.5,0.00,77,984.2,4.0,6.2,85,159
2024-01-02T17:00,18.2,0.00,76,984.2,3.9,4.7,68,148
2024-01-02T18:00,18.1,0.00,75,983.9,3.7,4.9,61,107
2024-01-02T19:00,17.4,0.00,78,983.6,4.5,9.0,76,95
2024-01-02T20:00,16.4,0.00,82,983.0,4.3,7.6,66,98
2024-01-02T21:00,15.9,0.00,85,982.6,6.3,10.8,66,90
2024-01-02T22:00,15.7,0.00,86,982.5,7.1,14.3,66,78
2024-01-02T23:00,15.4,0.00,88,982.7,6.8,14.0,65,78
2024-01-03T00:00,15.1,0.00,90,983.2,6.6,14.5,68,83
2024-01-03T01:00,15.6,0.00,88,984.3,7.1,16.8,66,80
2024-01-03T02:00,17.1,0.00,82,985.2,9.5,18.3,65,75
2024-01-03T03:00,20.0,0.00,72,986.3,7.6,17.7,71,77
2024-01-03T04:00,22.8,0.00,60,986.7,7.9,10.8,90,92
2024-01-03T05:00,24.4,0.00,53,986.0,7.3,9.5,123,119
2024-01-03T06:00,25.4,0.00,50,985.0,6.4,7.9,142,137
2024-01-03T07:00,26.1,0.00,47,983.6,4.7,6.0,157,155
2024-01-03T08:00,26.5,0.00,44,982.3,4.7,5.8,180,176
2024-01-03T09:00,26.7,0.00,43,981.6,4.1,5.2,195,192
2024-01-03T10:00,26.4,0.00,43,981.5,3.9,4.8,214,207
2024-01-03T11:00,25.4,0.00,53,981.5,2.7,6.4,203,196
2024-01-03T12:00,22.1,0.00,59,981.7,5.9,10.6,166,156
2024-01-03T13:00,21.8,0.00,54,982.4,7.4,18.8,129,133
2024-01-03T14:00,20.7,0.00,59,982.7,7.1,18.4,139,152
2024-01-03T15:00,19.4,0.00,65,982.7,5.8,15.9,120,142
2024-01-03T16:00,18.7,0.00,68,983.2,5.8,14.8,86,124
2024-01-03T17:00,18.4,0.00,68,983.2,6.9,16.4,84,116
2024-01-03T18:00,17.9,0.00,68,983.1,6.5,14.2,84,117
2024-01-03T19:00,17.4,0.00,70,982.9,6.8,14.4,72,103
2024-01-03T20:00,17.1,0.00,71,982.8,7.9,16.4,60,75
2024-01-03T21:00,16.2,0.00,76,982.3,6.6,17.2,81,79
2024-01-03T22:00,15.7,0.00,82,982.1,6.4,15.7,74,81
