latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.108961,83.13402,240.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,13.8,0.00,90,987.6,5.9,13.4,14,24
2024-01-01T01:00,13.7,0.00,91,988.8,5.8,13.1,4,16
2024-01-01T02:00,15.2,0.00,85,989.4,7.2,11.6,3,22
2024-01-01T03:00,18.6,0.00,74,990.5,2.6,8.2,34,52
2024-01-01T04:00,21.5,0.00,64,991.0,1.8,3.3,37,49
2024-01-01T05:00,23.7,0.00,57,990.6,1.8,2.6,323,344
2024-01-01T06:00,25.3,0.00,51,989.9,3.9,4.7,292,302
2024-01-01T07:00,26.2,0.00,46,988.4,6.3,7.8,301,304
2024-01-01T08:00,26.6,0.00,44,987.2,7.5,9.5,305,307
2024-01-01T09:00,26.7,0.00,44,986.4,7.0,9.0,305,307
2024-01-01T10:00,26.5,0.00,45,986.0,5.4,7.4,290,293
2024-01-01T11:00,25.2,0.00,62,986.0,2.8,6.0,220,245
2024-01-01T12:00,21.7,0.00,61,985.9,7.5,12.4,197,210
2024-01-01T13:00,20.5,0.00,69,987.0,11.3,14.3,217,219
2024-01-01T14:00,21.3,0.00,63,987.9,5.2,9.5,304,241
2024-01-01T15:00,18.6,0.00,73,988.1,5.4,6.0,37,33
2024-01-01T16:00,17.4,0.00,76,988.3,7.6,11.9,87,95
2024-01-01T17:00,17.0,0.00,75,988.3,6.3,10.2,59,98
2024-01-01T18:00,16.1,0.00,73,988.1,6.4,8.7,47,73
2024-01-01T19:00,15.2,0.00,76,987.6,5.7,9.0,35,61
2024-01-01T20:00,15.0,0.00,75,987.3,5.3,7.8,28,68
2024-01-01T21:00,14.7,0.00,76,986.7,5.7,7.3,18,57
2024-01-01T22:00,14.4,0.00,78,986.5,6.0,8.4,17,47
2024-01-01T23:00,13.4,0.00,85,986.5,5.2,8.4,25,59
2024-01-02T00:00,13.3,0.00,87,987.1,4.6,8.4,18,65
2024-01-02T01:00,13.4,0.00,89,988.4,5.3,7.5,28,73
2024-01-02T02:00,15.4,0.00,82,989.2,6.0,9.1,57,99
2024-01-02T03:00,18.9,0.00,73,990.3,3.6,10.4,96,104
2024-01-02T04:00,22.0,0.00,64,990.7,4.7,6.9,99,99
2024-01-02T05:00,24.1,0.00,57,990.2,5.2,6.7,102,106
2024-01-02T06:00,25.4,0.00,52,989.0,2.4,3.2,117,117
2024-01-02T07:00,26.3,0.00,49,987.7,2.5,2.9,188,180
2024-01-02T08:00,26.9,0.00,46,986.6,3.8,4.6,221,219
2024-01-02T09:00,27.0,0.00,45,986.0,5.4,6.4,233,232
2024-01-02T10:00,26.6,0.00,45,985.6,6.5,7.8,236,236
2024-01-02T11:00,25.3,0.00,51,985.5,6.1,12.2,242,242
2024-01-02T12:00,22.0,0.00,58,985.5,7.9,14.0,231,235
2024-01-02T13:00,20.6,0.00,66,986.6,8.4,12.8,173,196
2024-01-02T14:00,20.0,0.00,70,987.3,7.7,15.5,152,176
2024-01-02T15:00,19.3,0.00,72,987.6,9.0,15.7,151,171
2024-01-02T16:00,18.2,0.00,77,987.9,10.7,15.7,160,171
2024-01-02T17:00,18.6,0.00,74,988.0,8.2,13.6,131,169
2024-01-02T18:00,17.1,0.00,80,987.6,5.2,6.6,56,139
2024-01-02T19:00,16.7,0.00,83,987.3,4.7,4.9,32,73
2024-01-02T20:00,15.7,0.00,90,987.0,5.4,9.4,53,83
2024-01-02T21:00,15.1,0.00,92,986.4,4.8,9.7,42,88
2024-01-02T22:00,14.6,0.00,93,986.3,5.7,9.9,35,80
2024-01-02T23:00,14.2,0.00,93,986.5,6.5,13.0,56,84
2024-01-03T00:00,14.5,0.00,91,987.0,6.2,15.5,69,93
2024-01-03T01:00,15.1,0.00,91,988.1,6.8,16.2,65,86
2024-01-03T02:00,16.4,0.00,85,989.0,8.9,16.2,58,78
2024-01-03T03:00,19.6,0.00,75,990.2,6.3,15.5,66,78
2024-01-03T04:00,22.3,0.00,64,990.5,6.8,9.7,93,92
2024-01-03T05:00,24.2,0.00,56,989.8,7.9,10.3,120,119
2024-01-03T06:00,25.5,0.00,51,988.8,7.4,9.4,137,137
2024-01-03T07:00,26.2,0.00,47,987.4,5.3,6.6,152,151
2024-01-03T08:00,26.7,0.00,44,986.1,5.5,7.1,169,165
2024-01-03T09:00,26.7,0.00,44,985.4,5.8,6.8,180,177
2024-01-03T10:00,26.5,0.00,44,985.3,5.9,7.2,191,186
2024-01-03T11:00,25.1,0.00,54,985.3,5.0,10.8,210,201
2024-01-03T12:00,22.1,0.00,58,985.6,7.4,17.4,209,202
2024-01-03T13:00,21.2,0.00,60,986.1,6.8,19.0,183,190
2024-01-03T14:00,20.0,0.00,62,986.3,6.1,15.5,135,168
2024-01-03T15:00,19.4,0.00,61,986.6,7.2,17.3,108,137
2024-01-03T16:00,18.2,0.00,64,986.9,6.4,17.1,106,131
2024-01-03T17:00,17.3,0.00,70,986.9,8.6,15.2,92,126
2024-01-03T18:00,16.8,0.00,73,986.9,5.8,13.0,60,109
2024-01-03T19:00,16.4,0.00,76,986.7,6.6,11.7,41,79
2024-01-03T20:00,15.9,0.00,79,986.5,6.6,12.6,49,77
2024-01-03T21:00,15.6,0.00,81,986.2,7.2,17.0,90,103
2024-01-03T22:00,15.6,0.00,81,986.1,7.6,18.7,85,101
2024-01-03T23:00,15.3,0.00,81,986.2,7.3,18.2,81,98
2024-01-04T00:00,14.4,0.00,86,986.8,6.3,14.8,59,87
2024-01-04T01:00,14.8,0.00,88,987.9,6.2,14.3,69,100
2024-01-04T02:00,16.1,0.00,83,989.2,7.1,11.3,45,83
2024-01-04T03:00,19.6,0.00,73,990.2,4.7,9.2,23,59
2024-01-04T04:00,22.6,0.00,62,990.6,4.7,6.6,32,41
2024-01-04T05:00,24.6,0.00,55,990.1,1.8,2.5,90,82
2024-01-04T06:00,25.7,0.00,50,989.0,3.7,4.6,169,162
2024-01-04T07:00,26.3,0.00,48,987.7,5.9,7.3,191,189
