latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.998241,77.71789,227.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°)
2024-01-01T00:00,6.0,100,0.00,990.8,5.5,13.4,324,328
2024-01-01T01:00,6.6,99,0.00,992.1,6.3,13.7,337,329
2024-01-01T02:00,7.0,99,0.00,992.6,6.3,11.3,343,336
2024-01-01T03:00,8.0,99,0.00,993.4,7.1,8.8,351,345
2024-01-01T04:00,9.0,96,0.00,994.1,6.7,7.7,349,344
2024-01-01T05:00,11.0,87,0.00,994.2,5.5,6.6,338,337
2024-01-01T06:00,13.0,80,0.00,993.4,3.4,4.0,333,328
2024-01-01T07:00,14.8,72,0.00,992.2,1.0,1.3,326,315
2024-01-01T08:00,15.9,68,0.00,991.0,2.5,3.0,284,278
2024-01-01T09:00,16.6,66,0.00,990.2,4.1,4.9,287,285
2024-01-01T10:00,16.8,64,0.00,989.7,5.6,6.8,295,297
2024-01-01T11:00,16.2,66,0.00,989.5,6.7,9.0,307,306
2024-01-01T12:00,12.7,82,0.00,989.3,8.0,12.7,313,306
2024-01-01T13:00,10.6,88,0.00,990.5,6.4,14.5,314,297
2024-01-01T14:00,9.8,91,0.00,991.1,7.3,15.3,304,290
2024-01-01T15:00,9.2,93,0.00,991.4,7.6,16.9,310,295
2024-01-01T16:00,8.4,95,0.00,991.6,6.6,16.5,314,299
2024-01-01T17:00,7.6,96,0.00,991.7,6.0,14.5,316,295
2024-01-01T18:00,7.2,97,0.00,991.4,6.0,14.0,316,295
2024-01-01T19:00,6.7,98,0.00,991.0,6.0,13.8,317,303
2024-01-01T20:00,6.3,99,0.00,990.5,6.1,14.1,320,310
2024-01-01T21:00,6.0,100,0.00,990.2,6.4,14.1,322,313
2024-01-01T22:00,5.7,100,0.00,990.0,5.6,14.1,322,315
2024-01-01T23:00,5.5,100,0.00,989.9,5.1,13.7,325,315
2024-01-02T00:00,6.0,100,0.00,990.2,6.4,13.0,332,317
2024-01-02T01:00,8.9,91,0.00,991.5,6.8,10.1,333,328
2024-01-02T02:00,9.2,91,0.00,992.3,6.5,8.5,332,326
2024-01-02T03:00,9.8,89,0.00,993.0,5.8,7.2,333,330
2024-01-02T04:00,10.3,85,0.00,993.8,3.7,4.4,351,349
2024-01-02T05:00,11.3,79,0.00,993.8,1.1,1.5,76,72
2024-01-02T06:00,12.4,73,0.00,993.0,2.1,2.6,146,149
2024-01-02T07:00,13.6,69,0.00,991.7,2.3,2.2,189,198
2024-01-02T08:00,14.7,66,0.00,990.6,2.5,2.8,220,225
2024-01-02T09:00,15.4,64,0.00,989.7,3.2,3.5,246,243
2024-01-02T10:00,15.7,63,0.00,989.3,4.3,5.4,266,265
2024-01-02T11:00,15.1,65,0.00,989.0,5.2,6.8,288,282
2024-01-02T12:00,11.5,82,0.00,988.9,8.6,9.1,288,272
2024-01-02T13:00,9.8,87,0.00,989.9,7.6,7.9,300,278
2024-01-02T14:00,9.0,91,0.00,990.3,6.3,11.8,301,283
2024-01-02T15:00,7.9,94,0.00,990.4,7.8,12.5,309,283
2024-01-02T16:00,7.1,95,0.00,990.6,7.9,13.0,312,294
2024-01-02T17:00,6.7,96,0.00,990.7,7.1,13.7,330,311
2024-01-02T18:00,6.0,98,0.00,990.5,7.4,11.4,347,313
2024-01-02T19:00,5.7,99,0.00,990.1,7.3,11.3,353,327
2024-01-02T20:00,5.3,100,0.00,990.1,7.9,11.5,356,336
2024-01-02T21:00,5.0,100,0.00,990.0,8.4,11.6,5,350
2024-01-02T22:00,4.6,100,0.00,989.7,9.4,11.2,15,2
2024-01-02T23:00,4.5,100,0.00,989.5,8.0,10.3,25,8
2024-01-03T00:00,5.2,100,0.00,989.8,4.0,9.5,29,5
2024-01-03T01:00,6.7,99,0.00,990.8,4.4,8.9,50,35
2024-01-03T02:00,7.2,99,0.00,991.6,4.4,6.0,73,55
2024-01-03T03:00,7.9,97,0.00,992.2,4.3,6.2,83,66
