latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.115992,87.5356,53.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,12.2,0.00,96,1010.2,6.6,18.5,283,283
2024-01-01T01:00,12.0,0.00,96,1011.5,6.6,17.6,292,296
2024-01-01T02:00,13.0,0.00,93,1012.0,9.6,18.2,283,288
2024-01-01T03:00,14.8,0.00,86,1012.7,7.6,17.6,275,285
2024-01-01T04:00,16.9,0.00,78,1012.9,7.3,10.4,281,284
2024-01-01T05:00,18.9,0.00,71,1012.2,8.2,10.5,285,286
2024-01-01T06:00,20.6,0.00,64,1011.0,8.4,10.9,277,278
2024-01-01T07:00,21.8,0.00,59,1009.3,8.6,11.2,272,274
2024-01-01T08:00,22.3,0.00,56,1008.2,9.4,11.9,266,267
2024-01-01T09:00,22.4,0.00,54,1007.6,10.2,13.1,260,261
2024-01-01T10:00,21.8,0.00,56,1007.2,10.6,14.2,260,261
2024-01-01T11:00,19.9,0.00,65,1007.6,7.6,17.3,270,269
2024-01-01T12:00,17.9,0.00,73,1008.1,8.0,19.7,280,279
2024-01-01T13:00,15.9,0.00,83,1009.6,7.3,19.1,279,281
2024-01-01T14:00,14.6,0.00,90,1010.0,6.6,17.3,279,282
2024-01-01T15:00,13.9,0.00,92,1010.4,6.5,17.9,276,279
2024-01-01T16:00,13.7,0.00,93,1010.7,7.6,20.0,275,278
2024-01-01T17:00,13.3,0.00,95,1010.6,8.3,20.7,270,277
2024-01-01T18:00,13.0,0.00,95,1010.3,8.3,20.4,272,278
2024-01-01T19:00,12.6,0.00,96,1009.9,7.6,19.2,267,278
2024-01-01T20:00,12.2,0.00,96,1009.7,7.2,18.8,264,274
2024-01-01T21:00,11.8,0.00,96,1009.2,6.9,18.4,261,273
2024-01-01T22:00,11.4,0.00,96,1009.1,6.5,17.5,270,278
2024-01-01T23:00,10.9,0.00,97,1009.2,5.8,16.1,270,280
2024-01-02T00:00,10.3,0.00,97,1009.7,6.3,15.1,283,288
2024-01-02T01:00,9.9,0.00,98,1011.3,6.7,12.7,286,299
2024-01-02T02:00,11.6,0.00,95,1011.9,7.6,13.8,278,290
2024-01-02T03:00,13.5,0.00,87,1012.7,6.1,13.6,273,282
2024-01-02T04:00,15.6,0.00,79,1012.9,7.4,10.2,293,293
2024-01-02T05:00,17.5,0.00,74,1012.2,7.7,9.8,307,306
2024-01-02T06:00,19.3,0.00,69,1010.8,7.4,9.2,309,309
2024-01-02T07:00,20.8,0.00,63,1009.4,6.9,9.0,298,299
2024-01-02T08:00,21.7,0.00,60,1008.3,6.5,8.0,289,288
2024-01-02T09:00,22.0,0.00,58,1007.6,6.4,7.9,286,286
2024-01-02T10:00,21.7,0.00,59,1007.4,7.0,8.8,291,289
2024-01-02T11:00,18.8,0.00,77,1007.3,7.4,9.8,299,294
2024-01-02T12:00,17.2,0.00,79,1008.1,7.7,9.5,298,295
2024-01-02T13:00,15.2,0.00,89,1009.5,7.7,8.8,349,325
2024-01-02T14:00,14.4,0.00,92,1009.9,8.3,10.0,342,334
2024-01-02T15:00,13.6,0.00,93,1010.3,8.2,9.4,308,317
2024-01-02T16:00,13.0,0.00,95,1010.7,9.0,12.4,286,292
2024-01-02T17:00,12.6,0.00,95,1010.7,10.5,14.7,286,287
2024-01-02T18:00,12.2,0.00,95,1010.5,9.7,13.6,318,302
2024-01-02T19:00,12.5,0.00,95,1010.4,6.3,14.1,347,328
2024-01-02T20:00,11.7,0.00,97,1010.0,7.2,12.6,342,336
2024-01-02T21:00,11.1,0.00,99,1009.4,7.4,10.6,337,336
2024-01-02T22:00,10.9,0.00,100,1009.2,6.3,9.5,336,335
2024-01-02T23:00,10.8,0.00,100,1009.2,5.5,8.9,328,320
2024-01-03T00:00,10.5,0.00,100,1009.7,6.1,9.6,310,304
2024-01-03T01:00,10.5,0.00,99,1011.0,5.9,9.7,313,315
2024-01-03T02:00,11.1,0.00,99,1011.7,5.3,9.4,298,310
2024-01-03T03:00,12.7,0.00,98,1012.9,4.6,9.4,309,313
2024-01-03T04:00,14.7,0.00,91,1012.8,3.4,7.4,328,321
2024-01-03T05:00,16.5,0.00,87,1012.2,3.1,5.4,306,318
2024-01-03T06:00,19.5,0.00,74,1011.0,3.9,5.1,304,309
2024-01-03T07:00,21.6,0.00,62,1009.4,5.1,6.1,315,315
2024-01-03T08:00,22.6,0.00,58,1008.1,5.8,7.1,300,300
2024-01-03T09:00,22.8,0.00,56,1007.4,6.0,7.5,287,287
2024-01-03T10:00,22.4,0.00,58,1007.2,5.5,7.7,281,281
2024-01-03T11:00,19.7,0.00,74,1007.3,7.2,9.1,276,277
2024-01-03T12:00,17.6,0.00,78,1007.6,9.0,10.5,275,274
2024-01-03T13:00,16.4,0.00,81,1008.4,7.6,15.2,278,274
2024-01-03T14:00,15.2,0.00,87,1008.6,9.5,12.7,299,285
2024-01-03T15:00,14.7,0.00,89,1009.1,8.7,12.0,308,291
2024-01-03T16:00,13.6,0.00,92,1009.3,9.8,12.9,306,297
2024-01-03T17:00,13.3,0.00,91,1009.4,8.9,14.4,297,292
2024-01-03T18:00,13.2,0.00,91,1009.2,7.1,16.8,300,293
2024-01-03T19:00,12.9,0.00,92,1009.2,6.9,17.6,313,301
2024-01-03T20:00,12.5,0.00,94,1008.6,6.8,16.0,328,316
2024-01-03T21:00,11.6,0.00,96,1008.3,6.9,13.0,317,316
2024-01-03T22:00,11.1,0.00,97,1008.2,7.1,11.8,311,310
2024-01-03T23:00,10.5,0.00,98,1008.4,8.9,10.9,297,297
2024-01-04T00:00,10.1,0.00,98,1009.3,9.7,11.7,285,288
2024-01-04T01:00,10.6,0.00,100,1010.8,4.6,9.7,315,318
2024-01-04T02:00,11.5,0.00,99,1011.6,7.5,12.0,325,311
2024-01-04T03:00,13.4,0.00,95,1012.5,6.8,13.2,335,315
2024-01-04T04:00,15.9,0.00,87,1012.6,5.0,11.9,339,325
2024-01-04T05:00,18.8,0.00,75,1012.1,4.1,6.4,308,313
2024-01-04T06:00,21.0,0.00,63,1010.8,4.0,5.1,265,266
2024-01-04T07:00,22.4,0.00,56,1009.1,4.9,5.6,253,255
2024-01-04T08:00,23.1,0.00,52,1007.9,6.9,8.5,242,242
2024-01-04T09:00,23.3,0.00,50,1007.1,8.4,10.8,245,244
2024-01-04T10:00,22.7,0.00,53,1006.8,7.6,11.5,251,250
2024-01-04T11:00,19.6,0.00,68,1007.2,7.9,13.0,270,264
2024-01-04T12:00,17.4,0.00,72,1007.6,10.1,14.4,276,271
2024-01-04T13:00,16.7,0.00,72,1008.2,8.6,14.8,268,267
2024-01-04T14:00,15.1,0.00,80,1008.8,10.3,14.5,282,276
2024-01-04T15:00,14.1,0.00,85,1009.4,9.6,12.8,290,281
2024-01-04T16:00,13.5,0.00,87,1009.9,9.3,12.0,298,291
2024-01-04T17:00,12.6,0.00,90,1009.8,9.8,11.8,306,297
2024-01-04T18:00,12.2,0.00,91,1009.8,8.9,12.3,320,308
2024-01-04T19:00,11.7,0.00,91,1009.6,9.6,11.5,326,309
2024-01-04T20:00,11.4,0.00,93,1009.4,9.0,11.2,331,312
2024-01-04T21:00,11.1,0.00,94,1009.2,7.9,10.7,336,318
2024-01-04T22:00,10.8,0.00,94,1009.0,6.9,9.8,351,324
2024-01-04T23:00,10.3,0.00,96,1009.2,7.2,7.3,3,327
2024-01-05T00:00,10.3,0.00,95,1009.9,5.2,4.7,16,328
2024-01-05T01:00,11.2,0.00,94,1011.1,5.6,4.8,45,63
2024-01-05T02:00,11.7,0.00,93,1012.2,5.4,5.9,217,191
2024-01-05T03:00,14.8,0.00,83,1013.2,5.0,8.0,210,216
2024-01-05T04:00,17.7,0.00,74,1013.7,2.3,5.6,219,230
2024-01-05T05:00,20.0,0.00,66,1012.9,2.1,2.3,329,321
2024-01-05T06:00,21.7,0.00,58,1011.6,3.0,3.3,346,347
2024-01-05T07:00,22.8,0.00,51,1010.0,1.6,1.8,333,323
2024-01-05T08:00,23.5,0.00,46,1008.8,1.3,1.5,304,284
2024-01-05T09:00,23.6,0.00,44,1008.0,2.3,2.5,288,278
2024-01-05T10:00,23.1,0.00,48,1008.0,3.9,5.0,304,291
2024-01-05T11:00,19.9,0.00,67,1008.4,7.3,8.6,327,303
2024-01-05T12:00,17.5,0.00,70,1009.1,8.7,8.9,353,313
2024-01-05T13:00,16.6,0.00,72,1009.5,8.7,9.3,355,324
2024-01-05T14:00,15.6,0.00,76,1010.0,8.7,8.9,355,339
2024-01-05T15:00,14.7,0.00,82,1010.6,7.9,10.1,330,325
2024-01-05T16:00,14.2,0.00,82,1010.9,6.9,11.5,332,321
2024-01-05T17:00,13.5,0.00,84,1011.1,7.9,11.4,336,325
