latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.553602,83.94137,68.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,8.9,0.00,99,1009.4,4.8,7.8,257,283
2024-01-01T01:00,8.8,0.00,99,1010.8,3.6,7.8,270,304
2024-01-01T02:00,9.2,0.00,97,1011.5,4.0,6.6,260,299
2024-01-01T03:00,10.1,0.00,97,1012.3,4.0,4.4,280,305
2024-01-01T04:00,11.4,0.00,94,1012.5,2.3,2.3,252,288
2024-01-01T05:00,14.0,0.00,85,1012.2,3.1,3.6,216,217
2024-01-01T06:00,16.0,0.00,77,1011.0,4.3,4.8,222,228
2024-01-01T07:00,17.4,0.00,71,1009.3,4.3,4.9,228,234
2024-01-01T08:00,18.5,0.00,65,1008.2,4.2,4.8,239,243
2024-01-01T09:00,19.1,0.00,62,1007.5,5.2,6.6,254,261
2024-01-01T10:00,19.1,0.00,61,1007.0,6.2,8.0,260,262
2024-01-01T11:00,17.9,0.00,74,1007.0,4.2,8.5,250,258
2024-01-01T12:00,15.1,0.00,83,1007.3,7.9,9.3,240,257
2024-01-01T13:00,13.0,0.00,90,1008.9,6.6,10.7,241,250
2024-01-01T14:00,12.4,0.00,92,1009.4,6.6,13.3,261,273
2024-01-01T15:00,12.1,0.00,92,1009.6,7.2,15.5,297,301
2024-01-01T16:00,12.3,0.00,91,1009.5,6.6,17.1,331,325
2024-01-01T17:00,11.7,0.00,91,1009.2,9.3,14.8,332,334
2024-01-01T18:00,13.4,0.00,86,1009.1,4.7,9.5,266,331
2024-01-01T19:00,10.9,0.00,95,1008.9,4.2,4.7,211,274
2024-01-01T20:00,10.6,0.00,97,1008.8,5.3,6.7,208,234
2024-01-01T21:00,9.9,0.00,98,1008.4,6.1,8.8,230,251
2024-01-01T22:00,9.3,0.00,99,1008.5,7.4,8.0,231,262
2024-01-01T23:00,9.6,0.00,99,1008.5,6.4,7.9,243,270
