latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.553602,84.625404,64.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,8.0,0.00,100,1009.6,6.9,11.6,261,275
2024-01-01T01:00,8.6,0.00,100,1011.2,5.2,11.3,286,301
2024-01-01T02:00,8.9,0.00,99,1011.8,4.8,10.6,283,305
2024-01-01T03:00,10.5,0.00,98,1012.7,4.4,9.3,279,306
2024-01-01T04:00,11.4,0.00,96,1012.9,3.7,7.1,281,294
2024-01-01T05:00,14.1,0.00,85,1012.6,3.6,5.0,270,270
2024-01-01T06:00,16.6,0.00,72,1011.3,4.7,5.8,270,270
2024-01-01T07:00,18.1,0.00,65,1009.6,6.1,7.6,270,270
2024-01-01T08:00,19.1,0.00,60,1008.5,7.2,8.7,267,265
2024-01-01T09:00,19.5,0.00,58,1007.7,7.6,9.4,267,268
2024-01-01T10:00,19.3,0.00,58,1007.2,8.0,10.1,265,266
2024-01-01T11:00,17.6,0.00,68,1007.4,5.2,12.0,258,261
2024-01-01T12:00,14.4,0.00,81,1007.6,8.9,13.8,256,264
2024-01-01T13:00,12.6,0.00,87,1009.2,6.6,14.5,257,264
2024-01-01T14:00,12.1,0.00,90,1009.6,6.8,16.9,267,268
2024-01-01T15:00,11.8,0.00,91,1010.1,7.6,18.8,289,287
2024-01-01T16:00,11.4,0.00,92,1010.0,7.1,19.0,311,307
2024-01-01T17:00,10.5,0.00,94,1009.8,8.2,16.1,319,321
2024-01-01T18:00,11.9,0.00,89,1009.6,5.1,10.1,315,333
2024-01-01T19:00,9.6,0.00,96,1009.4,4.8,3.6,207,270
2024-01-01T20:00,9.2,0.00,98,1009.4,5.0,6.6,210,241
2024-01-01T21:00,9.0,0.00,98,1008.9,5.6,8.3,220,236
2024-01-01T22:00,8.9,0.00,98,1009.0,5.7,10.5,235,243
2024-01-01T23:00,8.7,0.00,98,1008.9,6.8,11.8,252,258
2024-01-02T00:00,8.5,0.00,98,1009.3,7.6,12.1,251,258
2024-01-02T01:00,8.6,0.00,97,1010.3,8.0,14.2,260,261
2024-01-02T02:00,10.3,0.00,93,1010.9,6.1,13.0,267,267
2024-01-02T03:00,13.0,0.00,85,1011.6,5.6,11.7,285,279
2024-01-02T04:00,16.0,0.00,76,1012.0,5.2,9.6,295,290
2024-01-02T05:00,18.4,0.00,65,1011.4,5.7,7.3,305,303
