latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.435852,77.318184,204.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,6.8,100,0.00,993.6,6.1,320,9.8,343
2024-01-01T01:00,10.1,91,0.00,995.0,5.4,352,12.6,355
2024-01-01T02:00,10.4,90,0.00,995.4,4.9,17,10.8,360
2024-01-01T03:00,11.0,88,0.00,996.0,4.7,4,9.1,351
2024-01-01T04:00,11.9,81,0.00,996.7,6.1,360,7.2,357
2024-01-01T05:00,12.9,75,0.00,996.8,4.3,360,5.0,360
2024-01-01T06:00,13.9,71,0.00,996.0,2.9,360,3.3,354
2024-01-01T07:00,15.2,67,0.00,994.8,2.3,342,3.1,339
2024-01-01T08:00,16.2,62,0.00,993.7,3.4,328,4.2,329
2024-01-01T09:00,16.8,61,0.00,992.8,5.3,332,6.6,331
2024-01-01T10:00,16.9,60,0.00,992.3,7.6,335,9.2,334
2024-01-01T11:00,16.2,62,0.00,992.2,8.2,331,10.9,333
2024-01-01T12:00,13.3,76,0.00,992.1,6.4,322,13.3,327
2024-01-01T13:00,11.1,87,0.00,993.6,6.9,313,15.2,329
2024-01-01T14:00,10.2,91,0.00,994.1,6.9,309,15.4,327
2024-01-01T15:00,9.5,93,0.00,994.3,7.4,309,15.6,326
2024-01-01T16:00,8.9,94,0.00,994.5,7.6,315,15.8,330
2024-01-01T17:00,8.3,95,0.00,994.5,7.4,317,14.8,334
2024-01-01T18:00,7.8,95,0.00,994.2,6.6,319,14.0,337
2024-01-01T19:00,7.2,96,0.00,993.8,6.1,320,12.4,338
2024-01-01T20:00,6.6,97,0.00,993.3,5.9,322,11.3,338
2024-01-01T21:00,6.0,98,0.00,993.2,6.6,315,10.5,333
2024-01-01T22:00,5.7,98,0.00,992.9,6.1,315,11.0,328
2024-01-01T23:00,5.7,99,0.00,992.7,6.6,319,12.1,330
2024-01-02T00:00,5.6,100,0.00,992.8,7.8,326,14.7,338
2024-01-02T01:00,7.0,99,0.00,994.1,7.4,331,13.2,338
2024-01-02T02:00,7.0,99,0.00,995.0,5.8,330,11.8,340
2024-01-02T03:00,8.0,95,0.00,995.8,6.5,326,8.0,333
2024-01-02T04:00,10.0,86,0.00,996.6,4.7,337,5.4,340
2024-01-02T05:00,11.6,76,0.00,996.6,1.5,346,1.8,349
2024-01-02T06:00,12.8,70,0.00,995.6,1.8,11,2.2,9
2024-01-02T07:00,14.2,67,0.00,994.3,2.3,18,2.6,16
2024-01-02T08:00,15.3,63,0.00,993.2,2.6,16,3.3,13
2024-01-02T09:00,15.9,61,0.00,992.3,2.5,360,2.9,353
2024-01-02T10:00,16.1,61,0.00,991.9,4.4,351,5.2,348
2024-01-02T11:00,15.6,63,0.00,991.6,5.4,352,7.0,348
2024-01-02T12:00,12.2,79,0.00,991.6,8.0,355,10.4,346
2024-01-02T13:00,10.5,86,0.00,992.9,6.3,347,13.7,360
2024-01-02T14:00,9.5,90,0.00,993.3,8.4,340,15.2,355
2024-01-02T15:00,8.4,93,0.00,993.3,6.8,328,13.1,352
2024-01-02T16:00,7.9,94,0.00,993.5,6.6,311,10.3,335
2024-01-02T17:00,7.5,94,0.00,993.6,6.4,313,10.8,334
2024-01-02T18:00,7.1,94,0.00,993.2,6.4,317,11.0,341
2024-01-02T19:00,6.9,94,0.00,992.9,6.4,317,12.3,339
2024-01-02T20:00,6.5,96,0.00,993.0,6.5,326,13.7,342
2024-01-02T21:00,6.0,97,0.00,993.0,6.0,335,13.1,351
2024-01-02T22:00,5.5,99,0.00,992.5,5.4,340,11.9,3
2024-01-02T23:00,4.8,100,0.00,992.4,6.5,341,10.4,20
2024-01-03T00:00,5.1,100,0.00,992.6,4.1,345,9.7,31
2024-01-03T01:00,6.8,100,0.00,993.6,6.2,350,11.0,19
2024-01-03T02:00,7.0,99,0.00,994.3,5.6,15,8.0,18
2024-01-03T03:00,7.6,98,0.00,995.1,4.0,27,5.0,30
2024-01-03T04:00,8.8,97,0.00,995.9,3.4,72,3.7,79
2024-01-03T05:00,10.5,90,0.00,996.1,2.9,120,3.1,126
2024-01-03T06:00,13.1,79,0.00,995.3,4.5,151,5.3,152
2024-01-03T07:00,14.7,71,0.00,994.2,2.2,180,2.5,180
2024-01-03T08:00,15.7,68,0.00,993.0,1.3,304,1.8,307
2024-01-03T09:00,16.4,65,0.00,992.3,2.5,360,3.3,354
2024-01-03T10:00,16.6,65,0.00,992.0,4.4,9,5.1,8
2024-01-03T11:00,16.2,65,0.00,991.9,5.2,12,6.6,9
2024-01-03T12:00,13.3,79,0.00,991.8,6.5,3,11.5,358
2024-01-03T13:00,12.3,78,0.00,992.6,11.7,342,23.3,352
2024-01-03T14:00,11.0,83,0.00,992.8,9.4,337,20.1,345
2024-01-03T15:00,10.5,85,0.00,993.1,8.9,333,18.2,346
2024-01-03T16:00,9.3,92,0.00,993.2,6.0,327,14.1,347
2024-01-03T17:00,8.9,93,0.00,993.4,6.1,320,12.2,346
2024-01-03T18:00,9.3,90,0.00,993.1,8.0,324,12.4,343
2024-01-03T19:00,8.5,94,0.00,992.8,9.0,323,15.3,336
2024-01-03T20:00,7.7,95,0.00,992.6,8.7,318,16.9,331
2024-01-03T21:00,7.2,96,0.00,992.8,7.9,313,16.5,324
2024-01-03T22:00,6.7,97,0.00,992.5,7.9,317,16.8,325
2024-01-03T23:00,6.4,98,0.00,992.4,6.9,321,15.0,330
2024-01-04T00:00,6.1,98,0.00,992.9,6.2,324,13.7,337
2024-01-04T01:00,9.3,89,0.00,994.2,7.1,319,15.3,336
2024-01-04T02:00,9.8,87,0.00,994.9,6.9,317,14.7,335
2024-01-04T03:00,10.7,84,0.00,995.7,6.1,310,14.0,331
2024-01-04T04:00,12.5,78,0.00,996.5,5.9,308,8.4,310
2024-01-04T05:00,14.4,72,0.00,996.5,4.3,312,5.4,312
2024-01-04T06:00,16.1,67,0.00,995.4,3.4,302,3.9,304
