latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.333918,76.81126,274.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,7.3,99,0.00,985.4,7.7,307,15.6,322
2024-01-01T01:00,7.6,93,0.00,987.1,5.9,317,7.9,321
2024-01-01T02:00,7.7,96,0.00,987.5,4.8,312,6.4,317
2024-01-01T03:00,8.4,97,0.00,987.9,4.6,321,4.4,325
2024-01-01T04:00,9.6,94,0.00,988.3,3.3,319,3.2,333
2024-01-01T05:00,11.0,90,0.00,988.4,2.6,304,2.5,315
2024-01-01T06:00,12.2,85,0.00,987.9,3.2,270,3.3,283
2024-01-01T07:00,13.7,80,0.00,986.9,5.1,278,5.9,284
2024-01-01T08:00,14.6,77,0.00,986.0,7.1,285,8.4,290
2024-01-01T09:00,15.5,74,0.00,985.2,8.6,292,10.3,295
2024-01-01T10:00,15.6,73,0.00,984.8,9.7,297,12.2,298
2024-01-01T11:00,15.0,74,0.00,984.5,9.0,299,12.4,300
2024-01-01T12:00,12.5,87,0.00,984.1,6.6,292,15.2,301
2024-01-01T13:00,9.3,92,0.00,985.2,6.4,286,12.8,292
2024-01-01T14:00,9.2,92,0.00,985.7,7.5,287,16.1,297
2024-01-01T15:00,8.7,94,0.00,986.1,7.2,297,18.0,303
2024-01-01T16:00,8.0,95,0.00,986.1,6.4,308,16.6,311
2024-01-01T17:00,7.2,96,0.00,985.9,6.6,315,15.5,318
2024-01-01T18:00,6.7,97,0.00,985.5,7.1,311,15.0,318
2024-01-01T19:00,6.3,98,0.00,985.3,7.1,300,14.3,311
2024-01-01T20:00,6.0,99,0.00,984.9,6.5,304,14.6,310
2024-01-01T21:00,5.7,99,0.00,984.9,6.5,304,14.5,312
2024-01-01T22:00,6.2,99,0.00,984.7,5.9,308,15.3,315
2024-01-01T23:00,6.6,99,0.00,984.7,5.1,309,14.3,319
2024-01-02T00:00,7.1,99,0.00,985.0,5.6,310,11.5,321
2024-01-02T01:00,7.4,96,0.00,986.0,4.7,293,6.6,299
2024-01-02T02:00,7.9,94,0.00,986.6,4.8,283,5.9,284
2024-01-02T03:00,8.8,91,0.00,987.2,4.0,280,4.6,288
2024-01-02T04:00,9.8,89,0.00,987.9,1.9,292,1.6,297
2024-01-02T05:00,10.7,85,0.00,988.0,1.1,108,1.4,90
2024-01-02T06:00,11.9,81,0.00,987.3,1.4,180,1.6,153
2024-01-02T07:00,13.1,76,0.00,986.3,2.3,219,2.4,207
2024-01-02T08:00,14.2,73,0.00,985.4,3.4,238,3.9,236
2024-01-02T09:00,14.9,72,0.00,984.5,4.7,261,5.4,266
2024-01-02T10:00,15.0,72,0.00,984.2,6.2,277,7.3,279
2024-01-02T11:00,14.4,74,0.00,983.9,7.6,289,9.8,294
2024-01-02T12:00,11.9,86,0.00,983.9,7.0,291,15.3,300
2024-01-02T13:00,9.1,92,0.00,984.7,6.5,304,13.2,299
2024-01-02T14:00,8.2,93,0.00,984.9,6.2,306,13.7,305
2024-01-02T15:00,7.4,95,0.00,984.9,7.9,309,14.0,314
2024-01-02T16:00,6.4,97,0.00,985.0,9.2,309,12.2,315
2024-01-02T17:00,5.9,98,0.00,985.1,8.5,298,10.5,308
2024-01-02T18:00,5.5,99,0.00,985.0,8.2,308,10.0,311
2024-01-02T19:00,5.2,100,0.00,984.6,7.9,336,9.8,324
2024-01-02T20:00,5.0,100,0.00,984.6,7.2,357,10.0,334
2024-01-02T21:00,6.2,99,0.00,984.8,3.0,346,9.1,326
2024-01-02T22:00,6.1,98,0.00,984.5,4.6,342,9.5,331
2024-01-02T23:00,6.4,99,0.00,984.3,4.1,345,7.3,349
2024-01-03T00:00,6.7,96,0.00,984.6,3.1,339,4.3,360
2024-01-03T01:00,7.5,99,0.00,985.6,2.2,9,1.9,22
2024-01-03T02:00,7.6,99,0.00,986.2,1.1,18,1.3,56
2024-01-03T03:00,7.7,99,0.00,987.0,2.1,59,2.5,82
2024-01-03T04:00,8.4,97,0.00,987.8,4.0,80,4.7,90
2024-01-03T05:00,9.6,97,0.00,988.1,4.6,108,5.2,106
2024-01-03T06:00,11.5,86,0.00,987.6,3.9,146,4.6,141
2024-01-03T07:00,13.1,80,0.00,987.0,4.0,185,4.7,176
2024-01-03T08:00,14.6,72,0.00,985.9,3.1,201,3.3,193
2024-01-03T09:00,15.2,71,0.00,985.1,4.4,261,4.7,261
2024-01-03T10:00,15.4,70,0.00,984.6,6.4,286,7.8,292
2024-01-03T11:00,14.8,72,0.00,984.2,6.9,298,9.8,306
2024-01-03T12:00,11.6,88,0.00,983.7,6.7,286,11.5,309
2024-01-03T13:00,9.3,91,0.00,984.5,8.6,255,9.4,268
