latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.13884,75.724144,217.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,5.0,100,0.00,992.3,3.8,343,5.5,349
2024-01-01T01:00,5.7,99,0.00,993.3,4.5,14,6.5,3
2024-01-01T02:00,5.8,99,0.00,993.8,4.3,24,7.9,16
2024-01-01T03:00,6.5,99,0.00,994.5,4.2,31,8.0,27
2024-01-01T04:00,7.5,97,0.00,995.2,5.4,42,5.1,39
2024-01-01T05:00,9.8,87,0.00,995.6,3.6,45,3.8,49
2024-01-01T06:00,12.4,74,0.00,995.0,2.2,351,2.6,344
2024-01-01T07:00,13.7,71,0.00,993.8,2.4,297,2.9,300
2024-01-01T08:00,14.7,67,0.00,992.9,3.6,307,4.1,308
2024-01-01T09:00,15.4,65,0.00,992.0,4.4,325,5.4,323
2024-01-01T10:00,15.6,64,0.00,991.6,6.2,339,7.6,341
2024-01-01T11:00,15.0,67,0.00,991.3,7.6,352,9.8,352
2024-01-01T12:00,11.9,82,0.00,991.0,7.6,355,11.5,356
2024-01-01T13:00,8.8,90,0.00,992.4,8.0,8,12.1,17
2024-01-01T14:00,8.1,92,0.00,992.9,7.3,20,9.8,28
2024-01-01T15:00,9.0,88,0.00,993.3,4.1,15,6.0,33
2024-01-01T16:00,8.5,90,0.00,993.4,2.0,315,3.7,29
2024-01-01T17:00,7.4,94,0.00,993.4,3.9,326,4.1,15
2024-01-01T18:00,6.2,97,0.00,993.0,4.8,347,5.2,25
2024-01-01T19:00,5.5,99,0.00,992.7,5.6,15,7.3,33
2024-01-01T20:00,4.4,100,0.00,992.1,8.1,13,10.2,23
2024-01-01T21:00,4.4,100,0.00,992.0,8.0,10,10.5,8
2024-01-01T22:00,4.7,100,0.00,991.7,6.1,3,9.4,356
2024-01-01T23:00,4.9,100,0.00,991.7,2.5,8,7.9,3
2024-01-02T00:00,4.8,99,0.00,991.7,2.6,34,8.7,17
2024-01-02T01:00,6.5,98,0.00,992.8,2.4,333,6.3,31
2024-01-02T02:00,6.1,99,0.00,993.6,2.7,23,6.6,45
2024-01-02T03:00,6.3,98,0.00,994.1,3.6,53,7.1,60
2024-01-02T04:00,7.7,90,0.00,995.0,5.0,69,5.9,76
2024-01-02T05:00,9.6,77,0.00,995.1,5.8,97,7.3,99
2024-01-02T06:00,11.0,72,0.00,994.3,4.7,94,5.8,94
2024-01-02T07:00,12.4,68,0.00,993.1,4.0,63,5.0,69
2024-01-02T08:00,13.3,65,0.00,992.3,4.8,48,6.1,50
2024-01-02T09:00,14.0,64,0.00,991.4,5.1,39,6.1,40
2024-01-02T10:00,14.3,65,0.00,991.1,5.0,30,6.0,33
2024-01-02T11:00,13.9,69,0.00,990.8,5.2,25,6.4,27
2024-01-02T12:00,12.6,78,0.00,990.7,4.6,18,5.8,22
2024-01-02T13:00,9.3,90,0.00,991.7,7.1,24,8.9,27
2024-01-02T14:00,8.3,93,0.00,992.1,7.4,29,11.0,32
2024-01-02T15:00,8.4,94,0.00,992.1,6.1,28,14.7,36
2024-01-02T16:00,7.0,96,0.00,992.3,7.4,39,14.5,42
2024-01-02T17:00,6.6,96,0.00,992.4,7.6,59,10.3,54
2024-01-02T18:00,7.5,94,0.00,992.2,5.5,67,7.2,63
2024-01-02T19:00,7.3,96,0.00,991.9,3.7,61,5.2,65
2024-01-02T20:00,6.8,98,0.00,991.8,3.1,54,4.5,61
2024-01-02T21:00,5.8,100,0.00,991.6,4.3,42,5.6,50
2024-01-02T22:00,4.7,100,0.00,991.1,2.8,40,6.9,43
2024-01-02T23:00,4.4,100,0.00,991.1,3.3,77,7.5,55
2024-01-03T00:00,4.3,99,0.00,991.3,3.1,45,8.2,52
2024-01-03T01:00,5.0,99,0.00,992.4,3.1,54,9.2,59
2024-01-03T02:00,5.4,99,0.00,992.9,3.3,84,4.7,90
