latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.01406,76.08352,311.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,6.5,99,0.00,980.9,2.6,214,1.3,124
2024-01-01T01:00,7.5,98,0.00,982.1,2.5,188,1.9,158
2024-01-01T02:00,7.5,99,0.00,982.7,3.0,166,3.4,148
2024-01-01T03:00,7.8,99,0.00,983.3,3.6,143,4.1,142
2024-01-01T04:00,8.9,98,0.00,984.1,4.5,119,5.3,118
2024-01-01T05:00,10.0,92,0.00,984.3,5.0,111,5.7,108
2024-01-01T06:00,12.4,78,0.00,983.6,4.1,75,4.7,81
2024-01-01T07:00,14.2,73,0.00,982.4,4.6,45,5.4,48
2024-01-01T08:00,15.5,68,0.00,981.3,6.0,25,6.9,28
2024-01-01T09:00,16.2,65,0.00,980.5,7.0,21,8.1,21
2024-01-01T10:00,16.4,62,0.00,980.0,7.5,17,9.0,16
2024-01-01T11:00,15.8,63,0.00,979.8,7.6,19,9.8,17
2024-01-01T12:00,12.6,79,0.00,979.7,7.4,29,12.1,23
2024-01-01T13:00,10.5,90,0.00,980.9,7.7,37,16.3,35
2024-01-01T14:00,9.6,93,0.00,981.6,7.4,43,17.8,42
2024-01-01T15:00,8.4,95,0.00,981.9,7.1,41,15.3,39
2024-01-01T16:00,7.5,97,0.00,981.9,8.8,19,12.5,33
2024-01-01T17:00,7.9,96,0.00,982.0,6.1,357,9.3,28
2024-01-01T18:00,8.0,98,0.00,981.6,2.2,261,6.2,36
2024-01-01T19:00,6.7,100,0.00,981.2,2.3,198,3.4,72
2024-01-01T20:00,5.9,100,0.00,980.7,2.7,203,2.5,98
2024-01-01T21:00,6.4,100,0.00,980.7,0.5,225,2.7,67
2024-01-01T22:00,5.6,100,0.00,980.4,1.1,288,4.5,29
2024-01-01T23:00,5.8,99,0.00,980.2,1.9,338,5.5,11
