latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.360281,76.15385,537.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_speed_100m (km/h),wind_direction_100m (°)
2024-01-01T00:00,18.1,84,0.00,952.5,6.6,77,12.4,112
2024-01-01T01:00,18.4,85,0.00,954.2,5.2,65,11.8,102
2024-01-01T02:00,18.8,85,0.00,954.9,9.9,46,14.2,74
2024-01-01T03:00,21.0,76,0.00,955.9,11.2,75,15.4,79
2024-01-01T04:00,23.3,66,0.00,956.7,12.7,98,16.4,99
2024-01-01T05:00,25.6,57,0.00,956.5,12.9,103,16.7,104
2024-01-01T06:00,27.6,49,0.00,955.8,11.8,102,14.4,103
2024-01-01T07:00,29.2,42,0.00,954.9,10.0,103,12.1,100
2024-01-01T08:00,30.3,36,0.00,953.6,10.3,102,12.5,102
2024-01-01T09:00,30.8,32,0.00,952.5,10.4,104,12.9,103
2024-01-01T10:00,30.9,31,0.00,952.0,10.2,100,12.8,100
2024-01-01T11:00,30.5,31,0.00,951.9,10.2,100,12.7,98
2024-01-01T12:00,29.4,33,0.00,952.0,8.8,102,12.0,99
2024-01-01T13:00,26.5,44,0.00,952.5,6.2,100,14.1,94
2024-01-01T14:00,26.4,44,0.00,953.3,10.8,92,23.8,94
2024-01-01T15:00,26.1,45,0.00,953.9,11.4,103,24.6,105
2024-01-01T16:00,25.9,45,0.00,954.3,12.1,100,24.8,107
2024-01-01T17:00,24.9,46,0.00,954.4,8.8,78,19.4,90
2024-01-01T18:00,23.9,49,0.00,954.1,11.6,54,22.2,65
2024-01-01T19:00,22.9,52,0.00,953.3,13.7,76,27.6,83
2024-01-01T20:00,22.2,57,0.00,952.9,14.0,90,26.4,95
2024-01-01T21:00,21.5,65,0.00,952.4,11.6,97,23.2,102
2024-01-01T22:00,20.6,75,0.00,952.0,7.6,98,17.6,105
2024-01-01T23:00,19.9,82,0.00,952.2,6.2,83,14.6,100
2024-01-02T00:00,19.5,87,0.00,952.6,6.5,84,15.0,100
2024-01-02T01:00,20.2,86,0.00,953.6,7.9,93,16.2,103
2024-01-02T02:00,20.4,84,0.00,954.3,8.6,92,16.1,106
2024-01-02T03:00,22.1,74,0.00,955.2,9.3,103,12.1,107
2024-01-02T04:00,24.2,63,0.00,955.7,10.5,106,13.6,107
