latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.342705,74.61039,419.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,11.0,99,0.00,967.7,7.4,15.8,29,43
2024-01-01T01:00,12.1,96,0.00,968.8,7.4,10.7,43,50
2024-01-01T02:00,12.2,95,0.00,969.4,7.6,10.2,45,51
2024-01-01T03:00,12.8,93,0.00,970.0,7.9,10.4,47,46
2024-01-01T04:00,13.5,90,0.00,970.7,9.0,10.8,53,53
2024-01-01T05:00,14.4,87,0.00,970.9,9.5,11.8,53,52
2024-01-01T06:00,16.2,80,0.00,970.0,9.6,11.9,56,55
2024-01-01T07:00,18.1,73,0.00,969.0,8.4,10.1,65,63
2024-01-01T08:00,19.9,66,0.00,968.0,6.6,8.5,77,78
2024-01-01T09:00,20.5,64,0.00,967.2,6.5,8.0,84,82
2024-01-01T10:00,20.9,63,0.00,967.0,6.1,7.6,87,85
2024-01-01T11:00,20.7,63,0.00,966.8,6.3,8.0,77,80
2024-01-01T12:00,18.4,76,0.00,966.5,6.0,10.5,57,63
2024-01-01T13:00,15.3,87,0.00,967.1,6.5,12.2,71,71
2024-01-01T14:00,14.6,90,0.00,967.8,6.6,14.9,45,53
2024-01-01T15:00,14.2,89,0.00,968.2,7.7,17.6,41,46
2024-01-01T16:00,13.5,91,0.00,968.3,7.9,18.4,43,48
2024-01-01T17:00,12.8,93,0.00,968.2,8.2,19.7,52,59
2024-01-01T18:00,12.2,95,0.00,967.8,7.2,18.9,63,72
2024-01-01T19:00,11.5,96,0.00,967.5,6.3,17.3,59,73
2024-01-01T20:00,11.1,97,0.00,967.2,6.1,15.3,45,66
2024-01-01T21:00,10.8,98,0.00,966.8,6.2,15.1,36,57
2024-01-01T22:00,10.7,98,0.00,966.5,7.0,15.8,35,55
2024-01-01T23:00,10.2,99,0.00,966.6,5.9,15.6,47,64
2024-01-02T00:00,9.9,99,0.00,967.0,6.0,15.4,57,74
2024-01-02T01:00,10.9,100,0.00,967.8,6.0,16.9,65,88
2024-01-02T02:00,11.7,99,0.00,968.8,6.1,16.6,40,89
2024-01-02T03:00,12.1,99,0.00,969.3,9.0,11.1,74,77
2024-01-02T04:00,12.6,98,0.00,969.6,8.8,10.9,71,73
2024-01-02T05:00,13.7,93,0.00,969.7,8.8,10.5,71,74
2024-01-02T06:00,15.2,86,0.00,969.1,7.2,8.5,72,78
2024-01-02T07:00,16.5,81,0.00,968.0,6.0,7.1,73,75
2024-01-02T08:00,17.5,78,0.00,967.2,4.6,5.7,72,72
2024-01-02T09:00,18.2,76,0.00,966.5,3.6,4.3,84,90
2024-01-02T10:00,18.7,75,0.00,966.1,4.0,4.5,117,119
2024-01-02T11:00,18.8,75,0.00,966.2,4.0,4.7,117,122
2024-01-02T12:00,18.3,77,0.00,966.3,4.7,6.6,99,99
2024-01-02T13:00,16.3,86,0.00,966.8,6.4,11.4,106,108
2024-01-02T14:00,13.6,94,0.00,967.0,7.6,10.2,85,98
2024-01-02T15:00,13.2,95,0.00,967.1,6.6,11.4,61,77
2024-01-02T16:00,13.4,96,0.00,967.3,6.6,16.5,68,79
2024-01-02T17:00,13.3,96,0.00,967.5,6.4,16.3,74,82
2024-01-02T18:00,13.8,96,0.00,967.3,6.0,15.7,73,81
2024-01-02T19:00,13.9,97,0.00,967.0,5.9,14.8,79,84
2024-01-02T20:00,14.1,97,0.00,966.8,6.6,14.8,77,86
2024-01-02T21:00,13.9,98,0.00,966.6,6.0,13.6,65,78
2024-01-02T22:00,13.5,99,0.00,966.2,5.4,10.9,53,73
2024-01-02T23:00,12.8,99,0.00,966.0,4.1,8.2,45,75
2024-01-03T00:00,12.0,99,0.00,965.9,4.6,8.1,45,77
2024-01-03T01:00,12.3,99,0.00,967.4,6.8,10.7,65,76
2024-01-03T02:00,12.1,99,0.00,967.9,6.8,11.5,58,70
2024-01-03T03:00,12.2,99,0.00,968.9,8.7,12.0,52,57
2024-01-03T04:00,12.5,98,0.00,969.7,9.7,12.2,51,56
2024-01-03T05:00,12.8,96,0.00,970.0,10.7,13.4,50,54
2024-01-03T06:00,14.2,88,0.00,969.4,10.0,12.3,49,52
2024-01-03T07:00,16.0,79,0.00,968.4,8.2,10.0,49,49
2024-01-03T08:00,17.1,71,0.00,967.3,6.6,8.2,49,49
2024-01-03T09:00,18.2,65,0.00,966.5,5.7,7.0,55,55
2024-01-03T10:00,18.7,62,0.00,966.2,5.5,6.6,58,61
2024-01-03T11:00,18.3,62,0.00,966.0,6.9,8.7,47,48
2024-01-03T12:00,16.2,73,0.00,966.0,5.4,12.0,42,46
2024-01-03T13:00,13.1,84,0.00,965.8,8.4,10.7,50,50
2024-01-03T14:00,12.6,86,0.00,966.3,6.9,14.2,51,54
2024-01-03T15:00,12.2,88,0.00,966.8,8.7,20.3,52,57
2024-01-03T16:00,11.6,89,0.00,967.2,8.9,21.5,47,55
2024-01-03T17:00,11.0,89,0.00,967.4,8.4,20.7,43,51
2024-01-03T18:00,10.4,91,0.00,967.2,8.4,20.2,47,55
2024-01-03T19:00,9.7,94,0.00,967.0,7.1,18.6,45,58
2024-01-03T20:00,9.2,96,0.00,966.8,6.4,17.1,52,65
2024-01-03T21:00,8.3,97,0.00,966.6,7.7,15.0,53,69
