city,latitude,longitude,timestamp,CO,NO2,O3,PM10,PM2.5,SO2,temperature,humidity,wind_speed,wind_direction,distance_to_road_km,distance_to_industry_km,distance_to_dump_km,distance_to_farmland_km,year,month,day,hour,day_of_week,season,road_proximity,industry_proximity
pune,18.5204,73.8567,2025-12-10 12:00:00,-0.9992404240532514,-0.7386604711560462,0.49056362299561534,-1.264862134829155,9.7,-0.8292228437042733,1.192279744438107,-2.0371732388700927,0.6907841212472868,56,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,12,2,0,60.65304649941548,0.7009004565590577
hyderabad,17.385,78.4867,2025-12-10 12:00:00,-0.6454297058700473,-0.43825982367717875,0.4334363811675838,-0.8505674834379454,28.5,-0.5593203228666382,0.9709332197603529,-1.6969619254487216,0.6907841212472868,37,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,12,2,0,19.882815062242454,0.39603911318559004
kolkata,22.5726,88.3639,2025-12-10 12:00:00,0.8510940075264778,0.5494982375245206,0.7761998321357733,1.9590652792963508,157.4,0.8655139150436677,0.5282401704048437,-0.38471828796629104,-0.7210350811655487,351,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,12,2,0,24.587849250420973,0.780706564798492
mumbai,19.076,72.8777,2025-12-10 13:00:00,-0.37050921538985504,0.6105966742998836,0.7761998321357733,-0.7349014640140036,33.1,-0.1199441261542091,1.1369431132686685,-0.8707344499968209,1.0185278646645526,330,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,13,2,0,51.11333533629457,6.950717273708486
ahmedabad,23.0225,72.5714,2025-12-10 13:00:00,-0.5856643818526143,0.47312519155531707,-0.061666381342023194,-0.8989369097425028,27.1,-0.27686419640864807,1.2660619193306917,-1.5511570768395626,-0.09075865151696133,34,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,13,2,0,124.24832867360685,0.558069868971395
chennai,13.0827,80.2707,2025-12-10 13:00:00,-0.6023986725774956,-0.8404911991149843,0.642902934537033,0.11261500558324303,66.8,-0.8354996465144509,0.8233688699751832,0.7331188847039276,2.102603323660123,21,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,13,2,0,36.72855661069761,1.6710528350076423
delhi,28.6139,77.209,2025-12-10 13:00:00,1.596965251264043,1.3743271339919194,-0.38538741836753543,0.12313009825814683,75.2,1.2044612667932557,-0.15424494735156538,-0.33611667176323806,-0.4437134521201701,283,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,13,2,0,29.467460806877423,0.3544953745262739
pune,18.5204,73.8567,2025-12-10 13:00:00,-0.9107877445074504,-0.6571958887888957,0.31918189751152065,-1.212286671454636,12.2,-0.8166692380839182,0.7495866950825987,-1.8427667740578806,1.0185278646645526,48,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,13,2,0,60.65304649941548,0.7009004565590577
kolkata,22.5726,88.3639,2025-12-10 13:00:00,0.8630470723299644,0.7684343026362378,0.4334363811675838,2.3312995599879454,175.6,1.0663716049693497,0.36223027689652826,-0.14171020695102612,-0.6706129667936617,42,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,13,2,0,24.587849250420973,0.780706564798492
bengaluru,12.9716,77.5946,2025-12-10 13:00:00,-0.5115553800709972,0.2287314444538658,-0.13783603711273196,-0.7222833528041189,34.6,-0.5216595060055729,0.2700025582807973,-0.8707344499968209,0.7916283499910609,60,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,13,2,0,45.66099750375892,2.722287664202811
jaipur,26.9124,75.7873,2025-12-10 13:00:00,0.057410504574966034,0.8651734941972289,-0.6329387996223389,-0.9809546326067524,22.3,-0.5969811397277037,-0.09890831618212666,-1.1137425310120859,-0.8470903670952662,299,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,13,2,0,143.25783502169855,0.543568427645842
lucknow,26.8467,80.9462,2025-12-10 13:00:00,0.1410819581993724,0.11671764369903379,-0.061666381342023194,0.6068243613037217,95.2,0.4826289436228365,-0.08046277245898019,-0.676327985184609,0.2874072062721911,282,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,13,2,0,39.980698384971745,0.7034129652330101
hyderabad,17.385,78.4867,2025-12-10 13:00:00,-0.5545864133635491,-0.22441529496340878,0.24301224174081187,-0.7285924084090611,34.2,-0.421230661042732,0.7495866950825987,-1.5025554606365097,0.5899398925035133,36,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,13,2,0,19.882815062242454,0.39603911318559004
pune,18.5204,73.8567,2025-12-10 14:00:00,-0.8127726131188601,-0.5502736244320106,0.09067293019939435,-1.1828444119649055,13.6,-0.791562026843208,0.4913490829585515,-1.6969619254487216,0.8420504643629482,72,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,14,2,0,60.65304649941548,0.7009004565590577
mumbai,19.076,72.8777,2025-12-10 14:00:00,-0.04060462681362427,0.30510449042306936,0.49056362299561534,-0.7559316493638112,32.2,-0.006961675571012993,0.9893787634834987,-0.53052313657545,0.6151509496894567,333,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,14,2,0,51.11333533629457,6.950717273708486
hyderabad,17.385,78.4867,2025-12-10 14:00:00,-0.48525863750332665,0.06071074332161794,-0.042623967399346,-0.6318535557999463,38.8,-0.22664977392722757,0.4913490829585515,-1.3567506120273507,0.5143067209456826,36,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,14,2,0,19.882815062242454,0.39603911318559004
bengaluru,12.9716,77.5946,2025-12-10 14:00:00,-0.37050921538985504,0.48330826435121105,-0.38538741836753543,-0.6234414816600232,39.1,-0.3898466469918442,-0.00668059756639567,-0.481921520372397,1.1697942077802133,52,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,14,2,0,45.66099750375892,2.722287664202811
chennai,13.0827,80.2707,2025-12-10 14:00:00,-0.583273768891917,-0.8404911991149843,0.5857756927090013,0.12733613532810842,67.3,-0.8606068577551611,0.7311411513594522,0.9275253495161395,2.178236495217954,16,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,14,2,0,36.72855661069761,1.6710528350076423
ahmedabad,23.0225,72.5714,2025-12-10 14:00:00,-0.3107438913724219,1.3132286972165563,-0.6710236275076933,-0.7580346678987919,33.8,-0.1199441261542091,1.0816064820992297,-1.3567506120273507,0.1109298059705868,16,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,14,2,0,124.24832867360685,0.558069868971395
delhi,28.6139,77.209,2025-12-10 14:00:00,1.50134073283615,1.6849108542666806,-0.6900660414503705,0.24931121035699247,81.0,1.405318956718938,-0.3018092971367351,-0.2389134393571321,-0.49413556649205714,289,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,14,2,0,29.467460806877423,0.3544953745262739
jaipur,26.9124,75.7873,2025-12-10 14:00:00,0.5713922911248908,1.7256431454502559,-1.0709143203039144,-0.7790648532485995,31.5,-0.421230661042732,-0.26491820969044216,-0.9193360661998738,-1.502577853929797,315,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,14,2,0,143.25783502169855,0.543568427645842
kolkata,22.5726,88.3639,2025-12-10 14:00:00,0.7674225539020714,1.073926486513052,-0.061666381342023194,2.604691969535444,189.1,1.3425509286171622,0.25155701455765084,-0.044506974544920155,-0.5949797952358312,54,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,14,2,0,24.587849250420973,0.780706564798492
lucknow,26.8467,80.9462,2025-12-10 14:00:00,0.20801912109889747,0.32037909961690997,-0.38538741836753543,0.754035658752375,102.4,0.6583794223078082,-0.3018092971367351,-0.38471828796629104,0.26219614908624767,287,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,14,2,0,39.980698384971745,0.7034129652330101
kolkata,22.5726,88.3639,2025-12-10 15:00:00,0.7291727465309142,1.3132286972165563,-0.4615570741382442,2.859157212268117,200.7,1.543408618542844,0.01176494615675079,0.24710272267339775,-0.9731456530249835,30,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,15,2,0,24.587849250420973,0.780706564798492
lucknow,26.8467,80.9462,2025-12-10 15:00:00,0.29647180064469847,0.4578505823614765,-0.6329387996223389,0.9454103454356241,111.3,0.758808267270649,-0.48626473436819706,-0.09310859074797315,-0.0403365371450743,295,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,15,2,0,39.980698384971745,0.7034129652330101
pune,18.5204,73.8567,2025-12-10 15:00:00,-0.7338823854158484,-0.47390057846280703,-0.09975120922737758,-1.1681232822200402,14.3,-0.7790084212228529,0.15932929594191983,-1.5025554606365097,-0.11596970870290474,100,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,15,2,0,60.65304649941548,0.7009004565590577
jaipur,26.9124,75.7873,2025-12-10 15:00:00,0.8056723612732286,2.341719049601831,-1.432720185214781,-0.6297505372649655,38.5,-0.3082482104595359,-0.46781919064505056,-0.773531217590715,-1.2756783392563056,312,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,15,2,0,143.25783502169855,0.543568427645842
chennai,13.0827,80.2707,2025-12-10 15:00:00,-0.576101930009825,-0.8506742719108779,0.5476908648236469,0.1315421723980697,67.3,-0.891990871806049,0.6942500639131599,1.0247285819222456,2.102603323660123,21,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,15,2,0,36.72855661069761,1.6710528350076423
ahmedabad,23.0225,72.5714,2025-12-10 15:00:00,-0.10036995083105739,1.8376569462050878,-1.1089991481892687,-0.7327984454790227,35.0,-0.03834568962190079,0.8971510448677678,-1.3567506120273507,-0.09075865151696133,24,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,15,2,0,124.24832867360685,0.558069868971395
hyderabad,17.385,78.4867,2025-12-10 15:00:00,-0.4517900560535641,0.2643721992394941,-0.23304810682611793,-0.5456297958657351,42.6,-0.03834568962190079,0.2700025582807973,-1.2109457634181917,0.33782932064407833,33,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,15,2,0,19.882815062242454,0.39603911318559004
bengaluru,12.9716,77.5946,2025-12-10 15:00:00,-0.28922837472614604,0.5800474559122022,-0.5186843159662758,-0.5687629997505235,41.7,-0.31452501326971355,-0.26491820969044216,0.14989949026729177,1.3714826652677614,51,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,15,2,0,45.66099750375892,2.722287664202811
delhi,28.6139,77.209,2025-12-10 15:00:00,1.4535284736222036,1.8936638465825035,-0.937617422705174,0.4112436375505111,88.7,1.5496854213530216,-0.48626473436819706,-0.09310859074797315,-0.5697687380498876,297,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,15,2,0,29.467460806877423,0.3544953745262739
mumbai,19.076,72.8777,2025-12-10 15:00:00,0.13630073227797773,0.10653457090314,0.22396982779813468,-0.7349014640140036,33.6,0.1374047890630707,0.9155965885909142,-0.481921520372397,0.18656297752841702,352,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,15,2,0,51.11333533629457,6.950717273708486
lucknow,26.8467,80.9462,2025-12-10 16:00:00,0.43751796532584064,0.48839980074915784,-0.7852781111637565,1.166227291608604,121.5,0.721147450409584,-0.6522746278765126,0.14989949026729177,-0.14118076588884815,300,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,16,2,0,39.980698384971745,0.7034129652330101
jaipur,26.9124,75.7873,2025-12-10 16:00:00,0.5187988059895496,2.504648214336132,-1.6041019106988756,-0.528805647585889,43.2,-0.3019714076493585,-0.5416013655376352,-1.1137425310120859,-0.2168139374466788,307,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,16,2,0,143.25783502169855,0.543568427645842
delhi,28.6139,77.209,2025-12-10 16:00:00,1.5539342179714912,1.9343961377660785,-1.0518719063612372,0.6509877505383176,100.1,1.6061766466446195,-0.6338290841533661,0.004094641658132827,-0.6201908524217746,296,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,16,2,0,29.467460806877423,0.3544953745262739
mumbai,19.076,72.8777,2025-12-10 16:00:00,0.04545743977147941,0.11671764369903379,0.014503274428685575,-0.678119963569523,36.7,0.35081608460910785,0.8418144136983297,-0.8221328337937679,-0.0655475943310177,14,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,16,2,0,51.11333533629457,6.950717273708486
kolkata,22.5726,88.3639,2025-12-10 16:00:00,0.8439221686443859,1.4456086435631759,-0.7091084553930477,3.1052103808608655,212.3,1.5998998438344423,-0.11735385990527311,0.4415091874856097,-1.4269446823719665,11,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,16,2,0,24.587849250420973,0.780706564798492
bengaluru,12.9716,77.5946,2025-12-10 16:00:00,-0.3083532784117246,0.3662029271984322,-0.4615570741382442,-0.5203935734459659,43.7,-0.3396322245104237,-0.41248255947561185,0.6845172685008746,1.2958494937099307,53,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,16,2,0,45.66099750375892,2.722287664202811
hyderabad,17.385,78.4867,2025-12-10 16:00:00,-0.46613373381774803,0.3152875632189632,-0.2901753486541495,-0.4657150915364661,46.2,0.14995839468342598,0.10399266477248177,-1.1137425310120859,0.1109298059705868,27,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,16,2,0,19.882815062242454,0.39603911318559004
chennai,13.0827,80.2707,2025-12-10 16:00:00,-0.583273768891917,-0.8710404175026656,0.5286484508809698,0.12313009825814683,66.8,-0.9233748858569367,0.6573589764668677,1.0247285819222456,2.304291781147671,30,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,16,2,0,36.72855661069761,1.6710528350076423
pune,18.5204,73.8567,2025-12-10 16:00:00,-0.67889828731981,-0.45862596926896637,-0.19496327894076354,-1.153402152475175,15.0,-0.7727316184126753,-0.09890831618212666,-1.3567506120273507,-0.5445576808639442,128,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,16,2,0,60.65304649941548,0.7009004565590577
ahmedabad,23.0225,72.5714,2025-12-10 16:00:00,-0.0047454324031644055,1.766375436633831,-1.2042112179026547,-0.7475195752238881,34.3,-0.10111371772367639,0.6942500639131599,-1.2109457634181917,-0.2168139374466788,21,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,16,2,0,124.24832867360685,0.558069868971395
pune,18.5204,73.8567,2025-12-10 17:00:00,-0.6454297058700473,-0.47390057846280703,-0.21400569288344073,-1.1281659300554057,16.2,-0.7727316184126753,-0.2833637534135886,-1.2595473796212449,-0.645401909607718,123,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,17,2,0,60.65304649941548,0.7009004565590577
chennai,13.0827,80.2707,2025-12-10 17:00:00,-0.6000080596167983,-0.8964980994924001,0.5476908648236469,0.10209991290833922,65.9,-0.9610357027180021,0.6389134327437213,1.0733301981252985,2.4051360098914447,27,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,17,2,0,36.72855661069761,1.6710528350076423
mumbai,19.076,72.8777,2025-12-10 17:00:00,-0.19360385629825305,0.2338229808518126,-0.17592086499808635,-0.6676048708946192,37.6,0.5956113942060326,0.7864777825288909,-1.3081489958242978,0.08571874878464317,40,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,17,2,0,51.11333533629457,6.950717273708486
hyderabad,17.385,78.4867,2025-12-10 17:00:00,-0.5139459930316945,0.2745552720353879,-0.2520905207687951,-0.39000642427715887,49.6,0.3319856761785751,-0.00668059756639567,-1.065140914809033,0.23698509190030426,28,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,17,2,0,19.882815062242454,0.39603911318559004
jaipur,26.9124,75.7873,2025-12-10 17:00:00,-0.047776465695716246,2.4282751683669286,-1.6612291525269074,-0.4699211286064277,46.0,-0.36473943575113393,-0.6522746278765126,-1.1623441472151388,-0.14118076588884815,319,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,17,2,0,143.25783502169855,0.543568427645842
bengaluru,12.9716,77.5946,2025-12-10 17:00:00,-0.38963411907543366,-0.005479229851691854,-0.2711329347114723,-0.4846422583512931,45.3,-0.4149538582325545,-0.5416013655376352,0.8789237333130866,1.3714826652677614,50,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,17,2,0,45.66099750375892,2.722287664202811
ahmedabad,23.0225,72.5714,2025-12-10 17:00:00,0.02394192312520349,1.3794186703898663,-1.128041562131946,-0.7706527791086764,33.2,-0.24548018235776028,0.45445799551225924,-1.1137425310120859,-0.14118076588884815,15,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,17,2,0,124.24832867360685,0.558069868971395
delhi,28.6139,77.209,2025-12-10 17:00:00,1.7045428344954225,1.878389237388663,-1.1089991481892687,0.8318473445466632,108.7,1.612453449454797,-0.7445023464922436,0.05269625786118581,-0.5193466236780006,300,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,17,2,0,29.467460806877423,0.3544953745262739
lucknow,26.8467,80.9462,2025-12-10 17:00:00,0.6024702596139561,0.44766750956558254,-0.8995325948198196,1.2335238847279884,125.3,0.6081649998263876,-0.7998389776616822,0.3929075712825567,-0.3176581661904526,308,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,17,2,0,39.980698384971745,0.7034129652330101
kolkata,22.5726,88.3639,2025-12-10 17:00:00,1.016046301814593,1.5117986167364854,-0.8804901808771425,3.2503186597745377,219.8,1.5810694354039094,-0.17269049107471118,0.5387124198917157,-1.7042663114173449,360,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,17,2,0,24.587849250420973,0.780706564798492
hyderabad,17.385,78.4867,2025-12-10 18:00:00,-0.5880549948133116,0.1727245440764498,-0.21400569288344073,-0.3647702018573897,50.5,0.45124492957194867,-0.19113603479785765,-0.8707344499968209,0.16135192034247361,31,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,18,2,0,19.882815062242454,0.39603911318559004
kolkata,22.5726,88.3639,2025-12-10 18:00:00,1.1164520461638807,1.506707080338539,-1.0137870784758827,3.279760919264269,221.2,1.505747801681779,-0.24647266596729636,0.5873140360947686,-1.6538441970454578,11,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,18,2,0,24.587849250420973,0.780706564798492
ahmedabad,23.0225,72.5714,2025-12-10 18:00:00,3.579351823024363e-05,0.9873703677479545,-1.03282949241856,-0.8232282424831954,30.7,-0.3898466469918442,0.14088375221877403,-0.7249296013876619,0.3126182634581345,18,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,18,2,0,124.24832867360685,0.558069868971395
jaipur,26.9124,75.7873,2025-12-10 18:00:00,-0.5067741541496026,2.260254467234681,-1.6993139804122617,-0.5161875363760045,43.9,-0.44006106947326473,-0.855175608831121,-0.9679376824029269,-0.2420249946326222,332,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,18,2,0,143.25783502169855,0.543568427645842
lucknow,26.8467,80.9462,2025-12-10 18:00:00,0.7172196817274276,0.3611113908004852,-0.9757022505905284,1.1157548467690659,120.1,0.47007533800248136,-0.9658488711699977,0.7331188847039276,-0.015125479959130671,311,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,18,2,0,39.980698384971745,0.7034129652330101
delhi,28.6139,77.209,2025-12-10 18:00:00,1.7643081585128557,1.7409177546440964,-1.1470839760746232,0.8675986596413359,110.4,1.543408618542844,-0.8367300651079745,0.05269625786118581,-0.49413556649205714,319,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,18,2,0,29.467460806877423,0.3544953745262739
pune,18.5204,73.8567,2025-12-10 18:00:00,-0.6358672540272581,-0.49935826045254156,-0.2520905207687951,-1.1113417817755598,17.0,-0.7790084212228529,-0.41248255947561185,-1.1137425310120859,-0.5445576808639442,114,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,18,2,0,60.65304649941548,0.7009004565590577
chennai,13.0827,80.2707,2025-12-10 18:00:00,-0.6215235762630741,-0.9219557814821346,0.5476908648236469,0.07896670902355069,65.0,-0.9861429139587123,0.6573589764668677,1.0733301981252985,1.6235932371271964,17,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,18,2,0,36.72855661069761,1.6710528350076423
bengaluru,12.9716,77.5946,2025-12-10 18:00:00,-0.48047741158193197,-0.3262460229223469,-0.11879362317005476,-0.4573030173965431,46.3,-0.47144508352415254,-0.6522746278765126,1.0247285819222456,1.4471158368255916,50,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,18,2,0,45.66099750375892,2.722287664202811
mumbai,19.076,72.8777,2025-12-10 18:00:00,-0.4231027005251962,0.38147753639227294,-0.36634500442485823,-0.6886350562444268,36.9,0.702317041979051,0.6942500639131599,-1.4053522282304038,-0.2420249946326222,48,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,18,2,0,51.11333533629457,6.950717273708486
jaipur,26.9124,75.7873,2025-12-10 19:00:00,-0.7099762558088751,2.0158607201332295,-1.6993139804122617,-0.6150294075201002,39.2,-0.5404899144361056,-1.1871953958477524,-0.7249296013876619,-0.39329133774828307,337,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,10,19,2,0,143.25783502169855,0.543568427645842
ahmedabad,23.0225,72.5714,2025-12-10 19:00:00,-0.10036995083105739,0.6615120382793527,-0.9566598366478513,-0.9115550209523874,26.5,-0.5091059003852179,-0.00668059756639567,-0.579124752778503,0.38825143501596515,16,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,10,19,2,0,124.24832867360685,0.558069868971395
hyderabad,17.385,78.4867,2025-12-10 19:00:00,-0.7099762558088751,-0.0258453754434794,-0.13783603711273196,-0.4005215169520627,48.7,0.46379853519230396,-0.2833637534135886,-0.8707344499968209,0.2874072062721911,30,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,19,2,0,19.882815062242454,0.39603911318559004
lucknow,26.8467,80.9462,2025-12-10 19:00:00,0.7411258113344008,0.19818222606618432,-0.9947446645332055,1.008500901485047,115.0,0.30687846493786497,-1.1318587646783136,0.9761269657191926,-0.4185023949342267,284,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,19,2,0,39.980698384971745,0.7034129652330101
kolkata,22.5726,88.3639,2025-12-10 19:00:00,1.0614679480678424,1.4048763523796008,-1.1089991481892687,3.279760919264269,221.2,1.3676581398578724,-0.41248255947561185,0.8303221171100336,-1.401733625186023,41,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,10,19,2,0,24.587849250420973,0.780706564798492
delhi,28.6139,77.209,2025-12-10 19:00:00,1.6447775104779896,1.4863409347467509,-1.1661263900173002,0.8907318635261244,111.3,1.3613813370476948,-1.0765221335088753,0.19850110647034477,-0.36808028056233966,307,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,19,2,0,29.467460806877423,0.3544953745262739
pune,18.5204,73.8567,2025-12-10 19:00:00,-0.67889828731981,-0.529907478840223,-0.2901753486541495,-1.1197538559154827,16.6,-0.791562026843208,-0.6338290841533661,-0.9193360661998738,-0.5445576808639442,98,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,19,2,0,60.65304649941548,0.7009004565590577
mumbai,19.076,72.8777,2025-12-10 19:00:00,-0.6095705114595875,0.5393151647286271,-0.6138963856796618,-0.7349014640140036,34.8,0.5642273801551447,0.45445799551225924,-1.2595473796212449,-0.4185023949342267,54,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,19,2,0,51.11333533629457,6.950717273708486
chennai,13.0827,80.2707,2025-12-10 19:00:00,-0.6502109317914421,-0.9525049998698162,0.5667332787663242,0.0642455792786856,64.3,-0.9861429139587123,0.7311411513594522,0.7817205009069805,1.5479600655693657,22,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,10,19,2,0,36.72855661069761,1.6710528350076423
bengaluru,12.9716,77.5946,2025-12-10 19:00:00,-0.5784925429705223,-0.5197244060443292,-0.02358155345666881,-0.4383758505817163,47.3,-0.47772188633433005,-0.7998389776616822,1.3649398953436165,1.2706384365239873,57,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,19,2,0,45.66099750375892,2.722287664202811
pune,18.5204,73.8567,2025-12-10 20:00:00,-0.7506166761407297,-0.5706397700237982,-0.3092177625968267,-1.1239598929854442,16.4,-0.8041156324635631,-0.8367300651079745,-0.676327985184609,-0.9731456530249835,96,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,10,20,2,0,60.65304649941548,0.7009004565590577
bengaluru,12.9716,77.5946,2025-12-10 20:00:00,-0.6860701262019019,-0.6521043523909487,0.07163051625671715,-0.4152426466969279,48.1,-0.46516828071397487,-0.9105122400005591,1.6079479763588813,1.245427379338044,57,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,10,20,2,0,45.66099750375892,2.722287664202811
mumbai,19.076,72.8777,2025-12-10 20:00:00,-0.7840852575904922,0.7226104750547153,-0.8614477669344652,-0.766446742038715,33.4,0.28804805650733223,0.25155701455765084,-1.1137425310120859,-0.39329133774828307,63,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,10,20,2,0,51.11333533629457,6.950717273708486
hyderabad,17.385,78.4867,2025-12-10 20:00:00,-0.8534130334507146,-0.28042219534082463,-0.061666381342023194,-0.4678181100714469,45.5,0.4135841127108834,-0.3940370157524661,-0.8221328337937679,0.21177403471436085,27,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,10,20,2,0,19.882815062242454,0.39603911318559004
lucknow,26.8467,80.9462,2025-12-10 20:00:00,0.7148290687667302,-0.0207538390455326,-0.9947446645332055,0.9496163825055857,112.5,0.1185743806325382,-1.3163142019097755,1.1705334305314046,-0.4185023949342267,275,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,10,20,2,0,39.980698384971745,0.7034129652330101
