timestamp,city,latitude,longitude,pm25,pm10,co,no2,so2,o3,temperature,humidity,wind_speed,wind_direction,distance_to_road,distance_to_industry,distance_to_dump,distance_to_farmland,pollution_source
11/1/2023 0:00,Chennai,13.0827,80.2707,54.03,65.66,1041.41,32.22,26.94,50.07,26.3,82,5.8,30,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/1/2023 1:00,Chennai,13.0827,80.2707,59.22,71.04,1161.58,39.07,27.89,41.84,27.4,82,10,60,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/1/2023 2:00,Chennai,13.0827,80.2707,68.86,81.44,1535.42,61.01,32.42,22.71,27.9,78,12.2,62,8.420972865,12.99346854,1129.563425,4673.220288,Vehicular
11/1/2023 3:00,Chennai,13.0827,80.2707,56.78,67.32,1468.66,67.86,36.24,21.1,28.9,74,11.4,62,30.07482592,207.8183349,1047.827021,4891.597219,Vehicular
11/1/2023 4:00,Chennai,13.0827,80.2707,17.97,21.86,554.08,26.73,34.33,74.39,29.6,70,17.9,56,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/1/2023 5:00,Chennai,13.0827,80.2707,13.88,17.12,467.3,18.85,27.42,82.97,29.9,70,17.8,58,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/1/2023 6:00,Chennai,13.0827,80.2707,12.23,14.94,440.6,15.25,23.84,85.12,30.4,69,15.8,55,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/1/2023 7:00,Chennai,13.0827,80.2707,11.72,14.02,453.95,17.82,28.85,77.25,28.4,78,21.8,56,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/1/2023 8:00,Chennai,13.0827,80.2707,11.29,13.51,480.65,19.19,29.33,68.66,29.1,75,18.9,55,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/1/2023 9:00,Chennai,13.0827,80.2707,10.06,12.21,494,19.19,26.94,60.08,28.6,75,18.3,58,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/1/2023 10:00,Chennai,13.0827,80.2707,12.13,14.74,580.79,23.31,26.94,44.7,28,79,16.1,56,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/1/2023 11:00,Chennai,13.0827,80.2707,16.19,19.53,714.3,31.87,28.37,26.11,26.1,85,16.6,39,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/1/2023 12:00,Chennai,13.0827,80.2707,20.14,24.2,867.84,42.16,30.52,8.31,26.1,88,11.6,26,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/1/2023 13:00,Chennai,13.0827,80.2707,23.17,28.22,988.01,43.18,27.18,1.5,26,87,13.8,39,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/1/2023 14:00,Chennai,13.0827,80.2707,27.87,34.25,1081.47,41.81,27.66,0.84,26.4,87,12.9,36,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/1/2023 15:00,Chennai,13.0827,80.2707,34.6,42.5,1174.93,43.18,30.99,1.15,26.5,87,10.2,45,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/1/2023 16:00,Chennai,13.0827,80.2707,38.37,47.08,1214.98,43.87,32.42,3.17,26.5,86,10.5,52,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/1/2023 17:00,Chennai,13.0827,80.2707,44.54,54.41,1321.79,45.24,33.86,5.19,25.1,93,9.7,45,8.420972865,12.99346854,1129.563425,4673.220288,Vehicular
11/1/2023 18:00,Chennai,13.0827,80.2707,47.57,58.03,1388.55,47.3,34.33,4.92,25.2,94,9.2,51,30.07482592,207.8183349,1047.827021,4891.597219,Vehicular
11/1/2023 19:00,Chennai,13.0827,80.2707,42.28,51.35,1281.74,47.3,37.67,4.56,25.5,92,6.1,45,229.3552689,781.1732998,2326.957257,6973.450108,Vehicular
11/1/2023 20:00,Chennai,13.0827,80.2707,35.79,43.12,1108.17,41.47,39.1,7.51,25.3,92,9.7,63,14.91066902,212.3481083,674.3750852,5390.020649,Vehicular
11/1/2023 21:00,Chennai,13.0827,80.2707,30.23,36.11,947.95,32.56,35.76,11.8,25.5,92,6,57,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/1/2023 22:00,Chennai,13.0827,80.2707,29.59,35.05,907.9,28.79,33.38,11.27,25.3,94,4.1,38,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/1/2023 23:00,Chennai,13.0827,80.2707,35.93,42.03,988.01,31.19,35.76,5.81,25.1,94,4,10,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/2/2023 0:00,Chennai,13.0827,80.2707,45.63,52.66,1134.87,33.93,40.05,0.93,25.1,95,2.7,67,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/2/2023 1:00,Chennai,13.0827,80.2707,54.03,61.81,1295.09,32.56,41.96,0.05,24.2,96,8.3,5,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/2/2023 2:00,Chennai,13.0827,80.2707,61.58,71.2,1548.77,29.82,43.39,0.29,25.1,91,8.1,45,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/2/2023 3:00,Chennai,13.0827,80.2707,54.3,64.6,1575.47,27.08,42.92,1.11,26.5,86,11.6,30,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/2/2023 4:00,Chennai,13.0827,80.2707,21.13,27.36,867.84,23.65,45.78,3,27.6,82,9.7,42,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/2/2023 5:00,Chennai,13.0827,80.2707,16.04,21.8,761.03,24.68,45.3,4.16,28.4,77,12.6,53,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/2/2023 6:00,Chennai,13.0827,80.2707,13.97,18.97,720.98,25.7,45.3,5.23,29,74,12.2,62,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/2/2023 7:00,Chennai,13.0827,80.2707,12.77,16.73,700.95,27.08,45.3,5.63,29.2,75,13,56,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/2/2023 8:00,Chennai,13.0827,80.2707,11.23,14.4,667.57,23.99,39.1,11.35,29,74,12.5,57,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/2/2023 9:00,Chennai,13.0827,80.2707,9.27,11.9,647.54,20.22,31.95,18.6,29.1,74,15.8,60,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/2/2023 10:00,Chennai,13.0827,80.2707,10.01,12.7,680.92,20.56,29.33,19.31,28.9,74,15.5,65,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/2/2023 11:00,Chennai,13.0827,80.2707,12.73,15.95,774.38,24.68,27.89,13.23,28.2,76,14.3,72,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/2/2023 12:00,Chennai,13.0827,80.2707,14.57,18.14,867.84,29.82,25.75,4.56,27.6,79,12.4,64,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/2/2023 13:00,Chennai,13.0827,80.2707,15.96,19.7,934.6,29.82,24.08,1.03,26.5,86,13.2,64,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/2/2023 14:00,Chennai,13.0827,80.2707,21.16,25.86,1028.06,30.5,25.51,0.87,25.8,90,12.8,38,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/2/2023 15:00,Chennai,13.0827,80.2707,28.44,34.53,1148.22,32.56,28.85,0.97,25.9,90,10.2,45,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/2/2023 16:00,Chennai,13.0827,80.2707,34.74,42.11,1228.33,32.56,27.66,1.14,26.1,90,7.7,53,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/2/2023 17:00,Chennai,13.0827,80.2707,41.39,50.1,1335.14,32.9,25.99,0.94,24.6,95,9.4,58,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/2/2023 18:00,Chennai,13.0827,80.2707,41.87,50.57,1335.14,33.24,24.32,0.84,25.1,93,5.5,11,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/2/2023 19:00,Chennai,13.0827,80.2707,34.48,41.49,1201.63,33.24,25.03,1.18,24.9,95,6.2,350,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/2/2023 20:00,Chennai,13.0827,80.2707,26.36,31.5,1014.71,29.47,25.75,3.44,24.9,96,5.8,360,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/2/2023 21:00,Chennai,13.0827,80.2707,20.43,24.19,854.49,22.96,25.51,8.14,24.8,94,7.6,5,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/2/2023 22:00,Chennai,13.0827,80.2707,17.82,21.26,767.71,19.88,24.32,10.82,24.5,96,4,360,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/2/2023 23:00,Chennai,13.0827,80.2707,19.67,23.81,781.06,19.88,23.6,9.48,24.5,96,7.1,345,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/3/2023 0:00,Chennai,13.0827,80.2707,22.75,27.59,827.79,21.93,24.8,5.81,24.6,96,6.3,336,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/3/2023 1:00,Chennai,13.0827,80.2707,25.31,30.2,894.55,23.65,28.61,2.3,25.5,93,6.9,28,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/3/2023 2:00,Chennai,13.0827,80.2707,32.99,39.2,1108.17,24.33,33.86,0.67,24.2,96,12,344,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/3/2023 3:00,Chennai,13.0827,80.2707,39.59,47.43,1335.14,26.05,39.58,1.65,25.5,89,9,16,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/3/2023 4:00,Chennai,13.0827,80.2707,35.05,43.48,1268.39,27.76,40.05,3.53,27.5,80,11.3,37,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/3/2023 5:00,Chennai,13.0827,80.2707,27.86,36.53,1094.82,27.76,38.62,6.97,28,78,14.3,47,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/3/2023 6:00,Chennai,13.0827,80.2707,20.91,28.66,921.25,25.02,37.67,14.31,28.7,74,13.9,53,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/3/2023 7:00,Chennai,13.0827,80.2707,13.84,18.5,754.36,23.99,41.01,16.81,29,74,13,71,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/3/2023 8:00,Chennai,13.0827,80.2707,11.14,14.63,700.95,21.76,34.81,15.02,28.4,77,16.3,65,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/3/2023 9:00,Chennai,13.0827,80.2707,9,11.83,674.25,19.54,28.13,12.87,28.1,79,16.5,67,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/3/2023 10:00,Chennai,13.0827,80.2707,8.68,11.46,674.25,19.19,25.75,7.87,28.1,78,15.7,74,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/3/2023 11:00,Chennai,13.0827,80.2707,9.7,12.75,700.95,19.19,25.03,2.75,28,78,14.5,76,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/3/2023 12:00,Chennai,13.0827,80.2707,10.59,13.84,741,17.65,23.6,0.42,27.4,80,12.5,78,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/3/2023 13:00,Chennai,13.0827,80.2707,14.96,19.22,907.9,16.11,19.07,0.03,27.3,80,10,75,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/3/2023 14:00,Chennai,13.0827,80.2707,25.6,32.32,1174.93,16.28,20.03,0,26.7,84,11,79,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/3/2023 15:00,Chennai,13.0827,80.2707,38.82,48.4,1415.25,16.96,24.32,0,25.6,91,9.9,71,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/3/2023 16:00,Chennai,13.0827,80.2707,43.42,53.12,1441.96,16.79,26.46,0,25.5,94,6.2,111,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/3/2023 17:00,Chennai,13.0827,80.2707,39.33,47.74,1295.09,15.59,25.27,0.01,25.2,94,7.8,68,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/3/2023 18:00,Chennai,13.0827,80.2707,29.72,36.28,1068.12,14.22,22.89,0.03,25,93,3.9,124,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/3/2023 19:00,Chennai,13.0827,80.2707,16.68,20.49,754.36,12.85,20.74,0.08,25.1,94,4.1,128,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/3/2023 20:00,Chennai,13.0827,80.2707,10.79,13.18,587.46,12.17,17.17,0.41,25,94,4.8,167,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/3/2023 21:00,Chennai,13.0827,80.2707,8.29,10.07,514.03,11.48,13.83,1.63,25,95,1.1,180,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/3/2023 22:00,Chennai,13.0827,80.2707,10.3,12.41,554.08,11.82,15.26,2.17,24.9,96,2.2,279,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/3/2023 23:00,Chennai,13.0827,80.2707,16.82,20.02,674.25,14.05,21.93,1.1,24.7,96,3.7,259,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/4/2023 0:00,Chennai,13.0827,80.2707,26.1,30.51,841.14,16.79,31.95,0.25,24.8,91,3.2,270,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/4/2023 1:00,Chennai,13.0827,80.2707,37.95,43.81,1081.47,19.19,43.39,0.04,25,91,2.3,219,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/4/2023 2:00,Chennai,13.0827,80.2707,63.28,72.75,1615.52,22.28,58.65,0.03,25.1,93,4,297,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/4/2023 3:00,Chennai,13.0827,80.2707,82.31,93.99,2082.82,23.99,65.8,0.1,25.5,88,8.2,322,14.91066902,212.3481083,674.3750852,5390.020649,Industrial
11/4/2023 4:00,Chennai,13.0827,80.2707,56.62,64.05,1441.96,25.02,71.53,0.23,26.2,87,7.8,347,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/4/2023 5:00,Chennai,13.0827,80.2707,44.04,51.3,1228.33,23.65,68.66,0.41,27.5,81,6.3,77,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/4/2023 6:00,Chennai,13.0827,80.2707,26.55,32.88,921.25,21.42,55.31,1.08,26.4,86,10.1,92,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/4/2023 7:00,Chennai,13.0827,80.2707,14.65,19.06,654.22,22.28,47.21,2.12,27.5,80,12.3,87,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/4/2023 8:00,Chennai,13.0827,80.2707,10.09,13.33,560.76,22.62,37.67,6.35,27.6,79,13.8,81,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/4/2023 9:00,Chennai,13.0827,80.2707,7.04,9.4,520.71,20.73,27.66,15.74,26.6,82,14.5,71,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/4/2023 10:00,Chennai,13.0827,80.2707,6.62,8.6,534.06,19.88,22.89,21.28,26.5,83,10.9,81,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/4/2023 11:00,Chennai,13.0827,80.2707,8.09,10.25,600.81,23.99,21.7,16.27,26.2,83,11.7,72,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/4/2023 12:00,Chennai,13.0827,80.2707,9.79,12.18,687.6,30.16,21.7,7.78,25.9,88,8.8,81,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/4/2023 13:00,Chennai,13.0827,80.2707,16.41,20.16,934.6,32.9,18.6,1.05,25.9,90,7.2,63,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/4/2023 14:00,Chennai,13.0827,80.2707,33.5,40.46,1388.55,31.87,20.98,0.01,25.1,94,4.1,75,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/4/2023 15:00,Chennai,13.0827,80.2707,54.61,65.01,1789.09,31.87,26.46,0,25.1,92,6.2,54,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/4/2023 16:00,Chennai,13.0827,80.2707,67.57,79.71,1976.01,31.87,32.42,0,25,94,4.8,63,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/4/2023 17:00,Chennai,13.0827,80.2707,77.15,90.46,2082.82,31.53,40.53,0,25.1,93,6.3,114,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/4/2023 18:00,Chennai,13.0827,80.2707,83.59,97.12,2162.93,32.9,48.16,0,25.2,93,3.8,139,14.91066902,212.3481083,674.3750852,5390.020649,Industrial
11/4/2023 19:00,Chennai,13.0827,80.2707,83.73,95.75,2136.23,34.27,50.54,0,25,95,3,166,0.523809629,482.0818383,291.089225,4457.497381,Industrial
11/4/2023 20:00,Chennai,13.0827,80.2707,89.5,101.06,2162.93,33.24,49.11,0,25.1,94,6.6,193,8.420972865,12.99346854,1129.563425,4673.220288,Industrial
11/4/2023 21:00,Chennai,13.0827,80.2707,99.29,110.72,2189.64,31.87,44.82,0,24.8,96,5.7,235,30.07482592,207.8183349,1047.827021,4891.597219,Industrial
11/4/2023 22:00,Chennai,13.0827,80.2707,111.2,121.59,2243.04,30.5,38.15,0,24.5,97,5.9,256,229.3552689,781.1732998,2326.957257,6973.450108,Industrial
11/4/2023 23:00,Chennai,13.0827,80.2707,118.42,128,2216.34,29.82,31.47,0,24.4,98,6.1,298,14.91066902,212.3481083,674.3750852,5390.020649,Agricultural
11/5/2023 0:00,Chennai,13.0827,80.2707,109.6,118.49,2002.72,29.82,25.75,0,24.4,97,4.7,274,0.523809629,482.0818383,291.089225,4457.497381,Agricultural
11/5/2023 1:00,Chennai,13.0827,80.2707,92.5,101.07,1708.98,29.13,24.8,0,24.6,96,3.8,311,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/5/2023 2:00,Chennai,13.0827,80.2707,86.6,96.83,1735.69,28.1,29.8,0.52,25,96,7.2,354,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/5/2023 3:00,Chennai,13.0827,80.2707,82.34,94.35,1842.5,28.79,36.24,0.8,25.7,91,7.6,352,229.3552689,781.1732998,2326.957257,6973.450108,Industrial
11/5/2023 4:00,Chennai,13.0827,80.2707,68.23,76.4,1188.28,41.81,80.11,0.33,26.6,87,9.5,11,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/5/2023 5:00,Chennai,13.0827,80.2707,63.59,71.75,1188.28,41.81,90.6,0.21,27.8,83,7.5,35,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/5/2023 6:00,Chennai,13.0827,80.2707,58.07,66.45,1161.58,42.84,91.55,0.12,28.8,79,7.3,57,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/5/2023 7:00,Chennai,13.0827,80.2707,53.16,60.83,988.01,47.98,98.23,1.22,28.4,79,10.4,92,30.07482592,207.8183349,1047.827021,4891.597219,Vehicular
11/5/2023 8:00,Chennai,13.0827,80.2707,41.72,48.57,907.9,47.98,74.39,3.08,26.6,84,11.1,77,229.3552689,781.1732998,2326.957257,6973.450108,Vehicular
11/5/2023 9:00,Chennai,13.0827,80.2707,25.55,30.33,747.68,35.64,41.96,9.92,26.4,85,9.8,114,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/5/2023 10:00,Chennai,13.0827,80.2707,16.42,19.73,654.22,24.33,24.32,20.03,26.5,85,10.9,124,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/5/2023 11:00,Chennai,13.0827,80.2707,14.11,17.2,680.92,26.39,20.74,12.7,26.6,84,9.3,118,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/5/2023 12:00,Chennai,13.0827,80.2707,14.22,17.43,767.71,30.5,19.55,4.29,26.5,85,6.7,126,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/5/2023 13:00,Chennai,13.0827,80.2707,19.17,23.53,974.66,32.9,17.17,0.69,26,92,9.9,109,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/5/2023 14:00,Chennai,13.0827,80.2707,31.99,38.89,1308.44,34.62,18.36,0.05,24.9,95,7.2,180,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/5/2023 15:00,Chennai,13.0827,80.2707,47.06,56.97,1588.82,36.33,21.46,0.02,24.8,95,7.5,253,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/5/2023 16:00,Chennai,13.0827,80.2707,58.56,70.11,1735.69,37.01,22.65,0.02,24.9,95,4.8,243,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/5/2023 17:00,Chennai,13.0827,80.2707,79.01,93.36,2056.12,38.04,26.7,0,24.3,97,8.2,293,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/5/2023 18:00,Chennai,13.0827,80.2707,105.79,123.39,2510.07,38.73,30.52,0,23.9,98,8.3,268,229.3552689,781.1732998,2326.957257,6973.450108,Agricultural
11/5/2023 19:00,Chennai,13.0827,80.2707,117.33,136.08,2670.29,38.73,29.56,0,23.9,98,8,297,14.91066902,212.3481083,674.3750852,5390.020649,Agricultural
11/5/2023 20:00,Chennai,13.0827,80.2707,126.53,144.79,2777.1,36.67,32.42,0,24,98,5.4,307,0.523809629,482.0818383,291.089225,4457.497381,Agricultural
11/5/2023 21:00,Chennai,13.0827,80.2707,146.44,163.06,2964.02,36.33,39.1,0,24,97,7,305,8.420972865,12.99346854,1129.563425,4673.220288,Industrial
11/5/2023 22:00,Chennai,13.0827,80.2707,166.16,180.33,3150.94,38.04,46.73,0,24,96,5.6,310,30.07482592,207.8183349,1047.827021,4891.597219,Industrial
11/5/2023 23:00,Chennai,13.0827,80.2707,173.84,186.03,3150.94,39.07,50.54,0,23.9,97,6.8,295,229.3552689,781.1732998,2326.957257,6973.450108,Burning
11/6/2023 0:00,Chennai,13.0827,80.2707,171,181.78,2990.72,39.07,51.5,0,23.8,97,4.5,284,14.91066902,212.3481083,674.3750852,5390.020649,Burning
11/6/2023 1:00,Chennai,13.0827,80.2707,175.03,185.23,2964.02,40.44,51.5,0,25.1,97,6,303,0.523809629,482.0818383,291.089225,4457.497381,Burning
11/6/2023 2:00,Chennai,13.0827,80.2707,198.46,212.39,3337.86,45.24,55.79,0,25.6,91,5.2,344,8.420972865,12.99346854,1129.563425,4673.220288,Burning
11/6/2023 3:00,Chennai,13.0827,80.2707,210.64,227.71,3524.78,52.78,60.56,0,26.5,89,5.7,342,30.07482592,207.8183349,1047.827021,4891.597219,Burning
11/6/2023 4:00,Chennai,13.0827,80.2707,174.46,184.91,2029.42,81.57,116.35,0.03,27.4,86,8.7,343,229.3552689,781.1732998,2326.957257,6973.450108,Burning
11/6/2023 5:00,Chennai,13.0827,80.2707,158.94,170.42,1869.2,82.94,123.98,0.03,28.3,80,9.5,29,14.91066902,212.3481083,674.3750852,5390.020649,Industrial
11/6/2023 6:00,Chennai,13.0827,80.2707,103.74,116.62,1495.36,67.86,104.9,0.09,28.8,77,8.9,43,0.523809629,482.0818383,291.089225,4457.497381,Industrial
11/6/2023 7:00,Chennai,13.0827,80.2707,52.26,62.92,1001.36,52.09,96.32,2.35,29,76,9.6,56,8.420972865,12.99346854,1129.563425,4673.220288,Vehicular
11/6/2023 8:00,Chennai,13.0827,80.2707,29.09,37.53,814.44,42.5,76.29,6.08,28,80,10.4,56,30.07482592,207.8183349,1047.827021,4891.597219,Vehicular
11/6/2023 9:00,Chennai,13.0827,80.2707,18.49,25.36,720.98,34.62,56.74,14.31,28.4,78,10.3,65,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/6/2023 10:00,Chennai,13.0827,80.2707,15.72,22.36,714.3,32.22,45.3,16.99,28,80,14.4,58,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/6/2023 11:00,Chennai,13.0827,80.2707,15.09,21.75,747.68,33.59,39.1,10.01,27.6,80,15.5,65,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/6/2023 12:00,Chennai,13.0827,80.2707,14.45,20.58,794.41,33.93,31.95,2.73,27.2,81,11.3,68,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/6/2023 13:00,Chennai,13.0827,80.2707,23.25,31.01,1161.58,31.87,25.03,0.12,26.4,88,13,34,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/6/2023 14:00,Chennai,13.0827,80.2707,50.1,62.89,1815.8,31.87,29.09,0,25.6,91,12.9,27,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/6/2023 15:00,Chennai,13.0827,80.2707,85.66,105.12,2456.67,34.62,37.67,0,25.4,93,6.1,45,14.91066902,212.3481083,674.3750852,5390.020649,Industrial
11/6/2023 16:00,Chennai,13.0827,80.2707,109.43,131.91,2750.4,35.99,41.96,0,25,94,3.8,343,0.523809629,482.0818383,291.089225,4457.497381,Industrial
11/6/2023 17:00,Chennai,13.0827,80.2707,110.77,131.36,2616.88,34.96,40.05,0,25,96,5.5,349,8.420972865,12.99346854,1129.563425,4673.220288,Industrial
11/6/2023 18:00,Chennai,13.0827,80.2707,85.17,100.15,2082.82,33.24,35.29,0,25,96,1.4,360,30.07482592,207.8183349,1047.827021,4891.597219,Industrial
11/6/2023 19:00,Chennai,13.0827,80.2707,71.07,82.66,1762.39,32.22,31.95,0,24.7,96,6.5,326,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/6/2023 20:00,Chennai,13.0827,80.2707,87.41,100.51,2056.12,31.19,30.99,0,24.4,98,7.1,294,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/6/2023 21:00,Chennai,13.0827,80.2707,104.32,119.04,2269.74,29.82,31.95,0,24.1,97,8.9,313,0.523809629,482.0818383,291.089225,4457.497381,Agricultural
11/6/2023 22:00,Chennai,13.0827,80.2707,115.96,131.84,2376.56,29.47,33.86,0,24.2,96,6.9,309,8.420972865,12.99346854,1129.563425,4673.220288,Agricultural
11/6/2023 23:00,Chennai,13.0827,80.2707,119.31,135.89,2323.15,28.79,35.29,0,24.2,96,7,305,30.07482592,207.8183349,1047.827021,4891.597219,Industrial
11/7/2023 0:00,Chennai,13.0827,80.2707,118.14,134.96,2243.04,27.76,37.19,0,24.1,97,6.4,308,229.3552689,781.1732998,2326.957257,6973.450108,Industrial
11/7/2023 1:00,Chennai,13.0827,80.2707,107.34,123.93,2109.53,28.45,41.96,0,24.7,94,8.6,345,14.91066902,212.3481083,674.3750852,5390.020649,Industrial
11/7/2023 2:00,Chennai,13.0827,80.2707,100.53,118.31,2162.93,29.82,46.25,0.11,25.6,90,10.2,350,0.523809629,482.0818383,291.089225,4457.497381,Industrial
11/7/2023 3:00,Chennai,13.0827,80.2707,81.49,98.82,2029.42,30.85,46.25,0.73,26.9,84,12,16,8.420972865,12.99346854,1129.563425,4673.220288,Industrial
11/7/2023 4:00,Chennai,13.0827,80.2707,31.11,40.14,1014.71,30.85,55.31,4.74,27.8,81,13.2,29,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/7/2023 5:00,Chennai,13.0827,80.2707,19.19,25.98,754.36,27.42,49.59,14.48,27.5,81,12.2,71,229.3552689,781.1732998,2326.957257,6973.450108,Natural
11/7/2023 6:00,Chennai,13.0827,80.2707,14.25,19.23,634.19,21.76,41.01,27.18,28,78,14.2,69,14.91066902,212.3481083,674.3750852,5390.020649,Natural
11/7/2023 7:00,Chennai,13.0827,80.2707,12.36,15.89,580.79,19.88,37.19,32.54,28.5,76,15.2,68,0.523809629,482.0818383,291.089225,4457.497381,Natural
11/7/2023 8:00,Chennai,13.0827,80.2707,10.76,13.84,547.41,18.68,33.38,31.11,28.9,74,15.7,70,8.420972865,12.99346854,1129.563425,4673.220288,Natural
11/7/2023 9:00,Chennai,13.0827,80.2707,8.89,11.58,514.03,17.14,28.61,28.25,28.5,77,16.6,72,30.07482592,207.8183349,1047.827021,4891.597219,Natural
11/7/2023 10:00,Chennai,13.0827,80.2707,9.71,12.36,554.08,19.88,28.37,21.1,28.2,77,15.6,82,229.3552689,781.1732998,2326.957257,6973.450108,Natural
