Unnamed: 0,city,latitude,longitude,dist_road,dist_industry,dist_dump,dist_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction,pollution_source
1652,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 18:15:00+00:00,0.85,47.2,6,149,67,16,2025-02-27 18:00:00+00:00,19.3,68,10.6,91,Agricultural
1653,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 19:15:00+00:00,0.81,48.5,1.2,143,61,15.2,2025-02-27 19:00:00+00:00,19,65,10.3,91,Agricultural
1654,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 19:30:00+00:00,0.8,51.2,2.6,140,59,15,2025-02-27 19:00:00+00:00,19,65,10.3,91,Agricultural
1655,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 19:45:00+00:00,0.8,47.6,2.6,140,59,15,2025-02-27 19:00:00+00:00,19,65,10.3,91,Agricultural
1656,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 20:00:00+00:00,0.94,39.8,2.6,140,59,14.8,2025-02-27 20:00:00+00:00,18.9,66,7.9,106,Agricultural
1657,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 20:15:00+00:00,0.98,42.9,2.6,140,59,14.7,2025-02-27 20:00:00+00:00,18.9,66,7.9,106,Agricultural
1658,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 20:30:00+00:00,0.93,42.2,12.9,103,52,14.4,2025-02-27 20:00:00+00:00,18.9,66,7.9,106,Agricultural
1659,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 20:45:00+00:00,0.93,42.2,10.3,103,52,14.4,2025-02-27 20:00:00+00:00,18.9,66,7.9,106,Agricultural
1660,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 21:00:00+00:00,0.93,42.2,8.3,103,52,14.4,2025-02-27 21:00:00+00:00,18.9,68,7.3,107,Agricultural
1661,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 21:15:00+00:00,0.93,42.2,6.7,103,52,14.4,2025-02-27 21:00:00+00:00,18.9,68,7.3,107,Agricultural
1662,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 21:30:00+00:00,0.93,42.6,5.8,95,38,13.2,2025-02-27 21:00:00+00:00,18.9,68,7.3,107,Agricultural
1663,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 21:45:00+00:00,0.93,37.7,5.7,95,38,13.2,2025-02-27 21:00:00+00:00,18.9,68,7.3,107,Agricultural
1664,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 22:00:00+00:00,0.96,42.1,5.4,95,38,13.3,2025-02-27 22:00:00+00:00,18.6,71,7.3,99,Agricultural
1665,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 22:15:00+00:00,0.96,46,4.4,95,38,13.4,2025-02-27 22:00:00+00:00,18.6,71,7.3,99,Agricultural
1666,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 22:30:00+00:00,0.95,41.3,4.6,99,46,14,2025-02-27 22:00:00+00:00,18.6,71,7.3,99,Agricultural
1667,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 22:45:00+00:00,0.9,34.6,8.6,99,46,14,2025-02-27 22:00:00+00:00,18.6,71,7.3,99,Agricultural
1668,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 23:00:00+00:00,0.93,35.9,13.1,99,46,12,2025-02-27 23:00:00+00:00,18.6,73,9.1,104,Agricultural
1669,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 23:15:00+00:00,0.95,33.6,14.5,99,46,11.3,2025-02-27 23:00:00+00:00,18.6,73,9.1,104,Agricultural
1670,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 23:30:00+00:00,0.95,36.5,8.8,96,47,12.7,2025-02-27 23:00:00+00:00,18.6,73,9.1,104,Agricultural
1671,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-27 23:45:00+00:00,0.95,36.5,6,96,47,13.1,2025-02-27 23:00:00+00:00,18.6,73,9.1,104,Agricultural
1672,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 00:00:00+00:00,1.09,36,3.8,96,47,12.8,2025-02-28 00:00:00+00:00,18.5,72,10.6,109,Agricultural
1673,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 00:15:00+00:00,1.1,37.9,4.5,96,47,12.9,2025-02-28 00:00:00+00:00,18.5,72,10.6,109,Agricultural
1674,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 00:30:00+00:00,1.1,37.8,4.7,106,57,13.2,2025-02-28 00:00:00+00:00,18.5,72,10.6,109,Agricultural
1675,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 00:45:00+00:00,1.11,37.6,4.6,106,57,12.9,2025-02-28 00:00:00+00:00,18.5,72,10.6,109,Agricultural
1676,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 01:00:00+00:00,1.13,36.5,3.5,106,57,12.7,2025-02-28 01:00:00+00:00,18.9,72,8.6,127,Agricultural
1677,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 01:15:00+00:00,1.01,34.8,5.8,106,57,13.2,2025-02-28 01:00:00+00:00,18.9,72,8.6,127,Agricultural
1678,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 01:30:00+00:00,1.25,34.6,3.4,112,56,13.5,2025-02-28 01:00:00+00:00,18.9,72,8.6,127,Agricultural
1679,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 01:45:00+00:00,1.25,35.9,4.3,112,56,13.4,2025-02-28 01:00:00+00:00,18.9,72,8.6,127,Agricultural
1680,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 02:00:00+00:00,0.98,36.4,7.4,112,56,13.7,2025-02-28 02:00:00+00:00,18.6,75,5.8,104,Agricultural
1681,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 02:15:00+00:00,1.04,32.9,9,112,56,14.5,2025-02-28 02:00:00+00:00,18.6,75,5.8,104,Agricultural
1682,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 02:30:00+00:00,1.05,34.2,8.5,151,78,15.3,2025-02-28 02:00:00+00:00,18.6,75,5.8,104,Agricultural
1683,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 02:45:00+00:00,1.06,31,12.2,151,78,15.3,2025-02-28 02:00:00+00:00,18.6,75,5.8,104,Agricultural
1684,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 03:00:00+00:00,1.04,35.6,12.8,151,78,15.5,2025-02-28 03:00:00+00:00,18.4,75,6.6,29,Agricultural
1685,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 03:15:00+00:00,1.1,34.8,15,151,78,16.2,2025-02-28 03:00:00+00:00,18.4,75,6.6,29,Agricultural
1686,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 03:30:00+00:00,1.09,35.3,18.7,153,75,16.2,2025-02-28 03:00:00+00:00,18.4,75,6.6,29,Agricultural
1687,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 03:45:00+00:00,1.09,32.3,29.6,153,75,16,2025-02-28 03:00:00+00:00,18.4,75,6.6,29,Agricultural
1688,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 04:00:00+00:00,0.89,27,46.5,153,75,15.9,2025-02-28 04:00:00+00:00,17.9,81,8.1,28,Agricultural
1689,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 04:15:00+00:00,0.87,29.9,43.8,153,75,15.8,2025-02-28 04:00:00+00:00,17.9,81,8.1,28,Agricultural
1690,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 04:30:00+00:00,0.96,42.5,31.2,123,57,15.6,2025-02-28 04:00:00+00:00,17.9,81,8.1,28,Agricultural
1691,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 04:45:00+00:00,0.96,39.6,32.5,123,57,15.3,2025-02-28 04:00:00+00:00,17.9,81,8.1,28,Agricultural
1692,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 05:00:00+00:00,0.95,36.4,38.1,123,57,15.1,2025-02-28 05:00:00+00:00,18.1,84,11.1,77,Agricultural
1693,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 05:15:00+00:00,1.04,36.8,39,123,57,15.4,2025-02-28 05:00:00+00:00,18.1,84,11.1,77,Agricultural
1694,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 05:30:00+00:00,0.96,31.9,46.2,141,73,15.4,2025-02-28 05:00:00+00:00,18.1,84,11.1,77,Agricultural
1695,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 05:45:00+00:00,0.96,32.6,52.1,141,73,14.7,2025-02-28 05:00:00+00:00,18.1,84,11.1,77,Agricultural
1696,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 06:00:00+00:00,1.04,33,53.7,141,73,14.5,2025-02-28 06:00:00+00:00,19.2,80,11.2,93,Agricultural
1697,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 06:15:00+00:00,1.16,37.1,54.8,141,73,14.5,2025-02-28 06:00:00+00:00,19.2,80,11.2,93,Agricultural
1698,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 06:30:00+00:00,0.97,34,59.6,151,57,14.5,2025-02-28 06:00:00+00:00,19.2,80,11.2,93,Agricultural
1699,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 06:45:00+00:00,0.98,35.2,53.1,151,57,14.2,2025-02-28 06:00:00+00:00,19.2,80,11.2,93,Agricultural
1700,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 07:00:00+00:00,0.97,38.5,51.4,151,57,13.8,2025-02-28 07:00:00+00:00,19.7,77,11.4,96,Agricultural
1701,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 07:15:00+00:00,0.98,34.4,57.9,151,57,13.7,2025-02-28 07:00:00+00:00,19.7,77,11.4,96,Agricultural
1702,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 07:30:00+00:00,0.93,29.6,69.5,149,50,13.6,2025-02-28 07:00:00+00:00,19.7,77,11.4,96,Agricultural
1703,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 07:45:00+00:00,0.93,26,72.8,149,50,13.6,2025-02-28 07:00:00+00:00,19.7,77,11.4,96,Agricultural
1704,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 08:00:00+00:00,1.03,22.5,77.1,149,50,13.5,2025-02-28 08:00:00+00:00,20.6,74,10.4,104,Agricultural
1705,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 08:15:00+00:00,1.12,26,77,149,50,13.5,2025-02-28 08:00:00+00:00,20.6,74,10.4,104,Agricultural
1706,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 08:30:00+00:00,1.03,25.1,82.3,114,44,13.5,2025-02-28 08:00:00+00:00,20.6,74,10.4,104,Agricultural
1707,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 08:45:00+00:00,1.08,21.9,84.9,114,44,13.5,2025-02-28 08:00:00+00:00,20.6,74,10.4,104,Agricultural
1708,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 09:00:00+00:00,1.06,23.4,91.4,114,44,14.5,2025-02-28 09:00:00+00:00,21.7,72,10.1,119,Agricultural
1709,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 09:15:00+00:00,1.06,23.4,93.4,114,44,14.5,2025-02-28 09:00:00+00:00,21.7,72,10.1,119,Agricultural
1710,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 09:30:00+00:00,1.06,23.4,90,130,42,14.5,2025-02-28 09:00:00+00:00,21.7,72,10.1,119,Agricultural
1711,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 09:45:00+00:00,1.06,23.4,85.7,130,42,14.5,2025-02-28 09:00:00+00:00,21.7,72,10.1,119,Agricultural
1712,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 10:00:00+00:00,1.06,23.4,86.8,130,42,14.5,2025-02-28 10:00:00+00:00,22.7,70,9.9,123,Agricultural
1713,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 10:15:00+00:00,1.06,23.4,84.5,130,42,14.5,2025-02-28 10:00:00+00:00,22.7,70,9.9,123,Agricultural
1714,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 10:30:00+00:00,1.06,23.4,85.2,123,56,14.5,2025-02-28 10:00:00+00:00,22.7,70,9.9,123,Agricultural
1715,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 10:45:00+00:00,1.06,23.4,85.1,123,56,14.5,2025-02-28 10:00:00+00:00,22.7,70,9.9,123,Agricultural
1716,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 11:00:00+00:00,1.06,23.4,79.9,123,56,14.5,2025-02-28 11:00:00+00:00,22.9,70,9.3,130,Agricultural
1717,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 11:15:00+00:00,1.06,23.4,76.8,123,56,14.5,2025-02-28 11:00:00+00:00,22.9,70,9.3,130,Agricultural
1718,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 11:30:00+00:00,1.06,23.4,75.4,116,55,14.5,2025-02-28 11:00:00+00:00,22.9,70,9.3,130,Agricultural
1719,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 11:45:00+00:00,1.06,21.5,75.4,116,55,14,2025-02-28 11:00:00+00:00,22.9,70,9.3,130,Agricultural
1720,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 12:00:00+00:00,1.12,22.1,75.4,116,55,14,2025-02-28 12:00:00+00:00,22.2,74,6.5,103,Agricultural
1721,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 12:15:00+00:00,1.17,27.4,75.4,116,55,14.6,2025-02-28 12:00:00+00:00,22.2,74,6.5,103,Agricultural
1722,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 12:30:00+00:00,1.21,30.7,75.4,113,44,14.8,2025-02-28 12:00:00+00:00,22.2,74,6.5,103,Agricultural
1723,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 12:45:00+00:00,1.23,32.8,75.4,113,44,14.6,2025-02-28 12:00:00+00:00,22.2,74,6.5,103,Agricultural
1724,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 13:00:00+00:00,1.25,38.2,75.4,113,44,13.2,2025-02-28 13:00:00+00:00,21.8,82,7.4,104,Agricultural
1725,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 13:15:00+00:00,1.28,35.4,75.4,113,44,12.1,2025-02-28 13:00:00+00:00,21.8,82,7.4,104,Agricultural
1726,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 13:30:00+00:00,1.36,40.1,18.2,127,45,14,2025-02-28 13:00:00+00:00,21.8,82,7.4,104,Agricultural
1727,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 13:45:00+00:00,1.36,42.5,13.4,127,45,15.1,2025-02-28 13:00:00+00:00,21.8,82,7.4,104,Agricultural
1728,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 14:00:00+00:00,1.08,35.7,18.9,127,45,15.3,2025-02-28 14:00:00+00:00,20.9,86,7.7,120,Agricultural
1729,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 14:15:00+00:00,1.11,37.3,13.7,127,45,15.8,2025-02-28 14:00:00+00:00,20.9,86,7.7,120,Agricultural
1730,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 14:30:00+00:00,1.12,35.1,16.1,143,62,15.7,2025-02-28 14:00:00+00:00,20.9,86,7.7,120,Agricultural
1731,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 14:45:00+00:00,1.12,39.3,11.4,143,62,15.7,2025-02-28 14:00:00+00:00,20.9,86,7.7,120,Agricultural
1732,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 15:00:00+00:00,1.26,35.8,7.9,143,62,11.7,2025-02-28 15:00:00+00:00,20.4,85,9,116,Agricultural
1733,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 15:15:00+00:00,1.24,37.5,7.1,143,62,5.2,2025-02-28 15:00:00+00:00,20.4,85,9,116,Agricultural
1734,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 15:30:00+00:00,1.26,36.1,4.6,110,57,5.3,2025-02-28 15:00:00+00:00,20.4,85,9,116,Agricultural
1735,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 15:45:00+00:00,1.26,38.6,6.4,110,57,5.5,2025-02-28 15:00:00+00:00,20.4,85,9,116,Agricultural
1736,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 16:00:00+00:00,1.19,38.3,6.2,110,57,5.6,2025-02-28 16:00:00+00:00,19,90,8.9,326,Agricultural
1737,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 16:15:00+00:00,1.08,32.8,10.1,110,57,5.4,2025-02-28 16:00:00+00:00,19,90,8.9,326,Agricultural
1738,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 16:30:00+00:00,1.02,29.6,13.7,106,58,5.1,2025-02-28 16:00:00+00:00,19,90,8.9,326,Agricultural
1739,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 16:45:00+00:00,1,25.9,15.8,106,58,5,2025-02-28 16:00:00+00:00,19,90,8.9,326,Agricultural
1740,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 17:00:00+00:00,1.01,27.1,12.5,106,58,4.8,2025-02-28 17:00:00+00:00,18.7,90,5,64,Agricultural
1741,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 17:15:00+00:00,1.01,33.5,6.1,106,58,4.8,2025-02-28 17:00:00+00:00,18.7,90,5,64,Agricultural
1742,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 17:30:00+00:00,1.04,30.4,3.6,114,52,4.8,2025-02-28 17:00:00+00:00,18.7,90,5,64,Agricultural
1743,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 17:45:00+00:00,1.04,29.8,4.3,114,52,4.8,2025-02-28 17:00:00+00:00,18.7,90,5,64,Agricultural
1744,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 18:00:00+00:00,1.11,29.3,4,114,52,4.7,2025-02-28 18:00:00+00:00,18,88,10.8,48,Agricultural
1745,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 18:15:00+00:00,1.17,30.7,3,114,52,4.8,2025-02-28 18:00:00+00:00,18,88,10.8,48,Agricultural
1746,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 19:15:00+00:00,1.18,28.4,1.6,116,48,5.1,2025-02-28 19:00:00+00:00,16.9,87,9.3,66,Agricultural
1747,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 19:30:00+00:00,1.06,28.9,1.9,122,52,5,2025-02-28 19:00:00+00:00,16.9,87,9.3,66,Agricultural
1748,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 19:45:00+00:00,1.06,28.1,1.9,122,52,4.9,2025-02-28 19:00:00+00:00,16.9,87,9.3,66,Agricultural
1749,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 20:15:00+00:00,0.92,27.9,1.9,122,52,5.3,2025-02-28 20:00:00+00:00,16.5,89,8.1,58,Agricultural
1750,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 20:30:00+00:00,0.87,24.9,3.4,112,58,5.1,2025-02-28 20:00:00+00:00,16.5,89,8.1,58,Agricultural
1751,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 20:45:00+00:00,0.87,24.9,2.2,112,58,5.1,2025-02-28 20:00:00+00:00,16.5,89,8.1,58,Agricultural
1752,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 21:00:00+00:00,0.87,24.9,3.4,112,58,5.1,2025-02-28 21:00:00+00:00,16,90,8.4,97,Agricultural
1753,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 21:15:00+00:00,0.87,24.9,3.1,112,58,5.1,2025-02-28 21:00:00+00:00,16,90,8.4,97,Agricultural
1754,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 21:30:00+00:00,0.93,26,2.1,113,58,4.2,2025-02-28 21:00:00+00:00,16,90,8.4,97,Agricultural
1755,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 21:45:00+00:00,0.93,22.4,3.4,113,58,4.3,2025-02-28 21:00:00+00:00,16,90,8.4,97,Agricultural
1756,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 22:00:00+00:00,1.03,26.6,3.1,113,58,5.2,2025-02-28 22:00:00+00:00,15.7,91,7,42,Agricultural
1757,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 22:15:00+00:00,1.05,25.8,3,113,58,5.6,2025-02-28 22:00:00+00:00,15.7,91,7,42,Agricultural
1758,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 22:30:00+00:00,1.04,22.3,3.2,110,66,6.1,2025-02-28 22:00:00+00:00,15.7,91,7,42,Agricultural
1759,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 22:45:00+00:00,1.02,24.4,4.6,110,66,7,2025-02-28 22:00:00+00:00,15.7,91,7,42,Agricultural
1760,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 23:00:00+00:00,1.06,24.7,5,110,66,7.4,2025-02-28 23:00:00+00:00,15.6,90,6.9,96,Agricultural
1761,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 23:15:00+00:00,1,23.5,6.2,110,66,7.7,2025-02-28 23:00:00+00:00,15.6,90,6.9,96,Agricultural
1762,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,7795.960969,3960.409106,20000,4319.559227,2025-02-28 23:30:00+00:00,0.97,20.6,7.3,96,61,7.2,2025-02-28 23:00:00+00:00,15.6,90,6.9,96,Agricultural
