country_x,state,City,station,last_update,Latitude,Longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,last_updated_epoch,country_y,region,timezone,last_updated,Nearest_Road_km,Nearest_Industry_km,Nearest_Dump_km,Nearest_Farm_km,pollution_source
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,NO2,21.0,92.0,45.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,OZONE,3.0,69.0,24.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,PM10,64.0,299.0,130.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,NH3,8.0,11.0,9.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,CO,4.0,103.0,28.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,PM2.5,27.0,347.0,125.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-01-2024 10:00:00,23.210494,77.425409,SO2,20.0,32.0,25.0,,,,,,0.0331551538396882,2.29940468677889,2.9972888934805435,2.3922505967151864,3
