latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.101933,73.437195,9.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,20.3,67,0.00,1010.7,5.2,4.7,78,81
2024-01-01T01:00,19.2,71,0.00,1012.1,6.9,11.2,81,69
2024-01-01T02:00,19.8,73,0.00,1012.5,6.9,11.6,84,64
2024-01-01T03:00,23.4,55,0.00,1013.0,4.7,12.9,86,67
2024-01-01T04:00,27.4,46,0.00,1013.6,3.2,7.9,63,66
2024-01-01T05:00,30.8,37,0.00,1013.3,7.9,10.6,66,66
2024-01-01T06:00,32.9,31,0.00,1012.5,5.2,6.2,65,69
2024-01-01T07:00,33.8,27,0.00,1011.4,1.1,1.3,288,304
2024-01-01T08:00,34.1,25,0.00,1010.0,4.7,5.8,274,274
2024-01-01T09:00,34.2,23,0.00,1009.3,3.3,4.4,276,279
2024-01-01T10:00,34.3,22,0.00,1008.7,1.5,1.6,135,153
2024-01-01T11:00,34.2,24,0.00,1008.2,3.5,4.5,114,119
2024-01-01T12:00,32.3,51,0.00,1008.3,5.6,7.2,255,273
2024-01-01T13:00,29.1,42,0.00,1010.1,10.5,21.4,276,283
2024-01-01T14:00,25.6,67,0.00,1011.6,7.6,12.1,289,300
2024-01-01T15:00,26.9,59,0.00,1012.3,2.9,6.4,210,297
2024-01-01T16:00,26.3,60,0.00,1012.7,2.4,1.1,117,108
2024-01-01T17:00,25.4,61,0.00,1012.6,1.9,1.5,22,45
2024-01-01T18:00,24.5,61,0.00,1012.3,0.5,0.4,45,180
2024-01-01T19:00,23.3,62,0.00,1011.8,1.3,0.8,34,297
2024-01-01T20:00,21.2,67,0.00,1011.2,2.1,1.3,59,146
2024-01-01T21:00,20.0,68,0.00,1010.6,1.8,1.1,37,252
2024-01-01T22:00,19.4,69,0.00,1010.0,2.8,2.1,40,329
2024-01-01T23:00,19.8,66,0.00,1010.1,1.0,1.8,45,270
2024-01-02T00:00,20.3,61,0.00,1010.3,1.0,1.6,45,243
2024-01-02T01:00,19.1,71,0.00,1011.3,5.2,2.2,78,90
2024-01-02T02:00,19.7,71,0.00,1011.7,4.4,3.5,81,66
2024-01-02T03:00,22.7,57,0.00,1012.3,0.0,4.0,270,63
2024-01-02T04:00,26.2,49,0.00,1012.6,2.2,1.0,261,315
2024-01-02T05:00,29.7,40,0.00,1012.2,2.7,3.1,293,306
2024-01-02T06:00,32.2,34,0.00,1011.3,4.0,4.4,275,279
2024-01-02T07:00,33.4,31,0.00,1010.0,5.4,6.5,262,264
2024-01-02T08:00,34.1,28,0.00,1008.7,5.1,6.2,266,263
2024-01-02T09:00,34.5,26,0.00,1007.9,1.5,2.3,256,252
2024-01-02T10:00,34.9,26,0.00,1007.1,1.8,1.8,79,90
2024-01-02T11:00,34.6,27,0.00,1007.2,5.4,6.8,266,270
2024-01-02T12:00,31.6,38,0.00,1007.9,13.3,22.0,273,274
2024-01-02T13:00,28.8,47,0.00,1009.2,12.8,24.2,286,293
2024-01-02T14:00,27.6,54,0.00,1010.8,6.1,12.0,273,314
2024-01-02T15:00,27.5,53,0.00,1011.7,3.4,5.6,212,297
2024-01-02T16:00,26.5,58,0.00,1012.0,3.7,5.4,281,312
2024-01-02T17:00,25.4,63,0.00,1012.1,1.8,2.1,259,301
2024-01-02T18:00,23.6,72,0.00,1011.9,4.2,4.1,329,308
2024-01-02T19:00,22.9,72,0.00,1011.2,3.6,5.4,360,312
2024-01-02T20:00,21.4,76,0.00,1010.8,3.3,5.2,13,304
2024-01-02T21:00,22.0,69,0.00,1010.3,1.6,4.6,27,288
2024-01-02T22:00,21.5,69,0.00,1009.9,1.6,3.1,63,234
2024-01-02T23:00,20.7,73,0.00,1009.7,1.3,1.8,34,281
2024-01-03T00:00,20.9,69,0.00,1009.8,1.6,1.4,27,270
2024-01-03T01:00,20.2,78,0.00,1010.5,4.1,2.7,75,67
2024-01-03T02:00,20.1,78,0.00,1011.0,4.4,4.8,55,48
2024-01-03T03:00,23.0,63,0.00,1011.6,1.8,4.2,11,31
2024-01-03T04:00,26.4,54,0.00,1012.2,2.9,2.9,277,300
2024-01-03T05:00,29.6,45,0.00,1012.1,2.2,2.1,279,301
2024-01-03T06:00,31.9,37,0.00,1011.0,2.9,3.2,263,270
2024-01-03T07:00,33.0,32,0.00,1009.5,4.4,5.2,235,236
2024-01-03T08:00,33.7,30,0.00,1008.3,3.9,4.8,202,207
2024-01-03T09:00,34.3,30,0.00,1007.4,1.4,1.8,180,191
2024-01-03T10:00,34.6,28,0.00,1006.6,1.5,2.1,315,301
2024-01-03T11:00,34.3,29,0.00,1006.5,4.4,5.5,279,281
2024-01-03T12:00,32.5,34,0.00,1007.1,9.7,17.0,270,275
2024-01-03T13:00,29.3,47,0.00,1008.1,12.4,23.2,292,296
2024-01-03T14:00,27.5,54,0.00,1009.1,7.1,18.7,311,320
2024-01-03T15:00,27.4,54,0.00,1010.1,5.1,8.9,266,320
2024-01-03T16:00,26.3,59,0.00,1011.0,3.9,4.8,236,283
2024-01-03T17:00,25.4,62,0.00,1011.2,2.5,2.9,270,277
2024-01-03T18:00,24.5,66,0.00,1010.5,2.2,2.8,279,220
2024-01-03T19:00,22.1,77,0.00,1009.9,3.6,2.6,354,326
2024-01-03T20:00,20.9,82,0.00,1009.9,4.2,5.1,20,321
2024-01-03T21:00,21.7,75,0.00,1009.4,1.3,3.7,56,281
2024-01-03T22:00,20.6,80,0.00,1009.6,1.3,1.5,56,315
