latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
16.836554,74.58373,549.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,18.4,70,0.00,951.1,6.8,11.0,148,142
2024-01-01T01:00,17.7,73,0.00,952.7,6.9,11.4,96,114
2024-01-01T02:00,17.6,74,0.00,953.3,5.1,13.6,94,112
2024-01-01T03:00,20.5,63,0.00,954.4,7.9,17.8,106,111
2024-01-01T04:00,23.1,58,0.00,955.2,9.5,13.2,115,116
2024-01-01T05:00,25.2,54,0.00,955.3,9.7,12.4,117,116
2024-01-01T06:00,27.2,48,0.00,954.7,10.3,13.2,119,119
2024-01-01T07:00,28.7,41,0.00,953.7,9.7,12.6,117,117
2024-01-01T08:00,29.6,36,0.00,952.3,8.2,10.2,113,113
2024-01-01T09:00,30.0,34,0.00,951.4,6.8,8.3,108,108
2024-01-01T10:00,30.0,33,0.00,951.1,5.9,7.8,104,103
2024-01-01T11:00,29.7,33,0.00,950.7,5.9,7.9,104,106
2024-01-01T12:00,27.8,58,0.00,950.6,4.7,6.3,113,114
2024-01-01T13:00,25.1,48,0.00,951.0,6.8,6.8,183,162
2024-01-01T14:00,26.2,42,0.00,952.0,5.4,6.2,172,170
2024-01-01T15:00,23.8,51,0.00,952.3,4.9,4.7,54,94
2024-01-01T16:00,23.4,52,0.00,952.6,5.8,10.2,30,45
2024-01-01T17:00,23.2,50,0.00,952.5,6.9,17.1,39,49
2024-01-01T18:00,23.5,49,0.00,952.4,9.3,23.0,54,63
2024-01-01T19:00,23.1,52,0.00,951.9,10.9,25.1,73,77
2024-01-01T20:00,21.7,57,0.00,951.3,8.4,21.6,97,93
2024-01-01T21:00,19.7,65,0.00,950.7,6.2,15.9,144,123
2024-01-01T22:00,18.9,68,0.00,950.2,6.0,15.3,155,139
2024-01-01T23:00,18.5,71,0.00,950.1,7.1,12.0,131,139
2024-01-02T00:00,17.6,75,0.00,950.3,8.3,12.3,108,130
2024-01-02T01:00,17.9,75,0.00,951.6,6.7,16.4,106,119
2024-01-02T02:00,18.8,70,0.00,952.3,9.6,21.1,110,115
2024-01-02T03:00,21.4,61,0.00,953.6,10.6,22.5,114,117
2024-01-02T04:00,23.7,57,0.00,954.2,12.0,16.4,123,123
2024-01-02T05:00,25.9,53,0.00,954.2,11.9,15.7,125,127
2024-01-02T06:00,27.8,46,0.00,953.6,13.4,17.3,126,126
2024-01-02T07:00,29.2,41,0.00,952.4,11.8,15.2,121,121
2024-01-02T08:00,29.9,38,0.00,951.2,8.9,11.3,117,117
2024-01-02T09:00,30.3,36,0.00,950.4,6.9,8.7,118,120
2024-01-02T10:00,30.3,35,0.00,949.8,5.9,7.4,128,129
2024-01-02T11:00,30.1,34,0.00,949.8,4.4,5.4,145,143
2024-01-02T12:00,28.5,58,0.00,949.8,3.1,4.3,135,138
2024-01-02T13:00,26.0,46,0.00,950.5,6.5,6.9,174,171
2024-01-02T14:00,27.1,40,0.00,951.4,1.1,1.5,18,14
2024-01-02T15:00,23.2,56,0.00,951.2,5.9,6.6,38,45
2024-01-02T16:00,22.5,58,0.00,951.4,6.6,9.7,68,68
2024-01-02T17:00,22.7,55,0.00,951.4,8.2,20.0,41,52
2024-01-02T18:00,22.1,60,0.00,951.5,5.5,10.2,337,51
2024-01-02T19:00,20.8,66,0.00,951.0,3.4,2.6,238,124
2024-01-02T20:00,21.5,62,0.00,950.9,3.9,8.9,202,148
2024-01-02T21:00,20.3,66,0.00,950.1,5.1,14.0,98,132
2024-01-02T22:00,20.5,62,0.00,949.7,7.6,17.2,98,123
2024-01-02T23:00,19.6,64,0.00,949.6,7.1,18.7,114,120
2024-01-03T00:00,19.8,60,0.00,950.1,10.1,23.7,107,114
2024-01-03T01:00,19.1,68,0.00,951.1,8.5,20.8,102,113
2024-01-03T02:00,19.3,68,0.00,951.9,10.5,22.5,106,112
2024-01-03T03:00,21.5,62,0.00,952.9,11.0,20.9,113,114
2024-01-03T04:00,23.6,58,0.00,953.6,13.8,18.7,123,124
2024-01-03T05:00,25.8,53,0.00,953.8,13.8,18.1,131,131
2024-01-03T06:00,27.7,46,0.00,953.2,13.5,17.8,138,138
2024-01-03T07:00,29.1,41,0.00,951.8,11.8,15.1,140,140
2024-01-03T08:00,30.0,38,0.00,950.7,9.2,11.6,141,144
2024-01-03T09:00,30.6,36,0.00,949.9,7.5,9.4,145,148
2024-01-03T10:00,30.8,34,0.00,949.3,6.1,7.7,152,152
2024-01-03T11:00,30.5,34,0.00,949.1,4.7,6.2,171,170
2024-01-03T12:00,28.8,53,0.00,949.1,3.5,5.6,204,195
2024-01-03T13:00,26.8,50,0.00,948.9,6.6,8.0,171,185
2024-01-03T14:00,25.7,51,0.00,949.2,6.4,12.5,117,139
2024-01-03T15:00,25.2,51,0.00,949.9,6.8,18.9,122,125
2024-01-03T16:00,24.3,54,0.00,950.8,6.2,11.8,234,218
2024-01-03T17:00,23.4,63,0.00,951.1,10.9,23.0,279,284
2024-01-03T18:00,22.6,69,0.00,951.0,10.8,22.1,296,292
2024-01-03T19:00,21.5,75,0.00,950.6,4.7,14.3,302,304
2024-01-03T20:00,20.7,79,0.00,950.2,2.5,3.4,98,342
2024-01-03T21:00,20.1,83,0.00,949.5,3.8,1.8,107,53
2024-01-03T22:00,19.6,85,0.00,949.0,4.3,7.4,222,256
2024-01-03T23:00,19.1,88,0.00,949.2,7.1,10.6,330,305
2024-01-04T00:00,19.5,85,0.00,950.1,1.5,3.6,76,315
2024-01-04T01:00,19.3,87,0.00,951.2,4.7,6.9,58,84
2024-01-04T02:00,19.7,84,0.00,951.8,4.1,13.0,105,118
2024-01-04T03:00,22.6,65,0.00,953.4,7.4,16.6,119,120
2024-01-04T04:00,25.0,58,0.00,954.3,11.8,15.8,130,131
2024-01-04T05:00,26.6,54,0.00,954.3,10.8,13.9,143,143
2024-01-04T06:00,28.0,48,0.00,953.3,9.3,11.9,144,145
2024-01-04T07:00,29.2,42,0.00,951.8,6.9,8.5,152,152
2024-01-04T08:00,29.8,39,0.00,950.7,5.5,6.6,157,158
2024-01-04T09:00,30.5,35,0.00,949.8,4.9,5.7,144,145
2024-01-04T10:00,30.5,33,0.00,949.1,4.9,5.7,163,162
2024-01-04T11:00,30.0,32,0.00,949.0,6.5,7.9,180,180
2024-01-04T12:00,28.7,35,0.00,949.3,5.4,9.9,200,199
2024-01-04T13:00,26.8,46,0.00,949.6,11.7,22.7,171,170
