latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.569418,76.13904,324.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,13.3,99,0.00,977.8,8.6,17.2,15,26
2024-01-01T01:00,13.3,100,0.00,978.9,8.6,16.5,2,16
2024-01-01T02:00,13.3,100,0.00,979.6,9.8,17.4,8,13
2024-01-01T03:00,14.3,94,0.00,980.3,10.5,13.6,16,17
2024-01-01T04:00,16.2,85,0.00,981.0,9.5,12.1,25,23
2024-01-01T05:00,18.5,77,0.00,981.0,8.4,10.4,20,20
2024-01-01T06:00,20.3,71,0.00,980.3,8.4,10.5,7,8
2024-01-01T07:00,21.4,67,0.00,979.1,8.3,10.5,5,6
2024-01-01T08:00,22.4,64,0.00,978.1,8.3,10.5,5,6
2024-01-01T09:00,22.9,62,0.00,977.4,9.5,12.4,11,8
2024-01-01T10:00,23.1,62,0.00,977.0,8.7,10.8,17,15
2024-01-01T11:00,22.9,63,0.00,976.9,6.0,7.6,25,19
2024-01-01T12:00,21.5,72,0.00,976.7,4.4,5.5,55,23
2024-01-01T13:00,18.9,81,0.00,978.1,8.5,17.3,12,12
2024-01-01T14:00,18.5,83,0.00,978.7,11.7,21.9,11,14
2024-01-01T15:00,17.7,85,0.00,979.2,12.1,22.7,12,15
2024-01-01T16:00,16.8,88,0.00,979.3,10.8,21.4,26,25
2024-01-01T17:00,16.0,91,0.00,979.3,10.0,20.4,38,36
2024-01-01T18:00,15.4,94,0.00,978.9,10.9,21.5,34,35
2024-01-01T19:00,14.9,95,0.00,978.4,8.8,19.0,35,37
2024-01-01T20:00,14.4,96,0.00,978.1,8.1,17.7,32,38
2024-01-01T21:00,13.9,97,0.00,977.7,7.4,16.6,23,34
2024-01-01T22:00,13.5,98,0.00,977.4,8.1,16.9,21,34
2024-01-01T23:00,13.2,99,0.00,977.3,8.6,17.0,22,36
2024-01-02T00:00,13.1,99,0.00,977.8,8.0,16.6,27,39
2024-01-02T01:00,13.9,97,0.00,978.9,8.4,15.8,31,41
2024-01-02T02:00,14.2,96,0.00,979.5,9.9,14.8,44,51
2024-01-02T03:00,14.8,92,0.00,980.0,10.2,13.1,58,58
2024-01-02T04:00,15.9,86,0.00,980.4,9.5,11.9,61,61
2024-01-02T05:00,17.6,79,0.00,980.3,8.1,10.4,69,70
2024-01-02T06:00,20.2,71,0.00,979.4,6.2,8.0,80,82
2024-01-02T07:00,22.5,63,0.00,978.2,3.1,4.0,69,85
2024-01-02T08:00,24.2,57,0.00,977.0,2.4,1.9,333,338
2024-01-02T09:00,23.9,58,0.00,976.2,9.2,10.9,349,352
2024-01-02T10:00,21.7,67,0.00,975.9,16.2,20.9,360,1
2024-01-02T11:00,20.8,68,0.00,976.2,12.7,17.4,7,6
2024-01-02T12:00,20.3,72,0.00,976.5,7.2,14.8,360,3
2024-01-02T13:00,17.6,85,0.00,977.2,9.8,20.1,8,9
2024-01-02T14:00,16.8,87,0.00,977.9,13.7,26.0,2,4
2024-01-02T15:00,16.1,89,0.00,978.2,11.1,22.7,13,15
2024-01-02T16:00,15.6,91,0.10,978.6,10.3,21.3,25,24
2024-01-02T17:00,15.9,90,0.00,978.7,10.3,19.8,36,37
2024-01-02T18:00,15.7,91,0.00,978.0,8.6,16.9,22,29
2024-01-02T19:00,14.9,96,0.00,977.5,6.9,15.6,28,38
2024-01-02T20:00,14.3,97,0.00,977.1,5.9,15.1,38,50
2024-01-02T21:00,13.9,98,0.00,976.6,5.6,13.6,27,50
2024-01-02T22:00,13.4,99,0.00,976.4,4.8,11.5,13,49
2024-01-02T23:00,13.2,100,0.00,976.5,5.1,11.0,8,41
2024-01-03T00:00,13.3,99,0.00,976.8,6.2,12.7,10,29
2024-01-03T01:00,12.7,100,0.00,977.8,7.0,14.8,12,23
2024-01-03T02:00,12.7,100,0.00,978.4,7.8,15.2,13,22
2024-01-03T03:00,13.8,95,0.00,979.2,9.4,12.6,23,24
2024-01-03T04:00,15.1,90,0.00,980.0,11.1,14.2,25,24
2024-01-03T05:00,16.6,84,0.00,980.3,10.9,14.3,27,28
2024-01-03T06:00,18.4,78,0.00,979.5,10.0,12.6,38,37
2024-01-03T07:00,19.6,73,0.00,978.3,8.6,10.9,33,34
2024-01-03T08:00,20.3,71,0.00,977.4,9.0,11.1,23,25
2024-01-03T09:00,20.5,70,0.00,976.6,7.8,9.8,22,24
2024-01-03T10:00,20.8,69,0.00,976.3,8.2,10.4,15,20
2024-01-03T11:00,20.5,70,0.00,976.2,8.8,11.5,9,14
2024-01-03T12:00,19.9,73,0.00,976.4,9.0,14.8,2,6
2024-01-03T13:00,16.9,83,0.00,976.9,10.5,16.2,352,356
2024-01-03T14:00,16.6,84,0.00,977.6,9.7,15.5,356,359
2024-01-03T15:00,16.4,85,0.00,978.0,7.9,14.5,360,6
2024-01-03T16:00,16.3,85,0.00,978.3,8.4,15.7,7,11
2024-01-03T17:00,16.1,85,0.00,978.3,9.5,17.5,11,14
2024-01-03T18:00,15.1,90,0.00,978.0,6.9,15.4,9,16
2024-01-03T19:00,14.8,91,0.00,977.8,4.4,12.0,9,21
2024-01-03T20:00,14.8,90,0.00,977.7,5.8,12.9,4,18
2024-01-03T21:00,15.0,88,0.00,977.6,5.9,11.0,14,19
2024-01-03T22:00,14.8,88,0.00,977.3,6.6,10.7,13,14
2024-01-03T23:00,14.7,89,0.00,977.4,8.0,12.1,10,12
2024-01-04T00:00,14.5,89,0.00,977.8,9.1,14.4,9,13
2024-01-04T01:00,14.9,89,0.00,979.3,9.9,14.8,10,14
2024-01-04T02:00,15.0,88,0.00,979.9,10.0,13.9,15,17
2024-01-04T03:00,15.4,87,0.00,980.6,9.3,12.9,16,18
2024-01-04T04:00,16.3,84,0.00,981.2,9.0,12.2,16,19
2024-01-04T05:00,17.4,80,0.00,981.2,9.2,11.8,26,27
2024-01-04T06:00,18.8,76,0.00,980.3,7.0,9.0,35,37
2024-01-04T07:00,20.1,68,0.00,979.0,3.4,4.4,32,35
2024-01-04T08:00,20.9,62,0.00,977.9,4.0,4.9,10,17
2024-01-04T09:00,21.6,57,0.00,977.0,4.5,5.4,14,20
2024-01-04T10:00,21.6,55,0.00,976.8,6.3,7.7,24,28
2024-01-04T11:00,21.0,57,0.00,976.4,8.9,11.4,21,24
2024-01-04T12:00,18.9,67,0.00,976.4,10.1,19.5,360,4
2024-01-04T13:00,16.2,80,0.00,976.9,9.7,21.0,358,6
2024-01-04T14:00,15.5,83,0.00,977.3,9.4,21.4,360,7
2024-01-04T15:00,15.0,84,0.00,978.0,8.7,19.4,355,360
2024-01-04T16:00,15.6,79,0.00,978.9,10.9,21.3,17,19
2024-01-04T17:00,15.1,81,0.00,978.7,11.3,20.2,27,31
2024-01-04T18:00,15.1,82,0.00,978.1,10.5,20.5,22,28
2024-01-04T19:00,14.9,83,0.00,977.8,9.4,19.0,18,25
2024-01-04T20:00,14.8,83,0.00,977.6,8.0,18.7,10,23
2024-01-04T21:00,14.6,85,0.00,977.4,6.8,15.3,3,24
