latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.678381,92.58563,74.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,11.4,0.00,88,1007.1,2.7,5.2,23,106
2024-01-01T01:00,11.5,0.00,88,1008.1,6.0,7.2,73,117
2024-01-01T02:00,14.3,0.00,73,1008.9,2.5,4.6,82,135
2024-01-01T03:00,16.5,0.00,74,1009.6,1.1,1.6,72,117
2024-01-01T04:00,18.6,0.00,74,1009.7,1.9,2.4,112,117
2024-01-01T05:00,21.0,0.00,65,1008.9,2.8,3.3,130,131
2024-01-01T06:00,22.8,0.00,59,1007.4,2.7,3.2,157,153
2024-01-01T07:00,23.8,0.00,57,1006.0,1.1,1.5,180,166
2024-01-01T08:00,24.4,0.00,54,1004.8,1.5,1.5,14,14
2024-01-01T09:00,24.6,0.00,53,1004.2,1.9,2.6,22,34
2024-01-01T10:00,23.7,0.00,64,1003.9,2.0,4.3,45,48
2024-01-01T11:00,19.9,0.00,72,1004.3,7.8,8.4,34,50
2024-01-01T12:00,19.3,0.00,70,1005.1,6.4,11.5,43,58
2024-01-01T13:00,16.9,0.00,82,1005.8,5.8,6.5,22,56
2024-01-01T14:00,16.4,0.00,84,1006.4,4.0,3.6,10,84
2024-01-01T15:00,15.7,0.00,86,1006.8,4.3,2.7,5,67
2024-01-01T16:00,15.3,0.00,87,1007.0,4.9,4.2,343,20
2024-01-01T17:00,15.2,0.00,86,1006.9,3.2,2.3,333,51
2024-01-01T18:00,16.3,0.00,81,1006.9,3.6,3.9,37,112
2024-01-01T19:00,14.1,0.00,90,1006.6,3.6,1.9,6,112
2024-01-01T20:00,13.8,0.00,92,1006.5,5.5,7.0,23,55
2024-01-01T21:00,13.0,0.00,94,1006.4,6.1,10.3,28,65
2024-01-01T22:00,12.6,0.00,94,1006.4,4.9,10.5,36,74
2024-01-01T23:00,12.5,0.00,93,1006.6,4.8,10.9,48,84
2024-01-02T00:00,12.5,0.00,93,1007.3,5.7,10.5,55,84
2024-01-02T01:00,12.0,0.00,87,1008.3,6.5,11.7,87,101
2024-01-02T02:00,14.7,0.00,73,1009.2,6.1,10.8,87,111
2024-01-02T03:00,17.6,0.00,68,1010.0,2.5,7.2,98,117
2024-01-02T04:00,20.0,0.00,66,1010.0,2.5,3.6,90,90
2024-01-02T05:00,21.9,0.00,60,1008.7,3.6,4.7,96,99
2024-01-02T06:00,23.3,0.00,57,1007.3,4.0,5.0,117,111
2024-01-02T07:00,24.3,0.00,54,1005.9,4.8,6.0,117,115
2024-01-02T08:00,24.7,0.00,50,1004.9,5.1,6.1,94,93
2024-01-02T09:00,24.8,0.00,47,1004.4,5.8,7.6,68,71
2024-01-02T10:00,24.0,0.00,52,1004.2,4.3,8.4,48,50
2024-01-02T11:00,21.1,0.00,62,1004.3,6.4,7.4,27,43
2024-01-02T12:00,18.5,0.00,71,1005.2,7.1,8.0,30,54
2024-01-02T13:00,18.1,0.00,71,1006.1,5.4,9.0,20,29
2024-01-02T14:00,17.8,0.00,66,1006.6,7.9,14.6,43,52
2024-01-02T15:00,17.6,0.00,67,1007.0,8.3,16.6,56,77
2024-01-02T16:00,16.9,0.00,75,1007.4,6.9,15.7,51,79
2024-01-02T17:00,16.0,0.00,81,1007.3,6.9,15.2,51,83
2024-01-02T18:00,14.7,0.00,86,1007.2,8.2,13.0,41,84
2024-01-02T19:00,13.9,0.00,86,1007.0,6.3,10.0,13,69
2024-01-02T20:00,13.6,0.00,82,1006.8,5.4,8.7,356,38
2024-01-02T21:00,12.9,0.00,79,1006.5,6.1,9.6,360,20
2024-01-02T22:00,12.2,0.00,79,1006.5,4.8,9.0,13,37
2024-01-02T23:00,11.7,0.00,80,1006.6,6.0,7.9,17,60
2024-01-03T00:00,11.7,0.00,80,1007.1,5.3,7.2,28,96
