latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.217924,82.62766,382.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-01-01T00:00,11.3,100,0.00,971.8,2.3,2.3,252,198
2024-01-01T01:00,11.6,100,0.00,973.1,2.9,4.0,240,190
2024-01-01T02:00,12.2,99,0.00,973.5,1.4,1.8,270,191
2024-01-01T03:00,13.7,98,0.00,974.5,1.8,1.6,169,153
2024-01-01T04:00,16.3,86,0.00,975.5,2.9,3.3,150,139
2024-01-01T05:00,18.8,72,0.00,975.4,2.6,2.6,146,146
2024-01-01T06:00,20.6,64,0.00,974.5,1.5,1.5,135,135
2024-01-01T07:00,21.8,60,0.00,973.2,1.5,1.6,76,63
2024-01-01T08:00,22.5,57,0.00,972.3,2.0,2.3,45,39
2024-01-01T09:00,22.8,55,0.00,971.6,2.8,3.4,40,32
2024-01-01T10:00,22.6,55,0.00,971.2,3.1,3.6,54,53
2024-01-01T11:00,21.5,62,0.00,971.2,3.4,5.7,72,72
2024-01-01T12:00,18.2,74,0.00,971.0,6.1,11.4,45,55
2024-01-01T13:00,16.0,80,0.00,971.6,6.1,13.4,40,59
2024-01-01T14:00,14.8,86,0.00,971.9,5.8,12.8,30,52
2024-01-01T15:00,14.0,89,0.00,972.4,5.6,13.2,27,55
2024-01-01T16:00,13.5,90,0.00,972.6,5.5,12.9,32,63
2024-01-01T17:00,13.1,92,0.00,972.6,6.9,11.1,39,77
2024-01-01T18:00,12.9,91,0.00,972.4,6.1,10.5,40,86
2024-01-01T19:00,12.5,91,0.00,971.8,6.9,10.5,51,98
2024-01-01T20:00,12.0,92,0.00,971.5,7.9,10.1,66,107
2024-01-01T21:00,11.9,91,0.00,971.0,6.9,9.3,62,106
2024-01-01T22:00,11.5,92,0.00,971.0,7.2,9.0,53,95
2024-01-01T23:00,11.8,93,0.00,970.9,4.6,10.8,51,86
2024-01-02T00:00,11.5,95,0.00,971.2,5.2,11.5,56,92
2024-01-02T01:00,11.2,96,0.00,972.2,6.4,12.4,74,100
2024-01-02T02:00,12.8,92,0.00,973.1,8.2,13.5,113,119
2024-01-02T03:00,15.6,85,0.00,974.2,6.9,12.3,133,128
2024-01-02T04:00,17.9,75,0.00,974.7,6.9,8.9,133,130
2024-01-02T05:00,20.0,67,0.00,974.2,7.1,8.7,131,128
2024-01-02T06:00,21.6,61,0.00,973.2,6.5,7.8,124,124
2024-01-02T07:00,22.7,57,0.00,972.1,5.2,5.8,115,112
2024-01-02T08:00,23.5,56,0.00,971.2,4.0,4.5,80,76
2024-01-02T09:00,23.8,56,0.00,970.7,4.3,5.1,42,39
2024-01-02T10:00,23.4,57,0.00,970.3,6.2,6.9,54,51
2024-01-02T11:00,22.2,63,0.00,970.3,7.2,11.7,53,56
2024-01-02T12:00,19.2,75,0.00,970.4,7.5,17.3,35,43
2024-01-02T13:00,17.9,80,0.00,971.3,7.6,18.4,31,40
2024-01-02T14:00,16.8,84,0.00,971.7,8.6,19.2,22,34
2024-01-02T15:00,15.8,86,0.00,972.0,9.6,20.2,20,35
2024-01-02T16:00,14.8,90,0.00,972.2,8.2,18.9,29,50
2024-01-02T17:00,13.9,94,0.00,972.3,6.0,15.5,57,86
2024-01-02T18:00,14.0,93,0.00,971.9,6.6,17.2,81,106
2024-01-02T19:00,14.0,93,0.00,971.6,7.0,16.7,78,104
2024-01-02T20:00,13.7,94,0.00,971.3,6.5,16.5,93,110
2024-01-02T21:00,13.6,95,0.00,970.9,6.8,16.3,93,112
2024-01-02T22:00,13.7,96,0.00,970.7,6.7,15.6,106,119
2024-01-02T23:00,13.4,97,0.00,970.5,6.1,14.8,90,113
2024-01-03T00:00,13.4,97,0.00,970.8,7.6,16.5,82,101
2024-01-03T01:00,12.9,97,0.00,971.7,7.8,18.4,77,96
2024-01-03T02:00,13.6,94,0.00,972.5,10.7,18.8,76,93
2024-01-03T03:00,16.0,85,0.00,973.8,9.4,18.8,94,102
2024-01-03T04:00,18.2,77,0.00,974.4,9.7,13.4,105,104
2024-01-03T05:00,20.1,70,0.00,974.1,10.4,13.4,104,104
2024-01-03T06:00,21.8,63,0.00,973.3,10.4,12.8,104,101
2024-01-03T07:00,23.0,59,0.00,971.8,9.5,11.7,101,99
2024-01-03T08:00,23.8,56,0.00,970.7,8.4,10.5,100,98
2024-01-03T09:00,24.1,55,0.00,970.0,7.3,9.1,99,99
2024-01-03T10:00,23.7,57,0.00,970.0,7.2,9.2,63,64
2024-01-03T11:00,22.5,63,0.00,970.1,6.4,12.2,27,34
2024-01-03T12:00,20.3,71,0.00,970.1,8.1,18.4,32,42
2024-01-03T13:00,17.6,84,0.00,970.3,10.5,22.9,16,26
2024-01-03T14:00,17.2,89,0.00,970.6,9.3,20.0,28,39
2024-01-03T15:00,17.0,91,0.00,970.8,7.2,16.9,37,63
2024-01-03T16:00,16.1,95,0.00,971.3,6.4,13.0,52,87
2024-01-03T17:00,15.8,95,0.00,971.1,7.2,11.3,87,117
2024-01-03T18:00,16.2,94,0.00,970.8,6.3,9.8,114,126
2024-01-03T19:00,15.8,96,0.00,970.9,5.9,12.5,133,147
2024-01-03T20:00,15.6,96,0.00,970.6,5.1,9.7,45,92
2024-01-03T21:00,15.0,98,0.00,970.0,4.7,10.0,58,105
2024-01-03T22:00,14.5,98,0.00,970.1,4.8,11.5,48,86
2024-01-03T23:00,14.1,99,0.00,970.3,6.4,12.8,38,74
2024-01-04T00:00,14.2,100,0.00,970.9,5.4,10.7,37,78
2024-01-04T01:00,14.3,100,0.00,972.2,5.9,6.5,47,93
2024-01-04T02:00,14.8,99,0.00,972.8,5.2,7.6,78,115
