city,latitude,longitude,datetimeUtc,Temperature,Humidity,Wind Speed,Wind Direction
Ahmedabad,23.020509,72.579261,2025-02-25T20:00,26.1,30,9.6,60
Ahmedabad,23.020509,72.579261,2025-02-25T21:00,25.4,31,9.9,53
Ahmedabad,23.020509,72.579261,2025-02-25T22:00,24.5,33,10.2,49
Ahmedabad,23.020509,72.579261,2025-02-25T23:00,23.8,35,9.9,61
Ahmedabad,23.020509,72.579261,2025-02-26T00:00,23.2,37,9.9,63
Ahmedabad,23.020509,72.579261,2025-02-26T01:00,22.9,39,10.4,73
Ahmedabad,23.020509,72.579261,2025-02-26T02:00,22.6,39,10.6,71
Ahmedabad,23.020509,72.579261,2025-02-26T03:00,23.5,37,9.3,72
Ahmedabad,23.020509,72.579261,2025-02-26T04:00,25.9,32,7.2,78
Ahmedabad,23.020509,72.579261,2025-02-26T05:00,28.7,29,8.1,87
Ahmedabad,23.020509,72.579261,2025-02-26T06:00,31.1,26,8.3,92
Ahmedabad,23.020509,72.579261,2025-02-26T07:00,33.2,22,8,104
Ahmedabad,23.020509,72.579261,2025-02-26T08:00,34.7,20,8.1,118
Ahmedabad,23.020509,72.579261,2025-02-26T09:00,35.5,18,7.6,121
Ahmedabad,23.020509,72.579261,2025-02-26T10:00,35.8,17,6,127
Ahmedabad,23.020509,72.579261,2025-02-26T11:00,35.8,17,4.4,142
Ahmedabad,23.020509,72.579261,2025-02-26T12:00,35.5,18,3.1,149
Ahmedabad,23.020509,72.579261,2025-02-26T13:00,34.5,20,5.7,229
Ahmedabad,23.020509,72.579261,2025-02-26T14:00,32.7,25,7,282
Ahmedabad,23.020509,72.579261,2025-02-26T15:00,31.5,28,6.5,309
Ahmedabad,23.020509,72.579261,2025-02-26T16:00,30.9,29,5.4,356
Ahmedabad,23.020509,72.579261,2025-02-26T17:00,30,30,5.1,10
Ahmedabad,23.020509,72.579261,2025-02-26T18:00,28.7,34,6.3,345
Ahmedabad,23.020509,72.579261,2025-02-26T19:00,27.8,36,5.3,38
Ahmedabad,23.020509,72.579261,2025-02-26T20:00,26.7,38,8.2,50
Ahmedabad,23.020509,72.579261,2025-02-26T21:00,25.9,37,8,44
Ahmedabad,23.020509,72.579261,2025-02-26T22:00,25.2,36,8,48
Ahmedabad,23.020509,72.579261,2025-02-26T23:00,24.5,36,8.5,63
Ahmedabad,23.020509,72.579261,2025-02-27T00:00,24,37,8.3,79
Ahmedabad,23.020509,72.579261,2025-02-27T01:00,23.7,40,8.3,92
Ahmedabad,23.020509,72.579261,2025-02-27T02:00,23.6,39,8.8,105
Ahmedabad,23.020509,72.579261,2025-02-27T03:00,25,36,5.4,130
Ahmedabad,23.020509,72.579261,2025-02-27T04:00,27.6,32,3.1,144
Ahmedabad,23.020509,72.579261,2025-02-27T05:00,30.2,28,3.4,180
Ahmedabad,23.020509,72.579261,2025-02-27T06:00,32.3,26,4.2,211
Ahmedabad,23.020509,72.579261,2025-02-27T07:00,34,24,5.8,219
Ahmedabad,23.020509,72.579261,2025-02-27T08:00,35.2,22,6.4,218
Ahmedabad,23.020509,72.579261,2025-02-27T09:00,35.8,20,6.9,227
Ahmedabad,23.020509,72.579261,2025-02-27T10:00,36,20,7.5,233
Ahmedabad,23.020509,72.579261,2025-02-27T11:00,36,20,8.2,241
Ahmedabad,23.020509,72.579261,2025-02-27T12:00,35.5,20,9.2,247
Ahmedabad,23.020509,72.579261,2025-02-27T13:00,35,22,7.8,261
Ahmedabad,23.020509,72.579261,2025-02-27T14:00,33.7,24,4.9,253
Ahmedabad,23.020509,72.579261,2025-02-27T15:00,32.5,26,3.7,231
Ahmedabad,23.020509,72.579261,2025-02-27T16:00,31.5,29,5.9,227
Ahmedabad,23.020509,72.579261,2025-02-27T17:00,30.4,31,5.4,230
Ahmedabad,23.020509,72.579261,2025-02-27T18:00,29.6,33,6.5,242
Ahmedabad,23.020509,72.579261,2025-02-27T19:00,28.7,33,8.4,285
Ahmedabad,23.020509,72.579261,2025-02-27T20:00,27.8,33,8.6,285
Ahmedabad,23.020509,72.579261,2025-02-27T21:00,26.5,33,9.2,281
Ahmedabad,23.020509,72.579261,2025-02-27T22:00,25.5,33,8.3,270
Ahmedabad,23.020509,72.579261,2025-02-27T23:00,24.6,35,8.6,278
Ahmedabad,23.020509,72.579261,2025-02-28T00:00,24,37,9.1,292
Ahmedabad,23.020509,72.579261,2025-02-28T01:00,24.1,42,9.8,296
Ahmedabad,23.020509,72.579261,2025-02-28T02:00,23.5,45,9.8,305
Ahmedabad,23.020509,72.579261,2025-02-28T03:00,24.1,44,6.7,306
Ahmedabad,23.020509,72.579261,2025-02-28T04:00,26,40,4.9,298
Ahmedabad,23.020509,72.579261,2025-02-28T05:00,28.4,36,3.9,294
Ahmedabad,23.020509,72.579261,2025-02-28T06:00,31,26,4.6,296
Ahmedabad,23.020509,72.579261,2025-02-28T07:00,32.8,20,5.7,294
Ahmedabad,23.020509,72.579261,2025-02-28T08:00,34.1,17,6.2,282
Ahmedabad,23.020509,72.579261,2025-02-28T09:00,35,15,7.4,257
Ahmedabad,23.020509,72.579261,2025-02-28T10:00,35.2,13,10.2,247
Ahmedabad,23.020509,72.579261,2025-02-28T11:00,34.7,14,11,244
Ahmedabad,23.020509,72.579261,2025-02-28T12:00,34.2,17,10.6,246
Ahmedabad,23.020509,72.579261,2025-02-28T13:00,33.2,21,9.1,260
Ahmedabad,23.020509,72.579261,2025-02-28T14:00,32.2,25,9.3,260
Ahmedabad,23.020509,72.579261,2025-02-28T15:00,31.2,28,9.2,267
Ahmedabad,23.020509,72.579261,2025-02-28T16:00,30.5,31,8.7,277
Ahmedabad,23.020509,72.579261,2025-02-28T17:00,29.7,34,9.2,273
Ahmedabad,23.020509,72.579261,2025-02-28T18:00,28.2,38,9.8,283
Ahmedabad,23.020509,72.579261,2025-02-28T19:00,26.8,41,8.2,289
Ahmedabad,23.020509,72.579261,2025-02-28T20:00,26,45,7.5,287
Ahmedabad,23.020509,72.579261,2025-02-28T21:00,25.1,49,8.1,282
Ahmedabad,23.020509,72.579261,2025-02-28T22:00,24.4,55,8.5,287
Ahmedabad,23.020509,72.579261,2025-02-28T23:00,23.8,61,9.3,298
Ahmedabad,23.020509,72.579261,2025-03-01T00:00,23.3,65,9.5,303
Ahmedabad,23.020509,72.579261,2025-03-01T01:00,23,69,8.7,308
Ahmedabad,23.020509,72.579261,2025-03-01T02:00,22.6,69,8.2,310
Ahmedabad,23.020509,72.579261,2025-03-01T03:00,23.5,64,6.2,314
Ahmedabad,23.020509,72.579261,2025-03-01T04:00,25.6,53,7.4,317
Ahmedabad,23.020509,72.579261,2025-03-01T05:00,28,42,9,317
Ahmedabad,23.020509,72.579261,2025-03-01T06:00,30.1,33,9.3,319
Ahmedabad,23.020509,72.579261,2025-03-01T07:00,31.8,26,10,319
Ahmedabad,23.020509,72.579261,2025-03-01T08:00,32.8,24,10.2,318
Ahmedabad,23.020509,72.579261,2025-03-01T09:00,33.5,22,10.1,311
Ahmedabad,23.020509,72.579261,2025-03-01T10:00,33.9,20,9.5,306
Ahmedabad,23.020509,72.579261,2025-03-01T11:00,34,20,8.6,303
Ahmedabad,23.020509,72.579261,2025-03-01T12:00,33.7,19,7.9,300
Ahmedabad,23.020509,72.579261,2025-03-01T13:00,32.5,22,8.6,278
Ahmedabad,23.020509,72.579261,2025-03-01T14:00,31.5,25,7.6,274
Ahmedabad,23.020509,72.579261,2025-03-01T15:00,30.5,27,6.6,286
Ahmedabad,23.020509,72.579261,2025-03-01T16:00,29.1,31,8,295
Ahmedabad,23.020509,72.579261,2025-03-01T17:00,28.2,33,9.4,300
Ahmedabad,23.020509,72.579261,2025-03-01T18:00,27.2,34,9.1,321
Ahmedabad,23.020509,72.579261,2025-03-01T19:00,26.3,35,8.4,323
Ahmedabad,23.020509,72.579261,2025-03-01T20:00,25.5,37,8.3,327
Ahmedabad,23.020509,72.579261,2025-03-01T21:00,24.9,39,8.8,327
Ahmedabad,23.020509,72.579261,2025-03-01T22:00,24.2,42,8,322
Ahmedabad,23.020509,72.579261,2025-03-01T23:00,23.4,45,7.6,317
Ahmedabad,23.020509,72.579261,2025-03-02T00:00,22.9,47,6.7,314
Ahmedabad,23.020509,72.579261,2025-03-02T01:00,23.1,52,7.1,313
Ahmedabad,23.020509,72.579261,2025-03-02T02:00,22.8,53,7.3,314
Ahmedabad,23.020509,72.579261,2025-03-02T03:00,23.7,50,6.5,318
Ahmedabad,23.020509,72.579261,2025-03-02T04:00,25.8,43,6.7,326
Ahmedabad,23.020509,72.579261,2025-03-02T05:00,28.3,37,5.5,333
Ahmedabad,23.020509,72.579261,2025-03-02T06:00,30.5,30,5.8,338
Ahmedabad,23.020509,72.579261,2025-03-02T07:00,31.7,25,5.1,309
Ahmedabad,23.020509,72.579261,2025-03-02T08:00,32.5,23,5.5,293
Ahmedabad,23.020509,72.579261,2025-03-02T09:00,33,22,5.3,280
Ahmedabad,23.020509,72.579261,2025-03-02T10:00,33.3,22,5.2,286
Ahmedabad,23.020509,72.579261,2025-03-02T11:00,33.2,22,6.5,304
Ahmedabad,23.020509,72.579261,2025-03-02T12:00,32.8,22,7.4,309
Ahmedabad,23.020509,72.579261,2025-03-02T13:00,32,23,4.8,281
Ahmedabad,23.020509,72.579261,2025-03-02T14:00,30.8,26,5.1,228
Ahmedabad,23.020509,72.579261,2025-03-02T15:00,30,27,6.7,256
Ahmedabad,23.020509,72.579261,2025-03-02T16:00,29,29,7.4,276
Ahmedabad,23.020509,72.579261,2025-03-02T17:00,27.9,33,7.4,274
Ahmedabad,23.020509,72.579261,2025-03-02T18:00,27,36,7.6,269
Ahmedabad,23.020509,72.579261,2025-03-02T19:00,26.4,40,9.7,273
Ahmedabad,23.020509,72.579261,2025-03-02T20:00,25.8,41,10.6,288
Ahmedabad,23.020509,72.579261,2025-03-02T21:00,25,42,10.5,297
Ahmedabad,23.020509,72.579261,2025-03-02T22:00,24.2,43,10.5,305
Ahmedabad,23.020509,72.579261,2025-03-02T23:00,23.6,45,11.5,318
Ahmedabad,23.020509,72.579261,2025-03-03T00:00,23.1,48,11.2,330
Ahmedabad,23.020509,72.579261,2025-03-03T01:00,22.9,51,8.9,333
Ahmedabad,23.020509,72.579261,2025-03-03T02:00,22.6,52,6.8,328
Ahmedabad,23.020509,72.579261,2025-03-03T03:00,23.8,49,3.1,310
Ahmedabad,23.020509,72.579261,2025-03-03T04:00,25.9,43,4.1,322
Ahmedabad,23.020509,72.579261,2025-03-03T05:00,28,38,4.4,328
Ahmedabad,23.020509,72.579261,2025-03-03T06:00,30.1,33,4.5,323
Ahmedabad,23.020509,72.579261,2025-03-03T07:00,31.8,29,5,308
Ahmedabad,23.020509,72.579261,2025-03-03T08:00,33.1,26,6.7,306
Ahmedabad,23.020509,72.579261,2025-03-03T09:00,34,23,6.8,312
Ahmedabad,23.020509,72.579261,2025-03-03T10:00,34.3,21,7.1,315
Ahmedabad,23.020509,72.579261,2025-03-03T11:00,34.3,20,6.6,317
Ahmedabad,23.020509,72.579261,2025-03-03T12:00,34.1,19,6,314
Ahmedabad,23.020509,72.579261,2025-03-03T13:00,33.1,19,6.2,300
Ahmedabad,23.020509,72.579261,2025-03-03T14:00,31.8,22,5.8,279
Ahmedabad,23.020509,72.579261,2025-03-03T15:00,30.6,24,6.7,286
Ahmedabad,23.020509,72.579261,2025-03-03T16:00,29.7,25,7.2,270
Ahmedabad,23.020509,72.579261,2025-03-03T17:00,28.8,27,8.3,270
Ahmedabad,23.020509,72.579261,2025-03-03T18:00,28,30,8.4,295
Ahmedabad,23.020509,72.579261,2025-03-03T19:00,27.1,31,10.5,297
Ahmedabad,23.020509,72.579261,2025-03-03T20:00,26,34,12.6,297
Ahmedabad,23.020509,72.579261,2025-03-03T21:00,24.8,42,12.4,300
Ahmedabad,23.020509,72.579261,2025-03-03T22:00,23.7,49,12.2,307
Ahmedabad,23.020509,72.579261,2025-03-03T23:00,23.2,56,12.4,313
Ahmedabad,23.020509,72.579261,2025-03-04T00:00,23,58,12.7,317
Ahmedabad,23.020509,72.579261,2025-03-04T01:00,23.2,55,11.5,325
Ahmedabad,23.020509,72.579261,2025-03-04T02:00,22.7,53,10.1,329
Ahmedabad,23.020509,72.579261,2025-03-04T03:00,23.5,46,8.5,339
Ahmedabad,23.020509,72.579261,2025-03-04T04:00,25.4,37,9.2,356
Ahmedabad,23.020509,72.579261,2025-03-04T05:00,27.7,30,9.7,357
Ahmedabad,23.020509,72.579261,2025-03-04T06:00,29.9,23,11.4,356
Ahmedabad,23.020509,72.579261,2025-03-04T07:00,31.2,19,12.5,349
Ahmedabad,23.020509,72.579261,2025-03-04T08:00,32,16,12.9,347
Ahmedabad,23.020509,72.579261,2025-03-04T09:00,32.4,15,13.3,344
Ahmedabad,23.020509,72.579261,2025-03-04T10:00,32.3,14,14,337
Ahmedabad,23.020509,72.579261,2025-03-04T11:00,31.9,12,14.8,339
Ahmedabad,23.020509,72.579261,2025-03-04T12:00,31,9,15.8,339
Ahmedabad,23.020509,72.579261,2025-03-04T13:00,30,13,12.4,324
Ahmedabad,23.020509,72.579261,2025-03-04T14:00,28.2,14,13.7,330
Ahmedabad,23.020509,72.579261,2025-03-04T15:00,27,14,12.6,343
Ahmedabad,23.020509,72.579261,2025-03-04T16:00,25.5,14,12.5,352
Ahmedabad,23.020509,72.579261,2025-03-04T17:00,24.4,13,12.8,355
Ahmedabad,23.020509,72.579261,2025-03-04T18:00,23.5,11,12.6,5
Ahmedabad,23.020509,72.579261,2025-03-04T19:00,22.6,10,11.5,27
Ahmedabad,23.020509,72.579261,2025-03-04T20:00,22,9,12.2,28
Ahmedabad,23.020509,72.579261,2025-03-04T21:00,21,10,12.4,28
Ahmedabad,23.020509,72.579261,2025-03-04T22:00,20.1,11,12.7,25
Ahmedabad,23.020509,72.579261,2025-03-04T23:00,19.4,11,13.2,26
Delhi,28.56789,77.250515,2025-02-18T00:00,16.8,73,1.9,311
Delhi,28.56789,77.250515,2025-02-18T01:00,16.6,76,1.8,270
Delhi,28.56789,77.250515,2025-02-18T02:00,16.8,74,3.7,241
Delhi,28.56789,77.250515,2025-02-18T03:00,18.8,65,5.4,264
Delhi,28.56789,77.250515,2025-02-18T04:00,20.1,60,5,257
Delhi,28.56789,77.250515,2025-02-18T05:00,21.9,53,5.4,249
Delhi,28.56789,77.250515,2025-02-18T06:00,23.2,48,10.3,257
Delhi,28.56789,77.250515,2025-02-18T07:00,23.9,43,8.5,275
Delhi,28.56789,77.250515,2025-02-18T08:00,25.2,32,7.3,281
Delhi,28.56789,77.250515,2025-02-18T09:00,26.6,26,7.6,285
Delhi,28.56789,77.250515,2025-02-18T10:00,26.8,24,8,284
Delhi,28.56789,77.250515,2025-02-18T11:00,26.4,24,8.3,283
Delhi,28.56789,77.250515,2025-02-18T12:00,25.4,26,7.3,280
Delhi,28.56789,77.250515,2025-02-18T13:00,23.5,35,4.8,318
Delhi,28.56789,77.250515,2025-02-18T14:00,22.2,45,4.1,311
Delhi,28.56789,77.250515,2025-02-18T15:00,21.5,51,4,300
Delhi,28.56789,77.250515,2025-02-18T16:00,20.9,54,2.4,297
Delhi,28.56789,77.250515,2025-02-18T17:00,19.8,58,4.6,309
Delhi,28.56789,77.250515,2025-02-18T18:00,19.1,59,5.1,309
Delhi,28.56789,77.250515,2025-02-18T19:00,18.5,59,5.4,296
Delhi,28.56789,77.250515,2025-02-18T20:00,17.7,59,5.6,295
Delhi,28.56789,77.250515,2025-02-18T21:00,16.8,61,5.1,293
Delhi,28.56789,77.250515,2025-02-18T22:00,16.1,64,5.4,284
Delhi,28.56789,77.250515,2025-02-18T23:00,15.6,65,5.8,290
Delhi,28.56789,77.250515,2025-02-19T00:00,15.1,66,5.5,289
Delhi,28.56789,77.250515,2025-02-19T01:00,14.6,72,4.9,278
Delhi,28.56789,77.250515,2025-02-19T02:00,14.9,71,5.9,270
Delhi,28.56789,77.250515,2025-02-19T03:00,16.5,65,6.1,272
Delhi,28.56789,77.250515,2025-02-19T04:00,19.6,52,4,278
Delhi,28.56789,77.250515,2025-02-19T05:00,22.5,41,4.2,275
Delhi,28.56789,77.250515,2025-02-19T06:00,24.9,31,5.3,278
Delhi,28.56789,77.250515,2025-02-19T07:00,26.4,25,5.8,265
Delhi,28.56789,77.250515,2025-02-19T08:00,27.1,23,6.3,250
Delhi,28.56789,77.250515,2025-02-19T09:00,27.5,22,7.2,242
Delhi,28.56789,77.250515,2025-02-19T10:00,27.6,23,8.9,241
Delhi,28.56789,77.250515,2025-02-19T11:00,26.9,25,9.6,242
Delhi,28.56789,77.250515,2025-02-19T12:00,26,29,8.2,241
Delhi,28.56789,77.250515,2025-02-19T13:00,24.9,31,4.4,263
Delhi,28.56789,77.250515,2025-02-19T14:00,24,37,3.3,338
Delhi,28.56789,77.250515,2025-02-19T15:00,22.9,40,3.8,8
Delhi,28.56789,77.250515,2025-02-19T16:00,22.1,44,6.5,208
Delhi,28.56789,77.250515,2025-02-19T17:00,21,51,7.4,227
Delhi,28.56789,77.250515,2025-02-19T18:00,19.4,64,3.3,276
Delhi,28.56789,77.250515,2025-02-19T19:00,18.9,66,3.9,236
Delhi,28.56789,77.250515,2025-02-19T20:00,18.2,71,6.9,298
Delhi,28.56789,77.250515,2025-02-19T21:00,17.4,75,12.2,347
Delhi,28.56789,77.250515,2025-02-19T22:00,16.6,78,9,331
Delhi,28.56789,77.250515,2025-02-19T23:00,16,84,10.7,48
Delhi,28.56789,77.250515,2025-02-20T00:00,15.1,81,12.1,46
Delhi,28.56789,77.250515,2025-02-20T01:00,16,90,8.8,109
Delhi,28.56789,77.250515,2025-02-20T02:00,16.1,84,8.7,85
Delhi,28.56789,77.250515,2025-02-20T03:00,17.6,75,8.8,94
Delhi,28.56789,77.250515,2025-02-20T04:00,19.5,68,10.3,77
Delhi,28.56789,77.250515,2025-02-20T05:00,20.3,66,11.2,90
Delhi,28.56789,77.250515,2025-02-20T06:00,20.9,59,11.1,110
Delhi,28.56789,77.250515,2025-02-20T07:00,21.4,60,13.6,73
Delhi,28.56789,77.250515,2025-02-20T08:00,22.6,54,15.5,103
Delhi,28.56789,77.250515,2025-02-20T09:00,23.5,47,15.6,120
Delhi,28.56789,77.250515,2025-02-20T10:00,23.7,46,15.5,118
Delhi,28.56789,77.250515,2025-02-20T11:00,23.2,48,13.3,118
Delhi,28.56789,77.250515,2025-02-20T12:00,21.8,53,14.1,109
Delhi,28.56789,77.250515,2025-02-20T13:00,20.6,64,12.5,131
Delhi,28.56789,77.250515,2025-02-20T14:00,19.6,72,13.1,120
Delhi,28.56789,77.250515,2025-02-20T15:00,19,73,9.4,97
Delhi,28.56789,77.250515,2025-02-20T16:00,15.7,90,14.6,27
Delhi,28.56789,77.250515,2025-02-20T17:00,16.2,89,7.7,65
Delhi,28.56789,77.250515,2025-02-20T18:00,16,88,8.6,70
Delhi,28.56789,77.250515,2025-02-20T19:00,15.6,88,9.6,53
Delhi,28.56789,77.250515,2025-02-20T20:00,15.1,90,6.3,51
Delhi,28.56789,77.250515,2025-02-20T21:00,14.9,91,6.1,60
Delhi,28.56789,77.250515,2025-02-20T22:00,14.4,94,5.6,63
Delhi,28.56789,77.250515,2025-02-20T23:00,14.2,93,5.9,90
Delhi,28.56789,77.250515,2025-02-21T00:00,14.1,92,5.9,102
Delhi,28.56789,77.250515,2025-02-21T01:00,14,92,4,60
Delhi,28.56789,77.250515,2025-02-21T02:00,14.2,92,3.1,45
Delhi,28.56789,77.250515,2025-02-21T03:00,15.6,86,1.5,54
Delhi,28.56789,77.250515,2025-02-21T04:00,17.8,77,0.8,45
Delhi,28.56789,77.250515,2025-02-21T05:00,20,69,0.4,207
Delhi,28.56789,77.250515,2025-02-21T06:00,21.9,60,1.6,207
Delhi,28.56789,77.250515,2025-02-21T07:00,23.2,54,2.3,231
Delhi,28.56789,77.250515,2025-02-21T08:00,24.1,52,1.8,294
Delhi,28.56789,77.250515,2025-02-21T09:00,24.7,49,3.5,309
Delhi,28.56789,77.250515,2025-02-21T10:00,24.8,48,5.9,320
Delhi,28.56789,77.250515,2025-02-21T11:00,24.1,48,8.8,317
Delhi,28.56789,77.250515,2025-02-21T12:00,22.6,56,9.7,318
Delhi,28.56789,77.250515,2025-02-21T13:00,21.3,63,10.3,325
Delhi,28.56789,77.250515,2025-02-21T14:00,20.5,68,9,329
Delhi,28.56789,77.250515,2025-02-21T15:00,19.6,74,7.7,329
Delhi,28.56789,77.250515,2025-02-21T16:00,18.6,79,6.8,323
Delhi,28.56789,77.250515,2025-02-21T17:00,17.9,82,7,312
Delhi,28.56789,77.250515,2025-02-21T18:00,17.2,84,7.7,300
Delhi,28.56789,77.250515,2025-02-21T19:00,16.5,86,8.8,298
Delhi,28.56789,77.250515,2025-02-21T20:00,15.9,86,9.2,303
Delhi,28.56789,77.250515,2025-02-21T21:00,15.2,87,8.1,305
Delhi,28.56789,77.250515,2025-02-21T22:00,14.6,88,8.6,303
Delhi,28.56789,77.250515,2025-02-21T23:00,14.2,89,9.2,301
Delhi,28.56789,77.250515,2025-02-22T00:00,13.8,90,9.1,304
Delhi,28.56789,77.250515,2025-02-22T01:00,13.7,92,8.4,298
Delhi,28.56789,77.250515,2025-02-22T02:00,13.6,91,8.9,291
Delhi,28.56789,77.250515,2025-02-22T03:00,15,84,7.2,292
Delhi,28.56789,77.250515,2025-02-22T04:00,17,74,7.7,301
Delhi,28.56789,77.250515,2025-02-22T05:00,19.4,63,7.3,306
Delhi,28.56789,77.250515,2025-02-22T06:00,21.4,52,8.1,302
Delhi,28.56789,77.250515,2025-02-22T07:00,22.8,45,9.3,297
Delhi,28.56789,77.250515,2025-02-22T08:00,23.5,41,10.8,298
Delhi,28.56789,77.250515,2025-02-22T09:00,23.6,38,10.9,301
Delhi,28.56789,77.250515,2025-02-22T10:00,23.6,38,11.3,301
Delhi,28.56789,77.250515,2025-02-22T11:00,23.1,39,11.1,299
Delhi,28.56789,77.250515,2025-02-22T12:00,21.9,44,10.3,297
Delhi,28.56789,77.250515,2025-02-22T13:00,20,57,6.2,296
Delhi,28.56789,77.250515,2025-02-22T14:00,18.9,65,5.3,305
Delhi,28.56789,77.250515,2025-02-22T15:00,18.2,68,5.9,305
Delhi,28.56789,77.250515,2025-02-22T16:00,17.5,72,5.5,302
Delhi,28.56789,77.250515,2025-02-22T17:00,16.9,76,5.2,314
Delhi,28.56789,77.250515,2025-02-22T18:00,16.1,79,4.8,315
Delhi,28.56789,77.250515,2025-02-22T19:00,15.6,80,4.7,313
Delhi,28.56789,77.250515,2025-02-22T20:00,15.2,79,4.8,315
Delhi,28.56789,77.250515,2025-02-22T21:00,14.9,79,5.2,297
Delhi,28.56789,77.250515,2025-02-22T22:00,14.6,80,5.4,291
Delhi,28.56789,77.250515,2025-02-22T23:00,14.2,81,5.9,301
Delhi,28.56789,77.250515,2025-02-23T00:00,13.8,83,5.9,313
Delhi,28.56789,77.250515,2025-02-23T01:00,13.4,87,4.9,294
Delhi,28.56789,77.250515,2025-02-23T02:00,13.9,85,4.9,294
Delhi,28.56789,77.250515,2025-02-23T03:00,15.7,79,5.4,274
Delhi,28.56789,77.250515,2025-02-23T04:00,18.2,68,5.1,278
Delhi,28.56789,77.250515,2025-02-23T05:00,20.6,58,6,279
Delhi,28.56789,77.250515,2025-02-23T06:00,22.4,49,6.8,295
Delhi,28.56789,77.250515,2025-02-23T07:00,23.6,43,6.9,307
Delhi,28.56789,77.250515,2025-02-23T08:00,24.5,40,6.9,313
Delhi,28.56789,77.250515,2025-02-23T09:00,25,38,6.7,314
Delhi,28.56789,77.250515,2025-02-23T10:00,25,38,7.7,311
Delhi,28.56789,77.250515,2025-02-23T11:00,24.4,39,8.4,312
Delhi,28.56789,77.250515,2025-02-23T12:00,23.2,42,7.9,311
Delhi,28.56789,77.250515,2025-02-23T13:00,21.5,52,5,291
Delhi,28.56789,77.250515,2025-02-23T14:00,20.2,59,4.8,290
Delhi,28.56789,77.250515,2025-02-23T15:00,19.2,65,4.5,310
Delhi,28.56789,77.250515,2025-02-23T16:00,18.6,67,3.2,322
Delhi,28.56789,77.250515,2025-02-23T17:00,17.7,71,3.8,329
Delhi,28.56789,77.250515,2025-02-23T18:00,17,73,3.1,336
Delhi,28.56789,77.250515,2025-02-23T19:00,16.2,76,3.3,331
Delhi,28.56789,77.250515,2025-02-23T20:00,15.6,78,3.5,332
Delhi,28.56789,77.250515,2025-02-23T21:00,14.9,80,3.6,323
Delhi,28.56789,77.250515,2025-02-23T22:00,14.6,80,3.5,305
Delhi,28.56789,77.250515,2025-02-23T23:00,13.9,82,4.3,294
Delhi,28.56789,77.250515,2025-02-24T00:00,13.4,83,5,291
Delhi,28.56789,77.250515,2025-02-24T01:00,13.9,87,5.4,285
Delhi,28.56789,77.250515,2025-02-24T02:00,14.1,85,5.8,286
Delhi,28.56789,77.250515,2025-02-24T03:00,16.2,76,5.2,282
Delhi,28.56789,77.250515,2025-02-24T04:00,19.3,63,3.8,289
Delhi,28.56789,77.250515,2025-02-24T05:00,22.1,52,3.5,294
Delhi,28.56789,77.250515,2025-02-24T06:00,24,40,4.2,313
Delhi,28.56789,77.250515,2025-02-24T07:00,25.4,33,5.2,311
Delhi,28.56789,77.250515,2025-02-24T08:00,26.5,27,7.2,309
Delhi,28.56789,77.250515,2025-02-24T09:00,27,23,8.5,314
Delhi,28.56789,77.250515,2025-02-24T10:00,26.9,22,9.8,316
Delhi,28.56789,77.250515,2025-02-24T11:00,26.1,23,10.1,320
Delhi,28.56789,77.250515,2025-02-24T12:00,24.9,28,8.5,328
Delhi,28.56789,77.250515,2025-02-24T13:00,22.7,45,6.5,347
Delhi,28.56789,77.250515,2025-02-24T14:00,21,58,4.8,347
Delhi,28.56789,77.250515,2025-02-24T15:00,20.2,65,4.3,336
Delhi,28.56789,77.250515,2025-02-24T16:00,19.6,67,3.4,335
Delhi,28.56789,77.250515,2025-02-24T17:00,18.9,70,2.7,323
Delhi,28.56789,77.250515,2025-02-24T18:00,18.4,71,2.8,315
Delhi,28.56789,77.250515,2025-02-24T19:00,17.7,72,2.2,336
Delhi,28.56789,77.250515,2025-02-24T20:00,17.1,73,3.1,324
Delhi,28.56789,77.250515,2025-02-24T21:00,16.5,74,2.4,287
Delhi,28.56789,77.250515,2025-02-24T22:00,15.4,79,4.9,272
Delhi,28.56789,77.250515,2025-02-24T23:00,14.8,83,4.7,288
Delhi,28.56789,77.250515,2025-02-25T00:00,14.6,84,4.8,285
Delhi,28.56789,77.250515,2025-02-25T01:00,14.4,87,3.8,270
Delhi,28.56789,77.250515,2025-02-25T02:00,15.1,85,5.3,262
Delhi,28.56789,77.250515,2025-02-25T03:00,17.4,76,4.3,275
Delhi,28.56789,77.250515,2025-02-25T04:00,20.7,62,3.8,289
Delhi,28.56789,77.250515,2025-02-25T05:00,23.6,46,2.6,286
Delhi,28.56789,77.250515,2025-02-25T06:00,25.5,34,3.3,306
Delhi,28.56789,77.250515,2025-02-25T07:00,26.9,29,3.3,331
Delhi,28.56789,77.250515,2025-02-25T08:00,27.8,26,4.4,341
Delhi,28.56789,77.250515,2025-02-25T09:00,28,25,5.8,360
Delhi,28.56789,77.250515,2025-02-25T10:00,27.5,27,6.3,3
Delhi,28.56789,77.250515,2025-02-25T11:00,26.6,29,8.3,6
Delhi,28.56789,77.250515,2025-02-25T12:00,25.4,32,6.8,17
Delhi,28.56789,77.250515,2025-02-25T13:00,24,43,4,5
Delhi,28.56789,77.250515,2025-02-25T14:00,23.1,47,2.1,20
Delhi,28.56789,77.250515,2025-02-25T15:00,22,52,1.5,60
Delhi,28.56789,77.250515,2025-02-25T16:00,21,56,1.3,98
